Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Count (tokens),1033.33,1.00,7898.00,3753041.00,114.31,194.00,261.00,396.00,1375.00,1598.00,1714.00,1769.45,1895.07,646.40
Output Token Throughput Per User (tokens/sec/user),28.04,2.80,103.12,114849.17,4.72,8.16,10.54,16.82,26.05,36.97,47.95,55.64,67.23,14.66
Prefill Throughput Per User (tokens/sec/user),19.05,1.67,1279.66,78023.30,1.93,2.10,2.20,2.39,2.66,3.02,3.88,11.27,492.12,93.63
Reasoning Token Count (tokens),2397.22,57.00,8192.00,9819013.00,141.95,268.50,548.00,878.00,1671.50,2693.00,8192.00,8192.00,8192.00,2332.56
Request Latency (ms),490199.22,6679.13,831843.41,2007856006.51,38840.24,211457.59,357132.65,444542.20,508316.34,567292.38,620712.71,654137.65,712074.43,127371.72
Time to First Output Token (ms),455600.67,3765.14,773817.54,1654286040.68,19928.50,169442.69,333177.77,414839.71,474409.43,529575.66,578809.54,609360.45,670501.14,124100.01
Time to First Token (ms),369337.01,809.59,619090.03,1512804407.00,2105.19,91946.70,266996.67,342666.06,389217.88,433085.81,470946.30,493458.62,536676.39,109629.13
Time to Second Token (ms),800.45,26.25,137088.15,3278647.29,47.08,71.59,74.46,77.30,79.49,81.37,83.90,85.67,19680.60,6183.98
Tokens In Flight (tokens),655635.54,0.00,752577.31,,,,,,699692.31,,721573.20,728179.63,741840.91,141620.77
Usage Completion Tokens (tokens),3313.49,164.00,8192.00,13572054.00,349.85,570.00,849.00,1372.00,3113.50,4252.00,8192.00,8192.00,8192.00,2291.87
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,4243463.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.04
Usage Reasoning Tokens (tokens),2397.22,57.00,8192.00,9819013.00,141.95,268.50,548.00,878.00,1671.50,2693.00,8192.00,8192.00,8192.00,2332.56
Usage Total Tokens (tokens),4349.49,1200.00,9228.00,17815517.00,1385.85,1606.00,1885.00,2408.00,4149.50,5288.00,9228.00,9228.00,9228.00,2291.87

Metric,Value
Benchmark Duration (sec),4266.25
Input Token Throughput (tokens/sec),994.65
OSL Mismatch Count,3615.00
Output Token Throughput (tokens/sec),3181.25
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),0.96
Total Input Sequence Length (tokens),4243463.00
Total Output Sequence Length (tokens),13572054.00
Total Output Tokens (tokens),3753041.00
Total Reasoning Tokens (tokens),9819013.00
Total Token Throughput (tokens/sec),4175.90
Total Usage Completion Tokens (tokens),13572054.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),4243463.00
Total Usage Reasoning Tokens (tokens),9819013.00
Total Usage Total Tokens (tokens),17815517.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
