Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,265.67,81.00,392.00,26567.00,138.42,185.90,214.10,241.00,275.00,292.00,316.00,322.25,366.26,47.92
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),115.21,35.82,168.06,11521.49,59.99,81.78,93.85,105.08,119.45,126.33,136.17,138.99,157.10,20.29
HTTP Data Sent (KB),4.53,3.98,4.89,453.21,4.08,4.19,4.34,4.42,4.54,4.65,4.74,4.77,4.88,0.18
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),10179.51,3671.96,14474.60,1017951.11,5663.17,7116.87,8246.25,9271.82,10495.05,11148.62,12014.05,12304.62,13726.04,1714.23
HTTP Receiving (ms),9459.27,2820.78,13858.80,945926.66,4892.91,6483.63,7514.03,8588.63,9800.58,10423.14,11241.56,11517.82,12984.90,1714.53
HTTP Sending (ms),0.15,0.11,0.36,14.63,0.11,0.12,0.12,0.13,0.15,0.15,0.17,0.19,0.23,0.03
HTTP Total Time (ms),10179.51,3671.96,14474.60,1017951.11,5663.17,7116.87,8246.25,9271.82,10495.05,11148.62,12014.05,12304.62,13726.04,1714.23
HTTP Waiting (TTFB) (ms),720.10,594.00,935.45,72009.82,596.79,601.49,609.85,661.25,729.94,765.52,796.64,831.82,918.61,73.82
Input Sequence Length (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),35.74,22.45,172.91,945889.62,30.62,32.76,34.14,35.13,35.64,36.15,37.51,38.28,40.59,3.16
Inter Token Latency (ms),9.76,6.19,14.55,975.97,6.97,7.68,8.09,8.62,9.86,10.54,11.36,12.23,13.56,1.43
OSL Mismatch Diff % (%),-4.48,-73.34,0.00,-447.56,-61.16,-41.56,-12.29,0.00,0.00,0.00,0.00,0.00,0.00,14.10
Output Sequence Length (tokens),978.17,273.00,1024.00,97817.00,397.74,598.45,898.10,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,144.37
Output Token Count (tokens),214.44,11.00,475.00,7291.00,21.89,49.85,70.00,143.50,205.50,282.75,360.30,421.75,462.79,111.86
Output Token Throughput Per User (tokens/sec/user),104.69,68.72,161.55,10468.88,73.77,81.77,88.01,94.87,101.46,115.97,123.58,130.17,143.55,15.58
Prefill Throughput Per User (tokens/sec/user),1453.51,1107.22,1743.44,145351.33,1127.54,1245.16,1300.11,1352.98,1418.91,1566.28,1698.23,1721.83,1735.41,150.19
Reasoning Token Count (tokens),905.26,126.00,1024.00,90526.00,144.81,334.15,598.50,865.75,1024.00,1024.00,1024.00,1024.00,1024.00,222.97
Request Latency (ms),10179.22,3672.02,14474.66,1017922.02,5627.49,7116.94,8246.31,9271.88,10495.12,11148.70,12014.11,12304.69,13726.21,1715.18
Time to First Output Token (ms),7815.28,2116.45,11474.17,265719.68,2145.25,2999.04,3646.05,6770.75,8495.42,9472.00,10488.03,10866.53,11296.58,2501.75
Time to First Token (ms),720.32,594.23,935.68,72032.40,596.98,601.69,610.05,661.45,730.14,765.71,796.86,832.04,918.82,73.82
Time to Second Token (ms),42.53,22.45,172.56,4253.18,29.22,32.38,33.15,33.84,34.36,34.93,38.19,170.79,171.88,32.67
Tokens In Flight (tokens),11569.81,0.00,15258.31,,,,,,11829.94,,13516.33,13906.79,14720.03,1927.22
Usage Completion Tokens (tokens),978.17,273.00,1024.00,97817.00,397.74,598.45,898.10,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,144.37
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),905.26,126.00,1024.00,90526.00,144.81,334.15,598.50,865.75,1024.00,1024.00,1024.00,1024.00,1024.00,222.97
Usage Total Tokens (tokens),2014.17,1309.00,2060.00,201417.00,1433.74,1634.45,1934.10,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,144.37

Metric,Value
Benchmark Duration (sec),131.70
Input Token Throughput (tokens/sec),786.63
OSL Mismatch Count,12.00
Output Token Throughput (tokens/sec),742.72
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.76
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),97817.00
Total Output Tokens (tokens),7291.00
Total Reasoning Tokens (tokens),90526.00
Total Token Throughput (tokens/sec),1529.35
Total Usage Completion Tokens (tokens),97817.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),90526.00
Total Usage Total Tokens (tokens),201417.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
