Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),131.69,23.42,347.92,13169.38,23.70,32.10,40.27,55.09,87.87,189.34,308.98,317.07,332.85,98.42
HTTP Data Sent (KB),0.33,0.18,0.93,32.89,0.18,0.19,0.20,0.23,0.30,0.37,0.49,0.58,0.77,0.13
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),11790.60,2331.56,30642.72,1179060.45,2371.84,3127.31,3805.89,5150.87,7963.19,16895.14,26817.62,28182.89,29456.67,8531.99
HTTP Receiving (ms),11271.12,1889.24,30010.86,1127111.88,1894.04,2672.79,3324.53,4641.31,7468.98,16322.44,26332.78,27626.24,28904.40,8522.86
HTTP Sending (ms),0.15,0.11,0.41,15.05,0.12,0.12,0.12,0.13,0.15,0.16,0.17,0.18,0.36,0.04
HTTP Total Time (ms),11790.60,2331.56,30642.72,1179060.45,2371.84,3127.31,3805.89,5150.87,7963.19,16895.14,26817.62,28182.89,29456.67,8531.99
HTTP Waiting (TTFB) (ms),519.34,348.44,649.03,51933.51,404.53,441.37,442.42,470.32,512.83,568.64,617.66,631.11,631.90,65.25
Input Sequence Length (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Inter Chunk Latency (ms),37.10,23.65,77.28,1126735.99,30.42,33.89,35.64,36.77,37.24,37.63,38.13,39.35,41.76,2.09
Inter Token Latency (ms),6.39,5.30,8.52,639.38,5.47,5.70,5.80,5.99,6.27,6.61,7.17,7.57,8.11,0.58
Output Sequence Length (tokens),1757.04,288.00,4096.00,175704.00,321.66,387.20,525.60,743.25,1175.50,2691.25,4096.00,4096.00,4096.00,1282.01
Output Token Count (tokens),423.59,46.00,1119.00,38123.00,87.83,134.35,154.50,235.00,346.00,560.50,803.90,1000.00,1118.11,253.97
Output Token Throughput Per User (tokens/sec/user),157.58,117.42,188.56,15757.98,123.24,132.15,139.45,151.24,159.47,166.86,172.28,175.43,182.92,13.12
Prefill Throughput Per User (tokens/sec/user),138.10,37.98,642.25,13809.76,47.13,52.82,59.77,81.10,112.26,170.56,217.19,319.32,434.19,92.29
Reasoning Token Count (tokens),1375.81,176.00,4096.00,137581.00,183.92,219.60,304.90,480.75,810.50,1841.75,3889.00,4096.00,4096.00,1229.70
Request Latency (ms),11786.93,2331.63,30642.79,1178692.55,2371.90,3127.39,3802.36,5150.94,7963.26,16895.22,26817.69,28182.95,29456.59,8534.02
Time to First Output Token (ms),7473.89,1541.24,25637.18,672649.79,1766.64,1990.10,2484.25,3335.35,5189.26,9556.42,17103.99,21113.70,25514.36,5966.00
Time to First Token (ms),519.57,348.64,649.24,51956.56,404.73,441.61,442.68,470.54,513.04,568.83,617.90,631.34,632.11,65.25
Time to Second Token (ms),36.35,27.84,40.91,3635.38,30.07,31.57,34.12,36.36,36.73,37.14,37.58,38.53,40.76,1.96
Tokens In Flight (tokens),10434.71,0.00,20455.18,,,,,,10475.50,,15564.26,16584.60,19266.76,3949.93
Usage Completion Tokens (tokens),1757.04,288.00,4096.00,175704.00,321.66,387.20,525.60,743.25,1175.50,2691.25,4096.00,4096.00,4096.00,1282.01
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Usage Reasoning Tokens (tokens),1375.81,176.00,4096.00,137581.00,183.92,219.60,304.90,480.75,810.50,1841.75,3889.00,4096.00,4096.00,1229.70
Usage Total Tokens (tokens),1828.98,312.00,4315.00,182898.00,349.62,418.35,578.40,788.50,1252.00,2814.25,4177.60,4213.05,4295.20,1310.24

Metric,Value
Benchmark Duration (sec),156.56
Input Token Throughput (tokens/sec),45.95
Output Token Throughput (tokens/sec),1122.23
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.64
Total Input Sequence Length (tokens),7194.00
Total Output Sequence Length (tokens),175704.00
Total Output Tokens (tokens),38123.00
Total Reasoning Tokens (tokens),137581.00
Total Token Throughput (tokens/sec),1168.18
Total Usage Completion Tokens (tokens),175704.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),7194.00
Total Usage Reasoning Tokens (tokens),137581.00
Total Usage Total Tokens (tokens),182898.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
