Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Total Tokens (tokens),1887.34,301.00,4499.00,241580.00,329.12,399.10,502.70,710.50,1212.00,2943.25,4243.00,4281.55,4419.52,1420.50

Metric,Value
Benchmark Duration (sec),154.19
Input Token Throughput (tokens/sec),121.41
Output Token Throughput (tokens/sec),1445.26
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.83
Total Input Sequence Length (tokens),18722.00
Total Output Sequence Length (tokens),222858.00
Total Output Tokens (tokens),19886.00
Total Reasoning Tokens (tokens),202972.00
Total Token Throughput (tokens/sec),1566.68
Total Usage Completion Tokens (tokens),222858.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),18722.00
Total Usage Reasoning Tokens (tokens),202972.00
Total Usage Total Tokens (tokens),241580.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
