Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),524.25,356.44,814.35,67103.72,364.40,394.63,399.64,439.99,492.18,564.65,746.83,813.81,814.21,115.68
Time to Second Token (ms),40.17,25.94,45.48,5141.71,28.16,36.89,38.90,39.72,40.63,41.21,41.50,42.21,43.88,2.37
Tokens In Flight (tokens),14768.11,0.00,28851.68,,,,,,14415.90,,23230.40,25496.37,27769.17,6633.29
Usage Completion Tokens (tokens),1396.48,229.00,4096.00,178749.00,250.75,343.05,455.50,751.25,1078.00,1842.00,2426.50,3444.50,4096.00,915.61
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),65.61,24.00,361.00,8398.00,24.27,28.35,31.00,34.75,48.00,65.25,123.90,206.15,324.10,58.74
Usage Reasoning Tokens (tokens),1108.32,149.00,4096.00,141865.00,206.27,297.75,358.30,645.00,893.00,1325.50,1750.00,3192.90,4096.00,832.03
Usage Total Tokens (tokens),1462.09,264.00,4369.00,187147.00,300.35,395.35,536.70,845.25,1173.50,1890.50,2518.30,3500.40,4146.95,917.59

Metric,Value
Benchmark Duration (sec),138.84
Input Token Throughput (tokens/sec),60.49
Output Token Throughput (tokens/sec),1287.43
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.92
Total Input Sequence Length (tokens),8398.00
Total Output Sequence Length (tokens),178749.00
Total Output Tokens (tokens),36884.00
Total Reasoning Tokens (tokens),141865.00
Total Token Throughput (tokens/sec),1347.92
Total Usage Completion Tokens (tokens),178749.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),8398.00
Total Usage Reasoning Tokens (tokens),141865.00
Total Usage Total Tokens (tokens),187147.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
