Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Total Time (ms),168537.88,4647.44,1615757.64,84268942.29,5166.73,7121.37,8408.20,12271.43,21266.46,147727.72,628431.62,915439.66,1345516.78,311571.28
HTTP Waiting (TTFB) (ms),8883.74,394.52,502675.46,4441870.05,427.03,438.58,446.46,496.45,595.19,751.97,2809.50,7879.83,324838.95,52056.24
Input Sequence Length (tokens),28.05,20.00,59.00,14025.00,20.99,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.03,4.65
Inter Chunk Latency (ms),139.51,24.01,906223.26,79817823.61,33.44,37.03,41.01,48.20,49.98,90.07,93.68,95.58,98.25,4999.01
Inter Token Latency (ms),43.38,10.40,1273.24,21690.50,11.08,11.75,12.19,13.33,16.85,24.80,81.95,175.37,413.08,101.25
Output Sequence Length (tokens),4190.25,184.00,33772.00,2095126.00,318.48,402.90,489.60,714.50,1174.00,2433.50,13897.70,28939.25,33763.01,7960.59
Output Token Count (tokens),364.33,2.00,1165.00,175241.00,89.80,143.00,178.00,245.00,329.00,444.00,592.00,719.00,976.60,179.76
Output Token Throughput Per User (tokens/sec/user),54.61,0.79,96.20,27307.43,2.42,5.70,12.20,40.32,59.36,75.03,82.05,85.11,90.23,24.58
Prefill Throughput Per User (tokens/sec/user),42.17,0.05,113.66,21084.59,0.09,3.57,9.24,34.58,46.37,56.14,63.89,68.99,85.09,20.53
Reasoning Token Count (tokens),3839.77,89.00,33772.00,1919885.00,137.99,200.90,251.90,409.50,768.50,2011.50,13631.30,28379.85,33762.02,7979.26
Request Latency (ms),168519.84,4647.50,1615754.32,84259918.79,5166.40,7102.26,8370.32,12257.78,21266.52,147632.83,628431.68,915439.57,1345467.22,311572.05
Time to First Output Token (ms),119455.17,2666.40,1449024.18,57338481.57,3302.71,4573.19,5499.30,7807.42,15466.36,56496.79,445412.29,674948.78,1040505.91,241762.44
Time to First Token (ms),8884.19,394.70,502675.65,4442095.18,427.20,438.76,446.64,496.62,595.36,752.15,2812.87,7880.14,324839.14,52056.22
Time to Second Token (ms),60.37,29.18,98.54,30185.82,38.58,45.81,47.59,48.90,49.78,87.27,92.85,94.66,96.47,18.96
Tokens In Flight (tokens),257650.53,0.00,445130.94,,,,,,289190.66,,388298.88,406392.14,432470.76,108559.97
Usage Completion Tokens (tokens),4190.25,184.00,33772.00,2095126.00,318.48,402.90,489.60,714.50,1174.00,2433.50,13897.70,28939.25,33763.01,7960.59
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.05,20.00,59.00,14025.00,20.99,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.03,4.65
Usage Reasoning Tokens (tokens),3839.77,89.00,33772.00,1919885.00,137.99,200.90,251.90,409.50,768.50,2011.50,13631.30,28379.85,33762.02,7979.26
Usage Total Tokens (tokens),4218.30,207.00,33792.00,2109151.00,343.50,426.90,517.50,742.50,1203.00,2462.75,13926.40,28973.05,33792.00,7961.86

Metric,Value
Benchmark Duration (sec),2038.63
Input Token Throughput (tokens/sec),6.88
Output Token Throughput (tokens/sec),1027.69
Overall Usage Prompt Cache Read % (%),0.00
Request Count,500.00
Request Throughput (requests/sec),0.25
Total Input Sequence Length (tokens),14025.00
Total Output Sequence Length (tokens),2095126.00
Total Output Tokens (tokens),175241.00
Total Reasoning Tokens (tokens),1919885.00
Total Token Throughput (tokens/sec),1034.57
Total Usage Completion Tokens (tokens),2095126.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),14025.00
Total Usage Reasoning Tokens (tokens),1919885.00
Total Usage Total Tokens (tokens),2109151.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
