Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),4400.35,236.00,65143.00,721658.00,295.05,376.75,413.30,606.00,1110.50,2209.50,7948.80,31680.50,46305.74,10001.30
Output Token Count (tokens),202.55,48.00,924.00,33218.00,55.89,79.00,101.20,133.50,191.50,244.25,306.90,383.55,505.70,104.47
Output Token Throughput Per User (tokens/sec/user),61.35,46.06,93.84,10060.77,47.35,49.28,51.64,55.42,59.34,64.54,73.92,82.95,92.09,9.29
Prefill Throughput Per User (tokens/sec/user),117.91,25.99,376.31,19337.81,32.63,45.72,61.03,76.17,102.02,155.55,189.42,208.95,316.07,59.88
Reasoning Token Count (tokens),4197.80,156.00,64990.00,688440.00,176.41,244.45,292.10,475.25,939.00,1961.50,7647.80,31403.70,46085.95,9963.65
Request Latency (ms),58848.76,5883.08,695087.69,9651195.90,6559.72,8490.67,8855.12,12446.88,21289.27,36823.55,104926.42,358510.94,548523.97,114355.71
Time to First Output Token (ms),56830.21,4653.64,694205.63,9320154.54,5403.04,6713.44,7434.59,10894.71,18765.03,34800.85,102841.14,356774.29,547208.50,114255.69
Time to First Token (ms),1291.41,482.71,1924.44,211792.06,799.59,879.64,882.83,1072.18,1291.56,1547.05,1712.78,1716.19,1921.77,313.06
Time to Second Token (ms),170.92,34.80,219.93,28030.47,60.19,60.39,61.19,165.89,190.92,218.12,219.16,219.45,219.91,53.56
Tokens In Flight (tokens),156527.11,0.00,293567.10,,,,,,143816.78,,258385.71,266821.85,287264.30,74551.92
Usage Completion Tokens (tokens),4400.35,236.00,65143.00,721658.00,295.05,376.75,413.30,606.00,1110.50,2209.50,7948.80,31680.50,46305.74,10001.30
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),143.41,50.00,403.00,23520.00,52.26,63.30,78.30,98.75,129.00,166.75,237.70,280.40,323.07,64.19
Usage Reasoning Tokens (tokens),4197.80,156.00,64990.00,688440.00,176.41,244.45,292.10,475.25,939.00,1961.50,7647.80,31403.70,46085.95,9963.65
Usage Total Tokens (tokens),4543.77,301.00,65408.00,745178.00,363.17,457.80,529.50,719.00,1274.00,2456.25,8169.80,31829.75,46422.70,10011.26

Metric,Value
Benchmark Duration (sec),695.09
Input Token Throughput (tokens/sec),33.83
Output Token Throughput (tokens/sec),1038.10
Overall Usage Prompt Cache Read % (%),0.00
Request Count,164.00
Request Throughput (requests/sec),0.24
Total Input Sequence Length (tokens),23520.00
Total Output Sequence Length (tokens),721658.00
Total Output Tokens (tokens),33218.00
Total Reasoning Tokens (tokens),688440.00
Total Token Throughput (tokens/sec),1071.93
Total Usage Completion Tokens (tokens),721658.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),23520.00
Total Usage Reasoning Tokens (tokens),688440.00
Total Usage Total Tokens (tokens),745178.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
