Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),0.32,0.06,24.26,1311.50,0.11,0.12,0.12,0.13,0.14,0.16,0.38,0.83,3.59,1.10
HTTP Total Time (ms),99402.26,3897.72,455438.18,407151662.94,9666.85,38537.16,50297.44,66366.70,88026.32,119852.79,164148.49,202973.76,296467.94,53223.82
HTTP Waiting (TTFB) (ms),57291.40,418.89,185825.10,234665571.99,720.65,12548.85,33655.68,45180.39,57951.27,71238.33,81765.53,90750.56,106310.29,21736.29
Input Sequence Length (tokens),80.53,18.00,768.00,329833.00,24.00,30.00,33.00,44.00,61.00,88.25,147.00,206.00,339.75,72.73
Inter Chunk Latency (ms),125.11,22.75,230514.84,172412884.01,59.07,62.75,65.65,69.57,73.14,76.55,79.40,80.97,85.63,1734.21
Inter Token Latency (ms),23.54,8.67,563.41,96437.30,9.55,10.52,11.07,11.96,13.15,17.78,44.17,75.19,168.99,33.45
Output Sequence Length (tokens),1920.75,126.00,4096.00,7867393.00,272.95,442.75,581.00,853.00,1476.00,2915.50,4096.00,4096.00,4096.00,1281.84
Output Token Count (tokens),421.16,1.00,1413.00,1496810.00,60.00,141.00,179.00,262.00,373.00,550.00,733.70,852.00,1059.88,220.61
Output Token Throughput Per User (tokens/sec/user),66.92,1.77,115.28,274120.94,5.92,13.30,22.64,56.26,76.05,83.62,90.34,95.05,104.76,25.15
Prefill Throughput Per User (tokens/sec/user),4.68,0.15,344.05,19172.34,0.33,0.43,0.52,0.73,1.10,1.85,3.89,8.23,90.53,18.85
Reasoning Token Count (tokens),1555.32,66.00,4096.00,6370583.00,170.95,268.00,361.00,564.00,1025.00,2247.00,4096.00,4096.00,4096.00,1287.23
Request Latency (ms),99384.78,3895.07,455438.24,407080057.07,9666.46,38536.48,50263.21,66361.16,87986.34,119792.90,164148.52,202919.90,296464.80,53226.55
Time to First Output Token (ms),84888.73,2771.56,447416.35,301354991.68,6408.79,28656.25,45080.75,58822.56,75703.68,97613.00,137732.83,173289.13,265432.25,46685.56
Time to First Token (ms),57291.79,419.22,185825.34,234667173.06,721.61,12550.16,33656.00,45180.60,57951.49,71238.53,81765.79,90750.77,106310.49,21736.02
Time to Second Token (ms),270.28,28.27,95306.36,1107082.24,54.26,61.00,62.98,67.88,71.66,75.27,78.24,79.89,83.96,3474.55
Tokens In Flight (tokens),281046.82,0.00,361162.16,,,,,,297832.78,,326236.59,334527.70,344163.56,61020.78
Usage Completion Tokens (tokens),1920.75,126.00,4096.00,7867393.00,272.95,442.75,581.00,853.00,1476.00,2915.50,4096.00,4096.00,4096.00,1281.84
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.53,18.00,768.00,329833.00,24.00,30.00,33.00,44.00,61.00,88.25,147.00,206.00,339.75,72.73
Usage Reasoning Tokens (tokens),1555.32,66.00,4096.00,6370583.00,170.95,268.00,361.00,564.00,1025.00,2247.00,4096.00,4096.00,4096.00,1287.23
Usage Total Tokens (tokens),2001.28,150.00,4808.00,8197226.00,320.00,482.75,632.00,902.75,1545.00,3037.00,4182.00,4245.00,4383.00,1313.61

Metric,Value
Benchmark Duration (sec),877.34
Input Token Throughput (tokens/sec),375.94
Output Token Throughput (tokens/sec),8967.22
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),4.67
Total Input Sequence Length (tokens),329833.00
Total Output Sequence Length (tokens),7867393.00
Total Output Tokens (tokens),1496810.00
Total Reasoning Tokens (tokens),6370583.00
Total Token Throughput (tokens/sec),9343.16
Total Usage Completion Tokens (tokens),7867393.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),329833.00
Total Usage Reasoning Tokens (tokens),6370583.00
Total Usage Total Tokens (tokens),8197226.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
