Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),0.35,0.18,1.95,723.97,0.19,0.20,0.21,0.25,0.31,0.39,0.55,0.67,0.91,0.18
HTTP DNS Lookup (ms),0.03,0.00,4.53,60.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33
HTTP Duration (excl. conn) (ms),51866.80,3369.50,179593.40,106223215.36,6989.16,16169.30,21936.45,30216.42,45790.17,69295.50,90843.20,105382.20,131334.74,28476.24
HTTP Receiving (ms),32460.98,2037.66,142765.28,66480094.79,3624.17,5389.31,7249.66,11711.53,23709.12,49581.22,67640.43,84109.87,111499.79,25757.32
HTTP Sending (ms),0.35,0.06,20.11,722.07,0.11,0.12,0.12,0.13,0.14,0.15,0.33,0.78,5.70,1.33
HTTP Total Time (ms),51867.05,3369.71,179593.40,106223708.89,6989.29,16171.27,21936.45,30216.57,45791.76,69295.50,90843.20,105382.35,131334.74,28476.05
HTTP Waiting (TTFB) (ms),19405.47,359.37,58046.37,39742398.50,677.46,945.08,8360.63,14269.79,18894.78,23668.87,30736.66,37310.60,48986.63,9649.65
Input Sequence Length (tokens),80.35,18.00,768.00,164557.00,24.00,30.00,33.00,44.00,61.00,88.00,147.00,206.00,339.00,72.55
Inter Chunk Latency (ms),87.45,23.85,59772.01,66460978.61,49.61,55.05,56.94,60.82,70.48,76.89,80.45,82.31,85.61,618.73
Inter Token Latency (ms),17.34,7.95,187.45,35520.77,9.06,10.10,10.83,12.31,13.86,16.89,27.27,36.50,70.09,12.12
Output Sequence Length (tokens),1917.95,126.00,4096.00,3927957.00,270.94,439.05,574.70,846.00,1474.50,2913.00,4096.00,4096.00,4096.00,1285.23
Output Token Count (tokens),418.84,2.00,1383.00,745111.00,56.78,139.00,178.00,256.00,371.00,554.50,742.00,845.10,1025.66,220.04
Output Token Throughput Per User (tokens/sec/user),68.74,5.33,125.75,140785.67,14.27,27.40,36.67,59.22,72.16,81.25,92.35,99.00,110.37,20.75
Prefill Throughput Per User (tokens/sec/user),10.99,0.43,751.84,22510.71,0.80,1.17,1.46,2.17,3.40,6.26,14.63,59.74,131.67,30.96
Reasoning Token Count (tokens),1554.12,66.00,4096.00,3182846.00,174.00,262.70,356.00,555.00,1024.50,2202.00,4096.00,4096.00,4096.00,1291.98
Request Latency (ms),51857.54,3369.54,179593.47,106204236.11,6989.23,16169.36,21936.52,30210.92,45734.98,69293.77,90843.28,105382.25,131334.80,28478.35
Time to First Output Token (ms),39910.10,2452.96,172982.90,71000069.43,4239.29,11763.02,18122.63,24447.59,33989.96,51178.77,70144.38,84212.98,116853.78,22942.10
Time to First Token (ms),19405.89,359.61,58046.61,39743257.50,677.83,945.55,8361.43,14270.30,18894.99,23669.10,30736.87,37310.79,48986.83,9649.38
Time to Second Token (ms),89.15,25.31,41942.45,182571.58,51.02,53.93,55.74,59.79,69.73,76.40,80.37,82.32,85.21,925.11
Tokens In Flight (tokens),211796.49,0.00,271724.75,,,,,,224518.95,,252167.36,257679.19,265488.21,52583.17
Usage Completion Tokens (tokens),1917.95,126.00,4096.00,3927957.00,270.94,439.05,574.70,846.00,1474.50,2913.00,4096.00,4096.00,4096.00,1285.23
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.35,18.00,768.00,164557.00,24.00,30.00,33.00,44.00,61.00,88.00,147.00,206.00,339.00,72.55
Usage Reasoning Tokens (tokens),1554.12,66.00,4096.00,3182846.00,174.00,262.70,356.00,555.00,1024.50,2202.00,4096.00,4096.00,4096.00,1291.98
Usage Total Tokens (tokens),1998.30,150.00,4808.00,4092514.00,310.63,479.35,622.40,904.25,1540.50,3029.75,4181.00,4245.00,4383.00,1316.66

Metric,Value
Benchmark Duration (sec),459.00
Input Token Throughput (tokens/sec),358.51
Output Token Throughput (tokens/sec),8557.49
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),4.46
Total Input Sequence Length (tokens),164557.00
Total Output Sequence Length (tokens),3927957.00
Total Output Tokens (tokens),745111.00
Total Reasoning Tokens (tokens),3182846.00
Total Token Throughput (tokens/sec),8915.99
Total Usage Completion Tokens (tokens),3927957.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),164557.00
Total Usage Reasoning Tokens (tokens),3182846.00
Total Usage Total Tokens (tokens),4092514.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
