Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Total Tokens (tokens),2002.79,1352.00,2060.00,512714.00,1382.05,1531.25,1726.00,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,163.30

Metric,Value
Benchmark Duration (sec),112.57
Input Token Throughput (tokens/sec),2355.90
OSL Mismatch Count,32.00
Output Token Throughput (tokens/sec),2198.51
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),2.27
Total Input Sequence Length (tokens),265216.00
Total Output Sequence Length (tokens),247498.00
Total Output Tokens (tokens),18751.00
Total Reasoning Tokens (tokens),228747.00
Total Token Throughput (tokens/sec),4554.41
Total Usage Completion Tokens (tokens),247498.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),265216.00
Total Usage Reasoning Tokens (tokens),228747.00
Total Usage Total Tokens (tokens),512714.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
