Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,274.88,124.00,418.00,35184.00,135.08,176.50,206.80,240.50,278.50,314.50,338.60,355.95,395.47,55.07
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),119.01,54.00,178.87,15232.93,58.77,76.23,90.89,104.82,120.68,135.83,145.96,152.91,169.24,23.27
HTTP Data Sent (KB),4.53,4.09,4.92,580.47,4.16,4.28,4.33,4.44,4.54,4.65,4.72,4.80,4.85,0.16
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),11680.79,5607.13,17354.39,1495141.00,5950.59,7723.04,8980.52,10258.41,11832.07,13390.08,14254.92,14982.61,16632.20,2236.21
HTTP Receiving (ms),10954.99,4932.17,16638.22,1402239.26,5340.37,7055.54,8279.85,9623.51,11127.93,12690.96,13475.23,13975.36,15865.12,2196.27
HTTP Sending (ms),0.16,0.12,0.30,20.44,0.12,0.12,0.12,0.14,0.15,0.16,0.21,0.25,0.27,0.04
HTTP Total Time (ms),11680.79,5607.13,17354.39,1495141.00,5950.59,7723.04,8980.52,10258.41,11832.07,13390.08,14254.92,14982.61,16632.20,2236.21
HTTP Waiting (TTFB) (ms),725.64,551.26,1307.81,92881.30,554.91,594.63,598.03,638.17,701.24,747.00,1004.66,1099.57,1255.71,144.57
Input Sequence Length (tokens),1036.00,1036.00,1036.00,132608.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),40.00,26.27,118.39,1402157.70,34.03,36.86,38.77,39.59,39.97,40.32,41.44,43.01,44.83,2.47
Inter Token Latency (ms),11.49,7.51,16.26,1470.85,7.84,8.21,8.77,10.21,11.45,12.67,13.97,14.82,15.85,1.97
OSL Mismatch Diff % (%),-5.62,-63.87,0.00,-718.95,-59.47,-53.47,-17.47,0.00,0.00,0.00,0.00,0.00,0.00,15.42
Output Sequence Length (tokens),966.48,370.00,1024.00,123710.00,415.05,476.50,845.10,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,157.94
Output Token Count (tokens),228.92,16.00,480.00,12133.00,32.12,52.40,61.20,160.00,246.00,287.00,348.40,405.60,472.20,108.07
Output Token Throughput Per User (tokens/sec/user),89.71,61.48,133.14,11482.29,63.11,67.49,71.57,78.95,87.37,97.94,114.00,121.85,127.53,15.99
Prefill Throughput Per User (tokens/sec/user),1470.65,791.96,1878.55,188243.19,828.93,942.17,1030.84,1386.48,1476.91,1622.78,1731.66,1741.67,1866.34,224.17
Reasoning Token Count (tokens),871.70,182.00,1024.00,111577.00,193.54,275.40,553.10,772.00,1024.00,1024.00,1024.00,1024.00,1024.00,241.36
Request Latency (ms),11680.23,5607.21,17354.47,1495069.71,5950.65,7723.11,8980.59,10258.50,11832.14,13390.15,14254.99,14982.69,16632.27,2236.67
Time to First Output Token (ms),8765.53,3319.34,13464.12,464573.03,3368.04,3460.15,4147.31,7431.26,9436.43,10436.17,12381.57,12805.09,13222.70,2822.37
Time to First Token (ms),725.88,551.49,1308.14,92912.01,555.11,594.83,598.27,638.41,701.46,747.21,1005.01,1099.91,1256.08,144.61
Time to Second Token (ms),38.72,27.67,43.83,4956.45,29.30,33.75,36.51,38.71,39.16,39.49,39.93,41.10,43.54,2.21
Tokens In Flight (tokens),22375.91,0.00,29582.39,,,,,,23820.09,,25263.37,25866.88,28681.52,4749.13
Usage Completion Tokens (tokens),966.48,370.00,1024.00,123710.00,415.05,476.50,845.10,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,157.94
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,132608.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),871.70,182.00,1024.00,111577.00,193.54,275.40,553.10,772.00,1024.00,1024.00,1024.00,1024.00,1024.00,241.36
Usage Total Tokens (tokens),2002.48,1406.00,2060.00,256318.00,1451.05,1512.50,1881.10,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,157.94

Metric,Value
Benchmark Duration (sec),100.00
Input Token Throughput (tokens/sec),1326.09
OSL Mismatch Count,19.00
Output Token Throughput (tokens/sec),1237.11
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),1.28
Total Input Sequence Length (tokens),132608.00
Total Output Sequence Length (tokens),123710.00
Total Output Tokens (tokens),12133.00
Total Reasoning Tokens (tokens),111577.00
Total Token Throughput (tokens/sec),2563.20
Total Usage Completion Tokens (tokens),123710.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),132608.00
Total Usage Reasoning Tokens (tokens),111577.00
Total Usage Total Tokens (tokens),256318.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
