Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),18144.30,646.09,28981.43,74319046.91,810.73,6139.93,15112.91,17201.90,18781.75,20449.54,22424.08,23743.23,27287.56,4804.26
Time to Second Token (ms),55.44,27.01,62.70,227079.95,50.64,52.95,54.10,54.95,55.40,55.96,56.78,58.03,60.59,1.66
Tokens In Flight (tokens),104495.04,0.00,135592.11,,,,,,115868.42,,126766.85,128660.75,131898.29,30140.11
Usage Completion Tokens (tokens),710.10,192.00,4096.00,2908578.00,242.95,291.75,343.00,467.00,609.00,775.00,1016.00,1354.75,3959.75,513.04
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.97,34.00,197.00,290681.00,38.00,44.00,47.00,55.00,67.00,82.00,101.00,114.25,136.00,21.79
Usage Reasoning Tokens (tokens),541.54,141.00,4096.00,2218138.00,169.00,206.00,241.50,333.00,443.00,571.00,777.50,1098.50,3667.05,493.65
Usage Total Tokens (tokens),781.07,230.00,4254.00,3199259.00,287.00,347.00,396.50,530.00,682.00,862.00,1097.00,1443.75,4080.95,520.51

Metric,Value
Benchmark Duration (sec),244.62
Input Token Throughput (tokens/sec),1188.26
Output Token Throughput (tokens/sec),11889.80
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),16.74
Total Input Sequence Length (tokens),290681.00
Total Output Sequence Length (tokens),2908578.00
Total Output Tokens (tokens),690440.00
Total Reasoning Tokens (tokens),2218138.00
Total Token Throughput (tokens/sec),13078.06
Total Usage Completion Tokens (tokens),2908578.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),290681.00
Total Usage Reasoning Tokens (tokens),2218138.00
Total Usage Total Tokens (tokens),3199259.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
