Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),80.90,18.00,768.00,41421.00,24.00,30.00,33.00,44.00,61.00,89.00,148.80,208.70,335.92,72.80
Inter Chunk Latency (ms),48.68,24.27,100.99,9547189.51,41.52,45.22,47.19,48.38,48.95,49.43,49.88,50.18,50.96,2.74
Inter Token Latency (ms),9.42,7.16,15.80,4823.92,7.53,7.90,8.11,8.60,9.25,10.01,11.02,11.71,13.15,1.19
Output Sequence Length (tokens),1948.71,126.00,4096.00,997739.00,294.21,447.55,607.00,859.50,1514.00,3072.50,4096.00,4096.00,4096.00,1292.50
Output Token Count (tokens),419.88,1.00,1238.00,183908.00,77.22,141.00,176.10,258.25,375.00,540.00,722.40,875.30,1044.63,221.05
Output Token Throughput Per User (tokens/sec/user),107.68,63.28,139.57,55132.46,76.07,85.38,90.77,99.86,108.06,116.27,123.30,126.54,132.83,12.43
Prefill Throughput Per User (tokens/sec/user),142.10,6.78,1439.58,72754.19,9.39,16.12,27.36,71.40,109.96,169.57,276.71,378.25,616.17,142.74
Reasoning Token Count (tokens),1589.51,66.00,4096.00,813831.00,170.53,285.55,369.20,567.50,1054.50,2267.75,4096.00,4096.00,4096.00,1312.80
Request Latency (ms),19490.19,1854.88,65144.92,9978976.44,3229.15,5212.97,6193.05,8755.38,14579.67,29519.66,40760.05,43518.69,50217.27,13146.86
Time to First Output Token (ms),12113.30,1166.62,50850.38,5293512.37,2025.07,3114.85,4050.01,5700.10,9054.08,15468.93,25585.05,32371.84,40483.82,9089.80
Time to First Token (ms),843.33,391.52,3335.35,431786.93,427.97,432.74,436.04,483.53,534.98,586.37,3046.53,3095.56,3333.37,849.41
Time to Second Token (ms),48.53,28.71,55.68,24845.98,38.62,46.68,47.41,48.24,48.85,49.30,49.63,49.92,50.49,1.78
Tokens In Flight (tokens),78644.53,0.00,115188.87,,,,,,92747.14,,104700.90,107761.01,111714.61,31570.19
Usage Completion Tokens (tokens),1948.71,126.00,4096.00,997739.00,294.21,447.55,607.00,859.50,1514.00,3072.50,4096.00,4096.00,4096.00,1292.50
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.90,18.00,768.00,41421.00,24.00,30.00,33.00,44.00,61.00,89.00,148.80,208.70,335.92,72.80
Usage Reasoning Tokens (tokens),1589.51,66.00,4096.00,813831.00,170.53,285.55,369.20,567.50,1054.50,2267.75,4096.00,4096.00,4096.00,1312.80
Usage Total Tokens (tokens),2029.61,150.00,4808.00,1039160.00,322.06,499.85,643.90,910.25,1565.50,3186.00,4181.90,4248.45,4379.70,1325.12

Metric,Value
Benchmark Duration (sec),184.58
Input Token Throughput (tokens/sec),224.40
Output Token Throughput (tokens/sec),5405.29
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),2.77
Total Input Sequence Length (tokens),41421.00
Total Output Sequence Length (tokens),997739.00
Total Output Tokens (tokens),183908.00
Total Reasoning Tokens (tokens),813831.00
Total Token Throughput (tokens/sec),5629.69
Total Usage Completion Tokens (tokens),997739.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),41421.00
Total Usage Reasoning Tokens (tokens),813831.00
Total Usage Total Tokens (tokens),1039160.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
