Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,387.09,55.00,949.00,49547.00,69.81,89.35,115.40,171.25,273.50,589.25,861.30,907.30,938.73,274.29
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),165.81,24.38,403.56,21223.13,30.82,39.19,50.07,73.54,117.63,253.37,367.34,388.78,402.64,116.92
HTTP Data Sent (KB),0.33,0.18,0.93,42.19,0.18,0.19,0.20,0.23,0.30,0.38,0.50,0.58,0.76,0.13
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),18424.15,3258.45,45553.50,2358290.74,3716.83,4609.57,6003.78,8763.31,13304.62,27278.73,40255.20,42059.73,44853.83,12568.93
HTTP Receiving (ms),17769.79,2494.25,44557.34,2274532.96,3167.56,4037.87,5445.71,7964.78,12681.91,26704.43,39595.72,41504.61,44270.55,12570.99
HTTP Sending (ms),0.15,0.11,0.26,19.66,0.12,0.12,0.12,0.13,0.15,0.16,0.19,0.20,0.25,0.03
HTTP Total Time (ms),18424.15,3258.45,45553.50,2358290.74,3716.83,4609.57,6003.78,8763.31,13304.62,27278.73,40255.20,42059.73,44853.83,12568.93
HTTP Waiting (TTFB) (ms),654.20,462.73,1432.58,83738.12,469.61,477.60,483.16,542.34,592.86,653.20,1031.99,1232.55,1233.26,208.66
Input Sequence Length (tokens),71.57,21.00,354.00,9161.00,24.00,28.70,31.70,39.00,57.50,87.25,117.30,161.90,265.95,50.62
Inter Chunk Latency (ms),46.03,25.75,201.30,2273713.78,37.44,39.97,41.19,42.55,42.90,43.24,44.62,46.74,147.47,17.96
Inter Token Latency (ms),9.95,8.57,11.41,1273.57,8.71,9.12,9.24,9.60,9.91,10.26,10.77,11.01,11.31,0.57
Output Sequence Length (tokens),1800.49,223.00,4096.00,230463.00,301.50,395.10,515.70,779.00,1278.50,2781.50,4096.00,4096.00,4096.00,1276.75
Output Token Count (tokens),411.92,52.00,1144.00,45723.00,69.60,132.00,158.00,251.50,370.00,528.00,738.00,779.50,1125.50,222.12
Output Token Throughput Per User (tokens/sec/user),100.83,87.64,116.69,12906.56,88.43,90.83,92.87,97.48,100.92,104.11,108.24,109.62,114.81,5.73
Prefill Throughput Per User (tokens/sec/user),115.99,23.25,616.87,14847.32,25.51,36.87,47.65,67.32,92.66,135.39,192.05,245.70,468.00,86.85
Reasoning Token Count (tokens),1443.28,156.00,4096.00,184740.00,186.97,240.80,301.00,504.50,872.00,2087.75,4096.00,4096.00,4096.00,1277.14
Request Latency (ms),18417.83,3258.52,45553.57,2357481.83,3685.17,4609.63,6003.86,8763.40,13304.68,27278.81,40255.17,42059.80,44853.77,12569.70
Time to First Output Token (ms),11014.16,2405.15,37465.04,1222571.21,2547.24,3004.71,3546.09,5416.38,8117.88,14207.91,23253.91,25487.58,34745.63,7893.30
Time to First Token (ms),654.44,462.96,1432.85,83768.05,469.87,477.81,483.36,542.55,593.11,653.44,1032.26,1232.83,1233.57,208.68
Time to Second Token (ms),58.03,30.76,201.30,7428.44,37.04,38.39,39.72,40.20,40.76,41.44,198.12,199.71,200.83,49.70
Tokens In Flight (tokens),20223.77,0.00,36764.16,,,,,,20454.91,,29940.47,32100.67,34761.99,7132.51
Usage Completion Tokens (tokens),1800.49,223.00,4096.00,230463.00,301.50,395.10,515.70,779.00,1278.50,2781.50,4096.00,4096.00,4096.00,1276.75
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),71.57,21.00,354.00,9161.00,24.00,28.70,31.70,39.00,57.50,87.25,117.30,161.90,265.95,50.62
Usage Reasoning Tokens (tokens),1443.28,156.00,4096.00,184740.00,186.97,240.80,301.00,504.50,872.00,2087.75,4096.00,4096.00,4096.00,1277.14
Usage Total Tokens (tokens),1872.06,251.00,4450.00,239624.00,328.74,425.45,564.10,823.25,1325.00,2877.50,4177.00,4219.20,4336.15,1304.29

Metric,Value
Benchmark Duration (sec),161.14
Input Token Throughput (tokens/sec),56.85
Output Token Throughput (tokens/sec),1430.14
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.79
Total Input Sequence Length (tokens),9161.00
Total Output Sequence Length (tokens),230463.00
Total Output Tokens (tokens),45723.00
Total Reasoning Tokens (tokens),184740.00
Total Token Throughput (tokens/sec),1486.99
Total Usage Completion Tokens (tokens),230463.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),9161.00
Total Usage Reasoning Tokens (tokens),184740.00
Total Usage Total Tokens (tokens),239624.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
