Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Request Latency (ms),34688.92,2957.65,96743.84,71042902.38,6188.39,8302.17,10998.42,16105.60,27111.21,52504.78,71517.50,75243.00,81818.26,22388.85
Time to First Output Token (ms),21874.36,1897.48,81730.49,38980107.76,3802.09,5258.51,6795.34,9989.62,16739.61,28488.24,46449.52,56068.52,71930.50,15926.96
Time to First Token (ms),842.56,484.76,12081.53,1725553.05,556.31,573.78,626.57,660.91,739.60,860.41,1119.18,1283.51,1732.62,575.22
Time to Second Token (ms),84.83,35.12,220.12,173741.73,63.37,66.13,67.08,68.72,70.94,72.86,161.54,169.03,219.44,37.92
Tokens In Flight (tokens),327110.32,0.00,452573.30,,,,,,366444.84,,396384.19,425994.70,443875.29,102143.15
Usage Completion Tokens (tokens),1921.97,126.00,4096.00,3936187.00,291.81,435.70,574.70,845.00,1472.00,2930.00,4096.00,4096.00,4096.00,1280.40
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.35,18.00,768.00,164557.00,24.00,30.00,33.00,44.00,61.00,88.00,147.00,206.00,339.00,72.55
Usage Reasoning Tokens (tokens),1553.13,66.00,4096.00,3180817.00,168.00,267.35,358.70,565.25,1016.00,2245.75,4096.00,4096.00,4096.00,1285.44
Usage Total Tokens (tokens),2002.32,150.00,4808.00,4100744.00,326.00,481.35,625.70,889.75,1557.00,3042.50,4180.00,4248.00,4383.00,1312.99

Metric,Value
Benchmark Duration (sec),311.16
Input Token Throughput (tokens/sec),528.83
Output Token Throughput (tokens/sec),12649.66
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),6.58
Total Input Sequence Length (tokens),164557.00
Total Output Sequence Length (tokens),3936187.00
Total Output Tokens (tokens),755370.00
Total Reasoning Tokens (tokens),3180817.00
Total Token Throughput (tokens/sec),13178.50
Total Usage Completion Tokens (tokens),3936187.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),164557.00
Total Usage Reasoning Tokens (tokens),3180817.00
Total Usage Total Tokens (tokens),4100744.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
