Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,512.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.22,0.00,4.89,110.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.98,4.57,0.84
HTTP Connection Overhead (ms),0.33,0.00,8.88,166.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.98,8.32,1.41
HTTP Connection Reused (ratio),0.91,0.00,1.00,464.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.29
HTTP Data Received (KB),113.93,41.27,181.47,58330.06,64.09,84.53,89.87,101.84,114.17,127.25,136.62,141.95,158.73,19.20
HTTP Data Sent (KB),4.53,3.91,4.97,2319.66,4.18,4.27,4.33,4.43,4.53,4.64,4.74,4.81,4.91,0.16
HTTP DNS Lookup (ms),0.11,0.00,4.04,55.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,0.61
HTTP Duration (excl. conn) (ms),14164.20,5461.22,22503.39,7252069.28,7983.78,10290.87,11233.88,12693.99,14070.94,15640.34,17101.10,18203.96,20006.84,2397.54
HTTP Receiving (ms),13225.05,4658.19,21625.11,6771224.55,7272.62,9448.37,10345.38,11789.10,13190.25,14791.64,15980.28,16549.99,18721.53,2297.98
HTTP Sending (ms),0.37,0.11,5.12,191.12,0.12,0.12,0.12,0.13,0.15,0.16,0.27,2.32,4.80,0.86
HTTP Total Time (ms),14164.52,5461.22,22503.39,7252235.78,7983.78,10290.87,11233.88,12693.99,14070.94,15640.34,17101.10,18204.91,20007.77,2397.85
HTTP Waiting (TTFB) (ms),938.78,524.53,4883.64,480653.60,601.37,648.66,696.77,745.79,798.13,849.07,1169.01,1770.39,4245.90,619.16
Input Sequence Length (tokens),1036.00,1036.00,1036.00,530432.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),50.58,23.29,152.01,6770761.29,45.33,48.78,49.40,49.81,50.11,50.76,52.95,54.07,56.64,3.14
Inter Token Latency (ms),13.67,8.87,21.75,6999.66,9.21,10.10,10.81,12.05,13.50,14.99,16.79,18.32,20.02,2.37
OSL Mismatch Diff % (%),-4.29,-70.80,0.00,-2197.85,-58.35,-40.76,-12.95,0.00,0.00,0.00,0.00,0.00,0.00,12.99
Output Sequence Length (tokens),980.04,299.00,1024.00,501782.00,426.54,606.60,891.40,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,133.05
Output Token Count (tokens),227.63,4.00,694.00,38242.00,9.01,34.80,64.10,156.50,223.00,306.00,367.30,431.65,539.39,121.29
Output Token Throughput Per User (tokens/sec/user),75.32,45.97,112.77,38566.36,49.96,54.58,59.57,66.70,74.10,82.99,92.51,99.04,108.63,12.90
Prefill Throughput Per User (tokens/sec/user),1265.73,211.93,1973.95,648054.64,243.75,584.06,885.92,1219.84,1297.72,1388.70,1486.37,1596.63,1722.09,286.77
Reasoning Token Count (tokens),905.35,110.00,1024.00,463540.00,144.44,293.70,581.40,870.50,1024.00,1024.00,1024.00,1024.00,1024.00,228.62
Request Latency (ms),14163.37,5411.23,22503.45,7251644.86,7983.84,10290.94,11233.95,12694.06,14071.00,15640.42,17101.16,18204.02,20006.92,2398.89
Time to First Output Token (ms),10895.78,2759.81,20561.18,1830490.55,3024.43,3636.16,4931.43,8604.75,11442.76,13346.53,15106.01,16659.12,18121.99,3866.04
Time to First Token (ms),939.23,524.84,4888.38,480883.57,601.60,648.87,697.00,746.02,798.33,849.29,1169.41,1773.80,4250.42,619.91
Time to Second Token (ms),49.55,23.61,131.33,25371.65,34.38,46.60,48.36,48.86,49.26,49.62,50.96,52.62,55.95,6.87
Tokens In Flight (tokens),89643.78,0.00,110527.02,,,,,,95113.53,,101332.62,104121.22,108912.16,19775.46
Usage Completion Tokens (tokens),980.04,299.00,1024.00,501782.00,426.54,606.60,891.40,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,133.05
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,530432.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),905.35,110.00,1024.00,463540.00,144.44,293.70,581.40,870.50,1024.00,1024.00,1024.00,1024.00,1024.00,228.62
Usage Total Tokens (tokens),2016.04,1335.00,2060.00,1032214.00,1462.54,1642.60,1927.40,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,133.05

Metric,Value
Benchmark Duration (sec),121.12
Input Token Throughput (tokens/sec),4379.22
OSL Mismatch Count,65.00
Output Token Throughput (tokens/sec),4142.69
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),4.23
Total Input Sequence Length (tokens),530432.00
Total Output Sequence Length (tokens),501782.00
Total Output Tokens (tokens),38242.00
Total Reasoning Tokens (tokens),463540.00
Total Token Throughput (tokens/sec),8521.91
Total Usage Completion Tokens (tokens),501782.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),530432.00
Total Usage Reasoning Tokens (tokens),463540.00
Total Usage Total Tokens (tokens),1032214.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
