Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Total Time (ms),14328.53,5709.03,18560.27,1834051.82,6320.83,9075.23,10423.97,13553.09,14922.86,15944.83,16842.96,17472.26,18439.14,2559.37
HTTP Waiting (TTFB) (ms),2606.28,2144.30,4931.35,333603.97,2183.98,2246.73,2285.86,2356.22,2452.90,2586.61,2736.47,4632.84,4882.95,578.04
Input Sequence Length (tokens),8204.02,8204.00,8205.00,1050114.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.73,0.12
Inter Chunk Latency (ms),45.16,23.14,208.11,1499881.62,34.84,38.22,39.56,40.73,41.21,41.72,43.74,45.86,160.09,20.69
Inter Token Latency (ms),12.82,8.86,17.94,1640.78,10.51,10.85,11.13,11.82,12.61,13.60,14.61,15.50,17.03,1.47
OSL Mismatch Diff % (%),-9.57,-80.08,0.00,-1225.29,-76.50,-55.85,-43.41,-10.35,0.00,0.00,0.00,0.00,0.00,19.17
Output Sequence Length (tokens),925.98,204.00,1024.00,118525.00,240.67,452.05,579.50,918.00,1024.00,1024.00,1024.00,1024.00,1024.00,196.32
Output Token Count (tokens),217.82,16.00,643.00,13505.00,22.10,41.05,46.10,88.75,228.50,297.25,337.90,457.00,597.25,134.77
Output Token Throughput Per User (tokens/sec/user),79.00,55.74,112.93,10111.89,58.72,64.50,68.43,73.53,79.28,84.58,89.86,92.21,95.15,8.76
Prefill Throughput Per User (tokens/sec/user),3243.80,1663.53,3825.61,415206.14,1680.48,1772.39,2997.82,3171.48,3344.35,3481.54,3588.65,3651.21,3756.15,444.62
Reasoning Token Count (tokens),820.47,41.00,1024.00,105020.00,73.37,165.65,251.90,660.50,1024.00,1024.00,1024.00,1024.00,1024.00,292.58
Request Latency (ms),14324.33,5666.63,18560.34,1833514.18,6308.90,9048.22,10407.31,13553.15,14922.93,15944.91,16843.04,17472.34,18439.21,2564.60
Time to First Output Token (ms),10388.40,3478.01,17855.26,644080.61,3566.22,4028.51,5171.47,7399.88,10633.15,13259.95,14872.02,15514.79,17474.97,3712.42
Time to First Token (ms),2606.50,2144.49,4931.67,333632.56,2184.17,2246.93,2286.10,2356.43,2453.12,2586.81,2736.66,4633.11,4883.25,578.06
Time to Second Token (ms),51.17,25.24,198.45,6550.05,25.82,30.97,32.26,33.76,34.69,36.21,170.58,176.72,190.78,46.16
Tokens In Flight (tokens),130480.31,0.00,142586.04,,,,,,137124.52,,139809.26,140613.51,141873.96,23328.57
Usage Completion Tokens (tokens),925.98,204.00,1024.00,118525.00,240.67,452.05,579.50,918.00,1024.00,1024.00,1024.00,1024.00,1024.00,196.32
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.02,8204.00,8205.00,1050114.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.73,0.12
Usage Reasoning Tokens (tokens),820.47,41.00,1024.00,105020.00,73.37,165.65,251.90,660.50,1024.00,1024.00,1024.00,1024.00,1024.00,292.58
Usage Total Tokens (tokens),9129.99,8408.00,9229.00,1168639.00,8444.67,8656.05,8783.50,9122.00,9228.00,9228.00,9228.00,9228.00,9228.73,196.33

Metric,Value
Benchmark Duration (sec),120.81
Input Token Throughput (tokens/sec),8692.03
OSL Mismatch Count,35.00
Output Token Throughput (tokens/sec),981.06
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),1.06
Total Input Sequence Length (tokens),1050114.00
Total Output Sequence Length (tokens),118525.00
Total Output Tokens (tokens),13505.00
Total Reasoning Tokens (tokens),105020.00
Total Token Throughput (tokens/sec),9673.09
Total Usage Completion Tokens (tokens),118525.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1050114.00
Total Usage Reasoning Tokens (tokens),105020.00
Total Usage Total Tokens (tokens),1168639.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
