Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),1381.88,230.00,4096.00,176881.00,246.70,308.35,409.40,770.25,1054.50,1875.50,2637.20,3051.45,4096.00,901.71
Output Token Count (tokens),288.62,10.00,1783.00,36077.00,11.24,15.20,28.00,51.00,102.00,352.00,871.20,1079.80,1613.12,376.25
Output Token Throughput Per User (tokens/sec/user),87.69,47.83,118.39,11223.79,63.82,67.67,72.76,81.38,88.14,94.36,99.51,107.59,117.48,11.60
Prefill Throughput Per User (tokens/sec/user),107.76,31.50,628.44,13793.76,33.65,40.19,46.81,60.51,76.51,109.88,192.63,366.05,484.14,97.82
Reasoning Token Count (tokens),1100.03,149.00,4096.00,140804.00,169.13,277.05,335.10,655.50,876.00,1250.00,1969.00,2883.90,4096.00,791.87
Request Latency (ms),16885.96,2910.31,48652.70,2161402.41,3446.90,4004.97,5538.46,9455.27,12723.16,24337.62,32233.65,38748.82,47612.72,10868.07
Time to First Output Token (ms),12539.83,2107.03,39817.81,1567478.17,2638.94,3615.31,4481.09,7987.18,10791.10,16652.16,21475.79,27120.31,37804.70,7328.93
Time to First Token (ms),623.70,462.40,953.65,79834.10,464.00,491.16,507.60,545.52,592.67,668.16,759.54,952.45,953.41,116.30
Time to Second Token (ms),49.45,28.65,194.36,6329.80,34.24,37.04,38.44,38.92,40.04,41.02,44.15,186.70,194.27,36.74
Tokens In Flight (tokens),13941.70,0.00,35863.98,,,,,,12618.29,,23291.35,26954.63,33689.06,7114.46
Usage Completion Tokens (tokens),1381.88,230.00,4096.00,176881.00,246.70,308.35,409.40,770.25,1054.50,1875.50,2637.20,3051.45,4096.00,901.71
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),65.61,24.00,361.00,8398.00,24.27,28.35,31.00,34.75,48.00,65.25,123.90,206.15,324.10,58.74
Usage Reasoning Tokens (tokens),1100.03,149.00,4096.00,140804.00,169.13,277.05,335.10,655.50,876.00,1250.00,1969.00,2883.90,4096.00,791.87
Usage Total Tokens (tokens),1447.49,260.00,4141.00,185279.00,293.05,349.20,564.30,840.75,1137.50,1921.50,2697.50,3246.75,4133.65,899.85

Metric,Value
Benchmark Duration (sec),154.58
Input Token Throughput (tokens/sec),54.32
Output Token Throughput (tokens/sec),1144.00
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.83
Total Input Sequence Length (tokens),8398.00
Total Output Sequence Length (tokens),176881.00
Total Output Tokens (tokens),36077.00
Total Reasoning Tokens (tokens),140804.00
Total Token Throughput (tokens/sec),1198.32
Total Usage Completion Tokens (tokens),176881.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),8398.00
Total Usage Reasoning Tokens (tokens),140804.00
Total Usage Total Tokens (tokens),185279.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
