Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),928.43,608.16,4673.74,475354.09,613.90,620.68,654.25,676.40,759.83,827.12,1864.43,2319.68,2956.36,545.07
Time to Second Token (ms),62.34,29.90,214.75,31917.04,44.68,48.35,49.09,50.73,51.30,51.75,56.49,193.51,210.29,38.95
Tokens In Flight (tokens),186334.32,0.00,267059.31,,,,,,205677.10,,235418.72,241081.49,254120.41,57208.27
Usage Completion Tokens (tokens),3360.15,282.00,8192.00,1720398.00,327.54,631.55,853.50,1367.25,2994.50,4336.25,8192.00,8192.00,8192.00,2343.45
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,530432.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2446.24,122.00,8192.00,1252477.00,150.77,286.10,544.30,895.00,1522.50,2774.75,8192.00,8192.00,8192.00,2405.25
Usage Total Tokens (tokens),4396.15,1318.00,9228.00,2250830.00,1363.54,1667.55,1889.50,2403.25,4030.50,5372.25,9228.00,9228.00,9228.00,2343.45

Metric,Value
Benchmark Duration (sec),379.63
Input Token Throughput (tokens/sec),1397.18
OSL Mismatch Count,445.00
Output Token Throughput (tokens/sec),4531.61
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),1.35
Total Input Sequence Length (tokens),530432.00
Total Output Sequence Length (tokens),1720398.00
Total Output Tokens (tokens),467921.00
Total Reasoning Tokens (tokens),1252477.00
Total Token Throughput (tokens/sec),5928.79
Total Usage Completion Tokens (tokens),1720398.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),530432.00
Total Usage Reasoning Tokens (tokens),1252477.00
Total Usage Total Tokens (tokens),2250830.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
