Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),928.60,76.00,1024.00,92860.00,170.05,321.55,541.30,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,224.07
Output Token Count (tokens),195.41,3.00,625.00,8989.00,3.45,8.25,20.00,131.25,199.50,250.00,330.00,356.00,575.50,126.52
Output Token Throughput Per User (tokens/sec/user),105.31,62.40,167.75,10530.91,71.01,78.61,84.72,96.00,103.92,113.52,126.13,133.46,164.15,17.51
Prefill Throughput Per User (tokens/sec/user),3795.27,2044.21,4128.57,379526.89,3418.62,3487.92,3600.35,3726.43,3818.17,3928.22,3989.94,4059.54,4123.28,232.54
Reasoning Token Count (tokens),838.71,49.00,1024.00,83871.00,71.77,180.00,290.60,755.75,1024.00,1024.00,1024.00,1024.00,1024.00,282.28
Request Latency (ms),11096.07,2856.56,16602.71,1109606.81,4075.13,6181.19,7042.63,10208.84,11650.10,12467.32,13101.37,14024.91,16021.66,2386.48
Time to First Output Token (ms),8328.37,2800.75,12612.22,383104.89,2811.50,3244.29,4275.92,6214.25,9003.05,10188.02,11570.86,12263.44,12477.54,2756.97
Time to First Token (ms),2173.72,1987.13,4013.30,217371.70,1989.68,2020.92,2056.17,2088.48,2148.68,2201.57,2278.69,2352.12,2406.32,204.55
Time to Second Token (ms),27.64,20.79,33.89,2764.23,21.63,24.27,25.01,26.37,27.88,29.06,30.05,30.36,32.26,2.20
Tokens In Flight (tokens),33893.68,0.00,36302.88,,,,,,34345.70,,35229.16,35483.12,35869.85,3288.53
Usage Completion Tokens (tokens),928.60,76.00,1024.00,92860.00,170.05,321.55,541.30,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,224.07
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.02,8204.00,8205.00,820402.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8205.00,0.14
Usage Reasoning Tokens (tokens),838.71,49.00,1024.00,83871.00,71.77,180.00,290.60,755.75,1024.00,1024.00,1024.00,1024.00,1024.00,282.28
Usage Total Tokens (tokens),9132.62,8280.00,9229.00,913262.00,8374.05,8525.55,8745.30,9228.00,9228.00,9228.00,9228.00,9228.00,9229.00,224.08

Metric,Value
Benchmark Duration (sec),281.46
Input Token Throughput (tokens/sec),2914.77
OSL Mismatch Count,20.00
Output Token Throughput (tokens/sec),329.92
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.36
Total Input Sequence Length (tokens),820402.00
Total Output Sequence Length (tokens),92860.00
Total Output Tokens (tokens),8989.00
Total Reasoning Tokens (tokens),83871.00
Total Token Throughput (tokens/sec),3244.68
Total Usage Completion Tokens (tokens),92860.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),820402.00
Total Usage Reasoning Tokens (tokens),83871.00
Total Usage Total Tokens (tokens),913262.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
