Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Token Latency (ms),12.76,8.69,16.02,6535.55,10.15,10.73,11.07,11.84,12.73,13.63,14.53,14.91,15.77,1.29
Output Sequence Length (tokens),1679.67,222.00,4096.00,859989.00,290.66,402.55,466.20,639.50,1051.50,2633.50,4096.00,4096.00,4096.00,1344.91
Output Token Count (tokens),333.90,1.00,932.00,143575.00,81.51,139.35,162.00,216.25,301.00,421.25,548.20,625.70,833.93,157.86
Output Token Throughput Per User (tokens/sec/user),79.17,62.42,115.06,40533.12,63.41,67.07,68.83,73.35,78.55,84.48,90.36,93.22,98.50,8.23
Prefill Throughput Per User (tokens/sec/user),54.91,27.81,114.93,28111.90,31.85,39.17,41.82,46.36,54.39,61.30,69.20,74.72,90.12,11.68
Reasoning Token Count (tokens),1399.25,116.00,4096.00,716414.00,130.00,182.10,228.40,348.75,629.00,2191.50,4096.00,4096.00,4096.00,1414.60
Request Latency (ms),22542.84,3290.86,66248.18,11541935.76,3999.77,5120.10,6125.03,8404.46,13457.08,34893.20,55136.09,58895.49,64672.62,18514.60
Time to First Output Token (ms),12607.47,1966.68,56055.87,5408605.63,2344.43,2968.27,3480.50,4899.57,7428.76,16603.81,30949.00,37932.02,51731.57,11540.71
Time to First Token (ms),521.31,399.33,828.82,266912.36,401.97,408.42,413.87,455.77,504.36,584.67,626.67,645.27,826.47,78.37
Time to Second Token (ms),45.95,25.83,51.23,23525.01,37.70,42.75,44.32,45.34,45.84,46.53,48.78,49.24,50.73,2.13
Tokens In Flight (tokens),76014.49,0.00,112674.13,,,,,,79908.87,,102650.87,106069.56,109787.68,25398.03
Usage Completion Tokens (tokens),1679.67,222.00,4096.00,859989.00,290.66,402.55,466.20,639.50,1051.50,2633.50,4096.00,4096.00,4096.00,1344.91
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.04,20.00,59.00,14354.00,21.00,23.00,24.00,25.00,27.00,30.00,33.00,36.00,45.78,4.64
Usage Reasoning Tokens (tokens),1399.25,116.00,4096.00,716414.00,130.00,182.10,228.40,348.75,629.00,2191.50,4096.00,4096.00,4096.00,1414.60
Usage Total Tokens (tokens),1707.70,243.00,4147.00,874343.00,315.88,425.55,494.00,669.75,1077.00,2662.25,4124.00,4127.00,4136.67,1345.95

Metric,Value
Benchmark Duration (sec),210.98
Input Token Throughput (tokens/sec),68.03
Output Token Throughput (tokens/sec),4076.02
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),2.43
Total Input Sequence Length (tokens),14354.00
Total Output Sequence Length (tokens),859989.00
Total Output Tokens (tokens),143575.00
Total Reasoning Tokens (tokens),716414.00
Total Token Throughput (tokens/sec),4144.06
Total Usage Completion Tokens (tokens),859989.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),14354.00
Total Usage Reasoning Tokens (tokens),716414.00
Total Usage Total Tokens (tokens),874343.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
