Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),34.98,31.82,37.46,3497.65,32.07,33.81,33.92,34.41,35.02,35.62,36.15,36.35,37.39,0.98
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),12301.35,3072.01,17417.49,1230135.09,4734.74,7522.85,9849.75,11413.95,12561.91,13742.44,14531.59,15610.69,16671.45,2353.78
HTTP Receiving (ms),10047.93,944.89,15098.97,1004792.79,2395.10,5318.27,7632.53,9210.87,10202.85,11447.71,12366.59,13341.48,14412.24,2329.74
HTTP Sending (ms),0.14,0.11,0.19,14.38,0.12,0.12,0.12,0.13,0.15,0.15,0.16,0.16,0.18,0.02
HTTP Total Time (ms),12301.35,3072.01,17417.49,1230135.09,4734.74,7522.85,9849.75,11413.95,12561.91,13742.44,14531.59,15610.69,16671.45,2353.78
HTTP Waiting (TTFB) (ms),2253.28,2056.50,4117.26,225327.93,2057.19,2094.96,2105.44,2159.25,2215.96,2306.87,2368.05,2459.71,2530.21,215.54
Input Sequence Length (tokens),8204.00,8204.00,8204.00,820400.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.00
Inter Chunk Latency (ms),36.02,22.82,77.82,1004567.78,30.48,32.71,33.95,35.34,36.10,36.63,37.54,38.97,41.05,2.41
Inter Token Latency (ms),10.79,8.40,14.76,1078.74,8.50,8.82,9.10,9.81,10.62,11.73,12.78,13.25,14.09,1.40
OSL Mismatch Diff % (%),-8.26,-91.41,0.00,-825.78,-80.77,-60.38,-33.27,0.00,0.00,0.00,0.00,0.00,0.00,19.11
Output Sequence Length (tokens),939.44,88.00,1024.00,93944.00,196.90,405.70,683.30,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,195.69
Output Token Count (tokens),194.37,5.00,466.00,8941.00,14.00,30.00,33.00,105.25,208.50,273.25,304.00,334.50,419.65,103.90
Output Token Throughput Per User (tokens/sec/user),94.22,67.75,118.99,9422.23,70.98,75.47,78.26,85.26,94.19,101.99,109.89,113.36,117.63,11.83
Prefill Throughput Per User (tokens/sec/user),3662.57,1992.47,3988.86,366256.75,3250.08,3335.19,3464.19,3556.03,3701.93,3799.11,3896.20,3915.70,3987.51,239.31
Reasoning Token Count (tokens),850.03,71.00,1024.00,85003.00,82.88,182.00,503.40,738.00,1024.00,1024.00,1024.00,1024.00,1024.00,264.15
Request Latency (ms),12299.18,3072.08,17417.57,1229917.74,4698.35,7522.93,9847.54,11414.03,12561.98,13742.51,14531.68,15610.77,16671.52,2357.54
Time to First Output Token (ms),9304.18,3038.28,16152.86,427992.19,3125.49,3961.23,4537.90,7600.50,9653.82,11574.32,13028.69,13278.98,15289.97,3058.79
Time to First Token (ms),2253.50,2056.73,4117.50,225349.96,2057.43,2095.16,2105.64,2159.45,2216.14,2307.07,2368.25,2459.89,2530.45,215.54
Time to Second Token (ms),30.92,24.13,36.98,3091.95,25.17,27.00,28.14,29.97,31.07,32.25,33.05,34.26,35.53,2.19
Tokens In Flight (tokens),66923.61,0.00,71830.09,,,,,,68653.08,,70199.16,70612.92,71322.37,8071.87
Usage Completion Tokens (tokens),939.44,88.00,1024.00,93944.00,196.90,405.70,683.30,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,195.69
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.00,8204.00,8204.00,820400.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.00
Usage Reasoning Tokens (tokens),850.03,71.00,1024.00,85003.00,82.88,182.00,503.40,738.00,1024.00,1024.00,1024.00,1024.00,1024.00,264.15
Usage Total Tokens (tokens),9143.44,8292.00,9228.00,914344.00,8400.90,8609.70,8887.30,9228.00,9228.00,9228.00,9228.00,9228.00,9228.00,195.69

Metric,Value
Benchmark Duration (sec),158.11
Input Token Throughput (tokens/sec),5188.56
OSL Mismatch Count,22.00
Output Token Throughput (tokens/sec),594.14
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.63
Total Input Sequence Length (tokens),820400.00
Total Output Sequence Length (tokens),93944.00
Total Output Tokens (tokens),8941.00
Total Reasoning Tokens (tokens),85003.00
Total Token Throughput (tokens/sec),5782.70
Total Usage Completion Tokens (tokens),93944.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),820400.00
Total Usage Reasoning Tokens (tokens),85003.00
Total Usage Total Tokens (tokens),914344.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
