Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Total Output Sequence Length (tokens),266584.00
Total Output Tokens (tokens),79249.00
Total Reasoning Tokens (tokens),187335.00
Total Token Throughput (tokens/sec),624.30
Total Usage Completion Tokens (tokens),266584.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),138166.00
Total Usage Reasoning Tokens (tokens),187335.00
Total Usage Total Tokens (tokens),404750.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
