Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),126.11,18.65,481.92,129135.60,23.57,28.38,34.40,57.75,100.21,161.19,263.61,337.23,448.84,95.87
HTTP Data Sent (KB),1.28,0.19,6.85,1313.24,0.19,0.20,0.20,0.26,0.37,2.81,3.36,3.92,6.30,1.52
HTTP DNS Lookup (ms),0.06,0.00,3.86,58.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.56,0.45
HTTP Duration (excl. conn) (ms),19191.94,3135.08,74448.18,19652548.34,4003.59,5054.69,5932.49,9392.37,15351.13,24276.98,38113.56,49259.67,67840.05,13809.12
HTTP Receiving (ms),18484.12,2505.86,73772.85,18927734.93,3269.18,4310.66,5172.76,8720.28,14623.43,23522.05,37397.93,48556.62,66694.08,13798.59
HTTP Sending (ms),0.50,0.06,33.24,516.43,0.11,0.12,0.12,0.13,0.14,0.16,0.42,1.85,5.11,2.35
HTTP Total Time (ms),19192.36,3135.08,74448.18,19652974.52,4003.59,5054.69,5932.49,9392.37,15355.34,24278.87,38113.67,49259.71,67841.44,13809.12
HTTP Waiting (TTFB) (ms),707.32,435.66,1489.01,724296.98,452.42,502.98,533.41,598.86,660.45,766.29,890.91,1062.96,1267.58,175.19
Input Sequence Length (tokens),263.88,21.00,1434.00,270218.00,21.00,22.15,24.00,35.00,64.00,593.75,734.00,863.25,1318.00,335.57
Inter Chunk Latency (ms),63.57,27.13,280.63,18914697.55,49.57,51.21,53.03,54.85,56.11,57.22,60.65,142.89,166.48,26.84
Inter Token Latency (ms),16.29,10.09,29.55,16684.64,11.84,13.06,13.66,14.67,15.88,17.54,19.54,20.63,24.83,2.45
Output Sequence Length (tokens),1121.15,181.00,4096.00,1148054.00,217.23,296.00,337.30,568.75,906.50,1339.00,2120.00,2774.25,4096.00,833.38
Output Token Count (tokens),233.70,1.00,1938.00,231593.00,13.00,25.00,34.00,75.00,133.00,251.50,614.00,893.50,1280.10,283.87
Output Token Throughput Per User (tokens/sec/user),62.65,33.84,99.15,64152.82,40.34,48.47,51.19,57.02,62.98,68.16,73.21,76.56,84.43,8.72
Prefill Throughput Per User (tokens/sec/user),384.05,20.50,2193.75,393269.67,25.57,30.70,34.97,49.36,96.14,824.62,1134.44,1333.26,1718.51,481.50
Reasoning Token Count (tokens),894.98,31.00,4096.00,916461.00,162.00,219.30,271.60,438.75,753.50,1003.75,1497.10,2365.70,4096.00,768.30
Request Latency (ms),19179.28,3079.13,74448.24,19639583.84,3948.58,5019.09,5915.76,9392.41,15351.25,24277.02,38113.63,49251.31,67840.11,13811.31
Time to First Output Token (ms),13730.48,1101.31,67844.01,13593175.01,3131.82,4085.43,4921.49,7121.08,12988.47,17412.41,23227.21,28272.70,45085.44,8483.55
Time to First Token (ms),707.90,435.85,1492.00,724886.29,452.61,503.19,533.62,599.05,660.65,766.52,891.14,1066.49,1268.92,175.82
Time to Second Token (ms),71.43,29.10,222.21,73145.73,50.33,51.47,52.23,53.39,54.89,56.59,187.46,218.53,221.96,48.15
Tokens In Flight (tokens),111534.88,0.00,186011.79,,,,,,116542.61,,160891.65,167543.27,182621.92,41990.02
Usage Completion Tokens (tokens),1121.15,181.00,4096.00,1148054.00,217.23,296.00,337.30,568.75,906.50,1339.00,2120.00,2774.25,4096.00,833.38
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),263.88,21.00,1434.00,270218.00,21.00,22.15,24.00,35.00,64.00,593.75,734.00,863.25,1318.00,335.57
Usage Reasoning Tokens (tokens),894.98,31.00,4096.00,916461.00,162.00,219.30,271.60,438.75,753.50,1003.75,1497.10,2365.70,4096.00,768.30
Usage Total Tokens (tokens),1385.03,207.00,4799.00,1418272.00,242.22,358.00,488.00,789.00,1224.50,1762.50,2384.60,2897.85,4153.16,849.72

Metric,Value
Benchmark Duration (sec),184.76
Input Token Throughput (tokens/sec),1462.50
Output Token Throughput (tokens/sec),6213.62
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),5.54
Total Input Sequence Length (tokens),270218.00
Total Output Sequence Length (tokens),1148054.00
Total Output Tokens (tokens),231593.00
Total Reasoning Tokens (tokens),916461.00
Total Token Throughput (tokens/sec),7676.13
Total Usage Completion Tokens (tokens),1148054.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),270218.00
Total Usage Reasoning Tokens (tokens),916461.00
Total Usage Total Tokens (tokens),1418272.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
