Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Count (tokens),203.40,1.00,844.00,284143.00,5.96,25.00,46.00,117.00,199.00,279.00,340.00,382.00,582.08,120.45
Output Token Throughput Per User (tokens/sec/user),40.13,7.61,86.23,164355.50,14.57,20.50,23.21,30.18,40.51,48.80,56.64,61.22,70.18,12.77
Prefill Throughput Per User (tokens/sec/user),32.88,11.33,1750.36,134672.59,12.79,13.65,14.15,15.04,16.26,17.70,20.46,43.41,501.52,96.15
Reasoning Token Count (tokens),906.29,55.00,1024.00,3712147.00,144.00,258.00,593.00,888.00,1024.00,1024.00,1024.00,1024.00,1024.00,230.44
Request Latency (ms),87743.85,8251.09,144844.99,359398792.20,20975.35,46833.25,69720.34,79616.79,88858.96,99789.45,109199.29,114746.55,124161.26,19333.90
Time to First Output Token (ms),81856.88,5375.39,136659.08,114108494.69,12233.61,39319.88,61545.98,73091.88,83865.77,94869.89,104153.89,110085.97,118306.60,20427.78
Time to First Token (ms),60809.55,591.88,91470.84,249075922.07,2065.74,23865.12,50629.85,58524.05,63714.44,68863.99,73204.28,75892.37,81023.71,15091.65
Time to Second Token (ms),225.00,26.56,23994.92,921579.95,42.48,55.52,57.81,60.69,67.33,71.02,75.46,78.57,7624.39,1527.63
Tokens In Flight (tokens),562589.42,0.00,629138.19,,,,,,593161.78,,599616.85,601463.23,617117.19,102580.23
Usage Completion Tokens (tokens),975.66,193.00,1024.00,3996290.00,342.90,550.25,883.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,148.85
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,4243460.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.03
Usage Reasoning Tokens (tokens),906.29,55.00,1024.00,3712147.00,144.00,258.00,593.00,888.00,1024.00,1024.00,1024.00,1024.00,1024.00,230.44
Usage Total Tokens (tokens),2011.66,1229.00,2061.00,8239750.00,1378.90,1586.25,1919.00,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,148.85

Metric,Value
Benchmark Duration (sec),744.95
Input Token Throughput (tokens/sec),5696.30
OSL Mismatch Count,490.00
Output Token Throughput (tokens/sec),5364.51
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),5.50
Total Input Sequence Length (tokens),4243460.00
Total Output Sequence Length (tokens),3996290.00
Total Output Tokens (tokens),284143.00
Total Reasoning Tokens (tokens),3712147.00
Total Token Throughput (tokens/sec),11060.80
Total Usage Completion Tokens (tokens),3996290.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),4243460.00
Total Usage Reasoning Tokens (tokens),3712147.00
Total Usage Total Tokens (tokens),8239750.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
