Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2498.55,258.00,8192.00,249855.00,268.89,631.30,770.00,1012.00,1857.50,2772.25,8192.00,8192.00,8192.00,2301.74
Usage Total Tokens (tokens),4498.62,1477.00,9228.00,449862.00,1618.57,2008.80,2343.40,2679.75,4139.00,5296.00,9228.00,9228.00,9228.00,2177.55

Metric,Value
Benchmark Duration (sec),701.78
Input Token Throughput (tokens/sec),147.62
OSL Mismatch Count,88.00
Output Token Throughput (tokens/sec),493.40
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.14
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),346262.00
Total Output Tokens (tokens),96407.00
Total Reasoning Tokens (tokens),249855.00
Total Token Throughput (tokens/sec),641.03
Total Usage Completion Tokens (tokens),346262.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),249855.00
Total Usage Total Tokens (tokens),449862.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
