Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),3.57,0.19,17.48,570.60,0.22,0.24,0.26,0.34,1.40,5.95,9.90,11.93,16.49,4.22
HTTP DNS Lookup (ms),0.35,0.00,4.25,55.98,0.00,0.00,0.00,0.00,0.00,0.00,0.28,3.53,3.85,1.06
HTTP Duration (excl. conn) (ms),22465.55,2839.19,53280.88,3594487.55,2895.11,3939.57,5348.97,10047.03,21713.57,34346.62,40266.90,45203.97,51657.18,13611.24
HTTP Receiving (ms),21676.40,2104.37,52546.22,3468224.36,2192.66,3201.75,4800.54,9358.35,20862.05,33441.79,39511.30,44411.82,50789.29,13566.10
HTTP Sending (ms),1.36,0.12,21.84,217.52,0.12,0.13,0.13,0.15,0.18,1.89,4.15,4.77,19.12,2.94
HTTP Total Time (ms),22467.09,2847.41,53280.88,3594734.77,2898.40,3947.25,5348.97,10047.03,21717.06,34347.01,40283.99,45206.27,51664.92,13610.87
HTTP Waiting (TTFB) (ms),787.79,456.43,1425.39,126045.68,460.27,515.65,569.69,730.40,789.68,838.64,968.46,1019.96,1355.12,164.26
Input Sequence Length (tokens),852.52,24.00,4340.00,136403.00,25.18,30.95,34.00,50.00,326.00,1437.75,2311.80,2747.10,4155.69,1044.46
Inter Chunk Latency (ms),49.40,22.66,119.30,3467381.11,37.42,44.46,44.93,48.18,49.87,51.65,52.61,53.44,56.79,3.87
Inter Token Latency (ms),12.85,7.00,25.43,2055.32,7.48,8.17,8.71,10.00,12.07,15.51,17.10,17.99,23.65,3.60
Output Sequence Length (tokens),1683.20,209.00,4096.00,269312.00,224.49,332.40,423.50,893.00,1550.50,2292.25,3051.40,4096.00,4096.00,1043.16
Output Token Count (tokens),503.33,1.00,1751.00,77010.00,11.04,25.00,37.40,147.00,327.00,788.00,1124.00,1327.20,1667.40,438.51
Output Token Throughput Per User (tokens/sec/user),83.74,39.33,142.82,13398.17,42.30,55.60,58.47,64.48,82.88,100.01,114.84,122.37,133.75,22.17
Prefill Throughput Per User (tokens/sec/user),1003.08,26.73,3335.23,160492.19,28.87,37.84,46.27,65.40,424.74,1934.57,2511.60,2820.10,3147.95,1041.60
Reasoning Token Count (tokens),1201.89,31.00,4096.00,192302.00,101.95,194.45,275.90,632.75,920.50,1381.50,2379.20,4036.10,4096.00,975.68
Request Latency (ms),22460.35,2839.33,53280.95,3593656.75,2895.20,3939.71,5304.35,10047.11,21713.69,34333.66,40266.94,45204.05,51640.03,13612.13
Time to First Output Token (ms),14122.35,1125.25,45023.43,2146597.45,1718.81,2847.70,3870.33,6578.14,14029.84,18604.23,25844.79,32292.78,39066.41,8849.93
Time to First Token (ms),789.22,456.61,1425.58,126275.63,460.49,515.92,569.92,732.92,791.78,838.83,969.12,1020.15,1355.33,164.25
Time to Second Token (ms),53.74,29.57,60.20,8598.41,36.10,44.72,47.51,49.05,51.72,59.59,59.88,60.00,60.14,6.00
Tokens In Flight (tokens),79918.09,0.00,127302.01,,,,,,89825.20,,119438.84,122111.54,124711.59,36244.72
Usage Completion Tokens (tokens),1683.20,209.00,4096.00,269312.00,224.49,332.40,423.50,893.00,1550.50,2292.25,3051.40,4096.00,4096.00,1043.16
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),852.52,24.00,4340.00,136403.00,25.18,30.95,34.00,50.00,326.00,1437.75,2311.80,2747.10,4155.69,1044.46
Usage Reasoning Tokens (tokens),1201.89,31.00,4096.00,192302.00,101.95,194.45,275.90,632.75,920.50,1381.50,2379.20,4036.10,4096.00,975.68
Usage Total Tokens (tokens),2535.72,244.00,8436.00,405715.00,284.58,469.85,605.20,1240.00,2054.00,3667.00,4753.50,5729.85,7861.99,1729.05

Metric,Value
Benchmark Duration (sec),93.85
Input Token Throughput (tokens/sec),1452.85
Output Token Throughput (tokens/sec),2868.49
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.70
Total Input Sequence Length (tokens),136403.00
Total Output Sequence Length (tokens),269312.00
Total Output Tokens (tokens),77010.00
Total Reasoning Tokens (tokens),192302.00
Total Token Throughput (tokens/sec),4321.34
Total Usage Completion Tokens (tokens),269312.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),136403.00
Total Usage Reasoning Tokens (tokens),192302.00
Total Usage Total Tokens (tokens),405715.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
