Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),14.59,0.00,89.06,,,,,,0.00,,49.29,56.31,65.29,22.35
Effective Total Throughput (tokens/sec),1269.17,0.00,1537.66,,,,,,1379.78,,1433.73,1443.23,1507.33,289.94
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,412.98,48.00,1118.00,52861.00,67.08,81.35,114.70,153.50,254.00,583.75,1033.90,1052.00,1098.19,341.82
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),178.10,21.70,482.68,22797.23,29.89,36.00,50.32,66.96,110.19,251.27,442.20,450.61,472.78,146.50
HTTP Data Sent (KB),0.23,0.20,0.30,29.79,0.20,0.20,0.21,0.22,0.23,0.25,0.26,0.27,0.30,0.02
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),19406.88,2751.18,52570.80,2484080.21,3580.19,4394.38,5803.74,7547.99,12532.90,27055.20,46973.75,48980.10,52083.35,15461.26
HTTP Receiving (ms),18757.89,2088.29,52045.34,2401009.28,2949.29,3798.79,4951.89,6977.72,11757.85,26399.35,46340.34,48229.31,50807.82,15457.31
HTTP Sending (ms),0.15,0.11,0.26,18.89,0.11,0.11,0.12,0.12,0.14,0.16,0.21,0.23,0.26,0.03
HTTP Total Time (ms),19406.88,2751.18,52570.80,2484080.21,3580.19,4394.38,5803.74,7547.99,12532.90,27055.20,46973.75,48980.10,52083.35,15461.26
HTTP Waiting (TTFB) (ms),648.84,460.70,1276.72,83052.04,470.18,474.05,503.16,554.60,601.53,650.52,888.46,1275.18,1276.23,188.07
Input Sequence Length (tokens),27.71,20.00,43.00,3547.00,20.00,23.00,23.00,25.00,27.00,30.00,32.30,36.00,41.73,4.12
Inter Chunk Latency (ms),45.54,26.09,387.93,2399674.94,34.49,39.45,40.84,42.10,42.54,43.09,44.59,46.55,143.88,17.83
Inter Token Latency (ms),11.09,7.88,13.08,1419.35,9.41,9.85,10.05,10.57,11.03,11.65,12.23,12.45,12.73,0.84
Output Sequence Length (tokens),1669.92,198.00,4096.00,213750.00,283.59,354.30,481.80,664.00,1039.50,2437.25,4096.00,4096.00,4096.00,1349.12
Output Token Count (tokens),344.23,49.00,815.00,37177.00,70.42,105.45,165.40,207.50,333.50,432.25,560.30,657.50,795.60,166.10
Output Token Throughput Per User (tokens/sec/user),90.72,76.44,126.97,11612.66,78.54,80.34,81.77,85.81,90.68,94.64,99.48,101.48,106.24,7.20
Prefill Throughput Per User (tokens/sec/user),45.07,18.02,89.06,5768.44,20.36,25.87,31.44,39.06,44.78,51.02,58.67,62.40,68.28,11.04
Reasoning Token Count (tokens),1379.48,110.00,4096.00,176573.00,122.81,172.35,237.40,331.75,652.00,2129.25,4096.00,4096.00,4096.00,1428.67
Request Latency (ms),19396.53,2751.25,52570.86,2482755.22,3580.25,4374.26,5803.79,7548.06,12511.66,27055.26,46973.82,48980.18,52083.37,15466.57
Time to First Output Token (ms),10899.10,1838.16,48831.77,1177102.70,1965.31,2515.08,3200.21,4165.70,6857.91,13163.62,28517.45,34979.58,46971.42,10407.01
Time to First Token (ms),649.06,460.89,1277.09,83080.28,470.37,474.27,503.35,554.78,601.73,650.70,888.79,1275.46,1276.57,188.11
Time to Second Token (ms),61.35,29.40,387.93,7853.16,35.28,38.01,39.23,39.85,40.26,41.25,43.53,313.60,387.67,80.08
Tokens In Flight (tokens),19691.90,0.00,31881.81,,,,,,20542.32,,26514.72,28196.76,30356.98,6033.42
Usage Completion Tokens (tokens),1669.92,198.00,4096.00,213750.00,283.59,354.30,481.80,664.00,1039.50,2437.25,4096.00,4096.00,4096.00,1349.12
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.71,20.00,43.00,3547.00,20.00,23.00,23.00,25.00,27.00,30.00,32.30,36.00,41.73,4.12
Usage Reasoning Tokens (tokens),1379.48,110.00,4096.00,176573.00,122.81,172.35,237.40,331.75,652.00,2129.25,4096.00,4096.00,4096.00,1428.67
Usage Total Tokens (tokens),1697.63,227.00,4139.00,217297.00,313.51,377.30,503.00,695.25,1063.50,2467.75,4123.30,4127.00,4133.73,1350.22

Metric,Value
Benchmark Duration (sec),171.11
Input Token Throughput (tokens/sec),20.73
Output Token Throughput (tokens/sec),1249.19
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.75
Total Input Sequence Length (tokens),3547.00
Total Output Sequence Length (tokens),213750.00
Total Output Tokens (tokens),37177.00
Total Reasoning Tokens (tokens),176573.00
Total Token Throughput (tokens/sec),1269.92
Total Usage Completion Tokens (tokens),213750.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),3547.00
Total Usage Reasoning Tokens (tokens),176573.00
Total Usage Total Tokens (tokens),217297.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
