Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to Second Token (ms),64.97,24.51,221.33,33263.64,33.42,39.78,42.09,43.37,44.48,45.89,176.91,190.66,217.56,51.88
Tokens In Flight (tokens),524856.25,0.00,555860.05,,,,,,550043.02,,552401.24,553065.04,554471.70,88276.65
Usage Completion Tokens (tokens),930.90,88.00,1024.00,476619.00,271.10,409.95,566.60,1003.00,1024.00,1024.00,1024.00,1024.00,1024.00,200.89
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,4200452.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Usage Reasoning Tokens (tokens),830.35,62.00,1024.00,425140.00,112.22,179.30,340.20,696.00,1024.00,1024.00,1024.00,1024.00,1024.00,277.17
Usage Total Tokens (tokens),9134.90,8292.00,9229.00,4677071.00,8475.10,8613.95,8770.60,9207.00,9228.00,9228.00,9228.00,9228.00,9228.00,200.88

Metric,Value
Benchmark Duration (sec),188.09
Input Token Throughput (tokens/sec),22331.39
OSL Mismatch Count,119.00
Output Token Throughput (tokens/sec),2533.91
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),2.72
Total Input Sequence Length (tokens),4200452.00
Total Output Sequence Length (tokens),476619.00
Total Output Tokens (tokens),51479.00
Total Reasoning Tokens (tokens),425140.00
Total Token Throughput (tokens/sec),24865.30
Total Usage Completion Tokens (tokens),476619.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),4200452.00
Total Usage Reasoning Tokens (tokens),425140.00
Total Usage Total Tokens (tokens),4677071.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
