Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput Per User (tokens/sec/user),100.22,81.36,172.64,10022.03,81.51,84.88,88.32,91.94,99.62,106.45,111.05,115.13,125.42,11.76
Prefill Throughput Per User (tokens/sec/user),54.63,14.77,95.68,5462.88,15.16,17.87,40.49,48.31,54.75,62.63,67.87,75.02,95.52,14.68
Reasoning Token Count (tokens),4409.81,113.00,33769.00,440981.00,165.47,226.55,297.50,408.25,689.50,2639.50,17671.40,25056.05,33762.07,8445.18
Request Latency (ms),47243.49,3424.29,343367.04,4724349.28,3803.43,4770.80,5354.87,7954.72,11834.36,35066.69,171290.11,218724.14,342367.19,80118.49
Time to First Output Token (ms),33795.35,1911.13,338587.43,3244353.20,1981.59,3164.21,3755.79,5183.69,8166.06,22555.63,124659.50,195798.28,222730.07,61670.22
Time to First Token (ms),568.25,400.60,1759.99,56824.96,401.61,420.05,437.35,444.20,474.81,537.82,639.46,1522.14,1623.77,293.20
Time to Second Token (ms),45.55,31.87,875.30,4554.94,33.01,35.54,36.15,36.71,37.05,37.58,38.27,40.30,51.02,83.41
Tokens In Flight (tokens),57884.78,0.00,113477.68,,,,,,60840.25,,91153.82,96317.47,108305.01,26198.75
Usage Completion Tokens (tokens),4777.56,367.00,33769.00,477756.00,396.70,444.75,536.00,751.75,1058.00,3212.00,18303.10,25418.20,33762.07,8436.06
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.72,20.00,43.00,2772.00,21.98,23.00,24.00,25.00,27.00,29.25,32.00,36.00,42.01,4.04
Usage Reasoning Tokens (tokens),4409.81,113.00,33769.00,440981.00,165.47,226.55,297.50,408.25,689.50,2639.50,17671.40,25056.05,33762.07,8445.18
Usage Total Tokens (tokens),4805.28,396.00,33792.00,480528.00,419.76,467.80,560.90,784.50,1083.50,3237.00,18344.70,25448.05,33792.00,8436.63

Metric,Value
Benchmark Duration (sec),760.98
Input Token Throughput (tokens/sec),3.64
Output Token Throughput (tokens/sec),627.78
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.13
Total Input Sequence Length (tokens),2772.00
Total Output Sequence Length (tokens),477756.00
Total Output Tokens (tokens),36775.00
Total Reasoning Tokens (tokens),440981.00
Total Token Throughput (tokens/sec),631.42
Total Usage Completion Tokens (tokens),477756.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2772.00
Total Usage Reasoning Tokens (tokens),440981.00
Total Usage Total Tokens (tokens),480528.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
