Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Total Tokens (tokens),1631.63,227.00,4139.00,163163.00,318.08,434.95,489.40,669.00,1010.00,2188.50,4122.10,4125.05,4134.05,1298.99

Metric,Value
Benchmark Duration (sec),341.67
Input Token Throughput (tokens/sec),8.11
Output Token Throughput (tokens/sec),469.42
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.29
Total Input Sequence Length (tokens),2772.00
Total Output Sequence Length (tokens),160391.00
Total Output Tokens (tokens),29738.00
Total Reasoning Tokens (tokens),130653.00
Total Token Throughput (tokens/sec),477.53
Total Usage Completion Tokens (tokens),160391.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2772.00
Total Usage Reasoning Tokens (tokens),130653.00
Total Usage Total Tokens (tokens),163163.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
