Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),231.27,9.00,745.57,118409.99,10.95,19.92,32.53,153.51,213.68,294.67,426.30,496.12,602.20,134.83
Reasoning Token Count (tokens),1457.74,125.00,4096.00,746364.00,176.00,215.10,261.20,406.00,827.50,2166.75,4096.00,4096.00,4096.00,1399.58
Request Latency (ms),20903.41,2914.00,62595.78,10702545.82,3337.82,4275.35,5032.71,7769.85,13383.72,31360.84,52533.07,55503.38,58945.35,17563.18
Time to First Output Token (ms),12488.99,1907.14,52787.31,5295329.75,2650.14,3237.71,3842.75,5403.84,9294.15,15510.20,27845.69,34887.45,47168.46,9957.54
Time to First Token (ms),1138.46,409.28,5556.54,582890.86,441.28,449.81,455.32,502.30,565.01,644.44,4898.62,5375.54,5508.34,1538.10
Time to Second Token (ms),58.47,22.73,194.67,29936.71,44.94,46.85,47.78,49.17,49.93,50.66,51.80,176.35,194.53,33.40
Tokens In Flight (tokens),80577.34,0.00,125470.67,,,,,,90596.51,,112157.30,115906.18,122728.75,33557.77
Usage Completion Tokens (tokens),1609.89,219.00,4096.00,824264.00,252.55,323.00,376.10,551.75,1014.00,2460.75,4096.00,4096.00,4096.00,1356.72
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),142.14,50.00,403.00,72778.00,51.00,62.00,78.00,97.75,128.00,166.00,237.90,281.00,328.79,64.02
Usage Reasoning Tokens (tokens),1457.74,125.00,4096.00,746364.00,176.00,215.10,261.20,406.00,827.50,2166.75,4096.00,4096.00,4096.00,1399.58
Usage Total Tokens (tokens),1752.04,269.00,4499.00,897042.00,334.00,390.65,477.00,669.00,1201.50,2607.25,4240.00,4272.45,4366.00,1378.46

Metric,Value
Benchmark Duration (sec),196.81
Input Token Throughput (tokens/sec),369.79
Output Token Throughput (tokens/sec),4188.09
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),2.60
Total Input Sequence Length (tokens),72778.00
Total Output Sequence Length (tokens),824264.00
Total Output Tokens (tokens),77900.00
Total Reasoning Tokens (tokens),746364.00
Total Token Throughput (tokens/sec),4557.87
Total Usage Completion Tokens (tokens),824264.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),72778.00
Total Usage Reasoning Tokens (tokens),746364.00
Total Usage Total Tokens (tokens),897042.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
