Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),340.44,51.84,925.22,34043.84,65.23,92.86,123.80,191.28,330.90,443.12,575.48,652.66,889.56,179.57
HTTP Data Sent (KB),4.51,4.15,4.98,450.66,4.16,4.26,4.30,4.39,4.53,4.59,4.68,4.76,4.89,0.16
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),29556.03,5013.46,79887.55,2955602.78,6239.26,8774.79,11105.93,16820.70,28496.81,38749.06,49010.73,56686.95,74614.62,15144.26
HTTP Receiving (ms),28862.39,4352.85,79080.51,2886238.99,5580.87,7971.10,10294.59,16230.72,27871.45,37968.95,48265.36,56060.63,73877.76,15146.06
HTTP Sending (ms),0.16,0.12,0.56,15.61,0.12,0.12,0.12,0.13,0.15,0.16,0.17,0.23,0.56,0.06
HTTP Total Time (ms),29556.03,5013.46,79887.55,2955602.78,6239.26,8774.79,11105.93,16820.70,28496.81,38749.06,49010.73,56686.95,74614.62,15144.26
HTTP Waiting (TTFB) (ms),693.48,520.74,846.75,69348.17,541.82,612.43,618.92,628.95,682.10,752.58,801.89,807.98,838.86,71.74
Input Sequence Length (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),36.89,20.26,78.67,2885725.29,31.94,33.85,35.45,36.50,36.98,37.38,37.81,39.23,41.64,1.88
Inter Token Latency (ms),9.34,5.08,14.79,933.51,5.16,5.35,6.15,7.45,9.62,11.26,12.10,12.68,14.11,2.37
OSL Mismatch Diff % (%),-56.58,-95.79,0.00,-5658.33,-93.63,-92.46,-87.59,-82.57,-58.34,-47.38,0.00,0.00,0.00,29.19
Output Sequence Length (tokens),3556.70,345.00,8192.00,355670.00,522.21,617.70,1016.80,1428.25,3413.00,4311.00,8192.00,8192.00,8192.00,2391.08
Output Token Count (tokens),1079.33,158.00,1974.00,92822.00,158.85,221.75,294.00,444.00,1425.50,1624.50,1715.50,1753.50,1831.20,598.21
Output Token Throughput Per User (tokens/sec/user),115.08,67.63,196.77,11508.13,70.89,78.85,82.67,88.84,104.00,134.20,162.60,186.87,193.80,32.54
Prefill Throughput Per User (tokens/sec/user),1509.37,1223.21,1988.56,150936.58,1234.73,1281.85,1291.55,1376.30,1518.35,1646.63,1673.31,1691.07,1911.24,155.43
Reasoning Token Count (tokens),2628.48,186.00,8192.00,262848.00,216.69,332.90,660.30,917.75,1852.00,2748.25,8192.00,8192.00,8192.00,2502.51
Request Latency (ms),29550.97,5013.53,79887.63,2955096.89,6239.32,8774.86,11106.00,16820.90,28496.88,38749.13,49010.80,56685.08,74614.68,15144.00
Time to First Output Token (ms),17145.28,2747.18,62150.16,1474493.77,3566.90,5086.55,7689.11,9715.73,15829.91,20336.67,29430.71,38979.27,55034.86,10463.07
Time to First Token (ms),693.72,520.98,846.95,69371.60,542.06,612.63,619.13,629.16,682.32,752.76,802.14,808.21,839.05,71.74
Time to Second Token (ms),35.53,20.26,41.29,3553.48,27.95,30.24,33.32,35.35,35.97,36.42,36.84,38.62,40.71,2.60
Tokens In Flight (tokens),25585.46,0.00,38425.45,,,,,,25748.82,,32002.81,33741.02,36127.53,5005.95
Usage Completion Tokens (tokens),3556.70,345.00,8192.00,355670.00,522.21,617.70,1016.80,1428.25,3413.00,4311.00,8192.00,8192.00,8192.00,2391.08
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2628.48,186.00,8192.00,262848.00,216.69,332.90,660.30,917.75,1852.00,2748.25,8192.00,8192.00,8192.00,2502.51
Usage Total Tokens (tokens),4592.70,1381.00,9228.00,459270.00,1558.21,1653.70,2052.80,2464.25,4449.00,5347.00,9228.00,9228.00,9228.00,2391.08

Metric,Value
Benchmark Duration (sec),382.31
Input Token Throughput (tokens/sec),270.98
OSL Mismatch Count,85.00
Output Token Throughput (tokens/sec),930.31
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.26
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),355670.00
Total Output Tokens (tokens),92822.00
Total Reasoning Tokens (tokens),262848.00
Total Token Throughput (tokens/sec),1201.29
Total Usage Completion Tokens (tokens),355670.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),262848.00
Total Usage Total Tokens (tokens),459270.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
