Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Reasoning Token Count (tokens),3834.28,80.00,33769.00,1917138.00,166.94,215.95,293.60,430.50,745.50,2077.25,10841.00,28039.35,33764.00,7985.49
Request Latency (ms),313825.45,3339.34,1789016.66,156912725.56,6134.55,9199.55,10621.60,15666.44,34976.16,516302.20,1047212.69,1399404.74,1726645.99,461030.14
Time to First Output Token (ms),247608.13,2289.56,1787194.95,118851901.86,3973.08,6237.29,7110.80,11031.80,23583.25,346817.91,850166.72,1223807.26,1616978.02,407210.77
Time to First Token (ms),23418.73,452.66,1444035.17,11709365.96,460.47,488.38,520.53,576.12,665.68,3483.20,6433.59,49860.59,555364.41,109794.81
Time to Second Token (ms),65.56,27.59,98.72,32779.07,50.40,56.31,57.02,58.21,60.40,66.26,85.66,90.73,97.86,11.86
Tokens In Flight (tokens),294665.79,0.00,501041.03,,,,,,340515.35,,460152.58,475647.45,490783.21,151847.33
Usage Completion Tokens (tokens),4184.95,160.00,33769.00,2092473.00,321.98,419.90,521.80,746.50,1132.00,2499.00,11342.60,28493.75,33764.00,7966.33
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.05,20.00,59.00,14025.00,20.99,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.03,4.65
Usage Reasoning Tokens (tokens),3834.28,80.00,33769.00,1917138.00,166.94,215.95,293.60,430.50,745.50,2077.25,10841.00,28039.35,33764.00,7985.49
Usage Total Tokens (tokens),4213.00,185.00,33792.00,2106498.00,344.96,447.80,552.40,771.75,1160.00,2532.75,11373.10,28527.55,33792.00,7967.57

Metric,Value
Benchmark Duration (sec),2176.63
Input Token Throughput (tokens/sec),6.44
Output Token Throughput (tokens/sec),961.32
Overall Usage Prompt Cache Read % (%),0.00
Request Count,500.00
Request Throughput (requests/sec),0.23
Total Input Sequence Length (tokens),14025.00
Total Output Sequence Length (tokens),2092473.00
Total Output Tokens (tokens),175335.00
Total Reasoning Tokens (tokens),1917138.00
Total Token Throughput (tokens/sec),967.76
Total Usage Completion Tokens (tokens),2092473.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),14025.00
Total Usage Reasoning Tokens (tokens),1917138.00
Total Usage Total Tokens (tokens),2106498.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
