Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.26,0.00,25.74,527.22,0.00,0.00,0.00,0.00,0.00,0.00,0.29,1.25,4.67,1.48
HTTP Connection Overhead (ms),0.28,0.00,29.05,582.95,0.00,0.00,0.00,0.00,0.00,0.00,0.29,1.25,8.10,1.64
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),147.15,15.69,680.30,301367.95,21.32,28.74,35.98,58.83,119.05,188.00,309.92,409.28,544.37,116.34
HTTP Data Sent (KB),1.28,0.19,6.85,2617.17,0.19,0.20,0.20,0.26,0.37,2.81,3.36,3.95,6.30,1.53
HTTP DNS Lookup (ms),0.03,0.00,4.00,55.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31
HTTP Duration (excl. conn) (ms),31008.51,3437.58,105884.18,63505432.21,9153.61,13064.78,15115.52,20009.41,26798.94,38524.64,53478.37,62241.50,78252.31,15497.33
HTTP Receiving (ms),18107.09,1744.43,84816.40,37083317.32,2389.52,3314.37,4136.84,6912.09,14449.78,23765.74,38715.84,50565.45,66028.64,14645.86
HTTP Sending (ms),0.40,0.06,26.04,825.54,0.11,0.12,0.12,0.13,0.15,0.16,0.41,1.40,4.88,1.49
HTTP Total Time (ms),31008.80,3437.58,105884.18,63506015.16,9154.45,13065.79,15115.52,20009.41,26798.94,38524.64,53478.37,62241.50,78252.31,15497.29
HTTP Waiting (TTFB) (ms),12901.02,332.82,35425.52,26421289.35,631.69,883.94,6756.73,9765.21,13022.77,16385.30,19408.25,21122.74,24516.25,5359.04
Input Sequence Length (tokens),262.89,21.00,1434.00,538406.00,21.00,22.00,24.00,35.00,64.00,593.75,734.00,870.00,1318.00,335.89
Inter Chunk Latency (ms),52.95,24.67,31432.50,37062577.61,44.39,47.77,48.44,48.97,49.52,52.65,61.14,62.84,83.21,133.97
Inter Token Latency (ms),15.74,7.07,49.78,32227.66,8.20,9.26,9.96,12.36,15.22,18.57,21.80,23.37,30.71,4.82
Output Sequence Length (tokens),1089.69,102.00,4096.00,2231683.00,216.94,286.00,346.40,584.00,900.00,1298.00,2006.30,2694.05,4096.00,791.40
Output Token Count (tokens),220.73,1.00,2252.00,440364.00,13.00,25.00,32.00,69.50,126.00,235.50,560.00,863.60,1226.00,272.76
Output Token Throughput Per User (tokens/sec/user),69.31,20.09,141.39,141949.14,32.57,42.78,45.87,53.85,65.72,80.93,100.38,108.01,121.98,20.46
Prefill Throughput Per User (tokens/sec/user),32.90,0.68,1150.33,67376.72,0.98,1.20,1.49,3.10,5.93,47.91,74.89,87.54,419.57,82.15
Reasoning Token Count (tokens),874.67,31.00,4096.00,1791319.00,156.94,219.35,282.00,444.00,753.50,999.00,1404.60,2170.00,4096.00,724.37
Request Latency (ms),30998.46,3437.65,105884.05,63484839.80,9123.64,13064.84,15105.05,19999.77,26799.00,38524.69,53463.58,62233.06,78252.37,15497.75
Time to First Output Token (ms),26017.06,2674.05,83809.89,51825976.42,7273.13,11974.98,13999.23,18223.71,23948.48,32472.80,39851.43,45991.33,60286.92,11012.18
Time to First Token (ms),12901.50,333.23,35425.74,26422262.19,633.31,886.44,6756.94,9765.44,13022.99,16385.56,19408.47,21122.93,24516.47,5358.90
Time to Second Token (ms),51.94,24.67,85.87,106370.35,44.20,47.85,48.27,48.76,49.39,52.88,60.72,62.31,80.57,6.29
Tokens In Flight (tokens),161229.97,0.00,212609.88,,,,,,180693.21,,199458.97,202854.01,207697.29,47825.62
Usage Completion Tokens (tokens),1089.69,102.00,4096.00,2231683.00,216.94,286.00,346.40,584.00,900.00,1298.00,2006.30,2694.05,4096.00,791.40
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),262.89,21.00,1434.00,538406.00,21.00,22.00,24.00,35.00,64.00,593.75,734.00,870.00,1318.00,335.89
Usage Reasoning Tokens (tokens),874.67,31.00,4096.00,1791319.00,156.94,219.35,282.00,444.00,753.50,999.00,1404.60,2170.00,4096.00,724.37
Usage Total Tokens (tokens),1352.58,127.00,4818.00,2770089.00,242.41,351.35,484.70,771.00,1195.50,1735.75,2327.00,2858.65,4147.53,818.82

Metric,Value
Benchmark Duration (sec),289.96
Input Token Throughput (tokens/sec),1856.78
Output Token Throughput (tokens/sec),7696.30
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),7.06
Total Input Sequence Length (tokens),538406.00
Total Output Sequence Length (tokens),2231683.00
Total Output Tokens (tokens),440364.00
Total Reasoning Tokens (tokens),1791319.00
Total Token Throughput (tokens/sec),9553.07
Total Usage Completion Tokens (tokens),2231683.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),538406.00
Total Usage Reasoning Tokens (tokens),1791319.00
Total Usage Total Tokens (tokens),2770089.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
