Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.31,0.00,31.93,79.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.84,3.40,2.11
HTTP Duration (excl. conn) (ms),12711.68,4705.48,20257.15,3254191.05,5777.33,9732.45,10361.51,11403.51,12792.07,14040.54,15396.38,15853.73,17911.00,2152.82
HTTP Receiving (ms),11907.00,3660.74,18105.50,3048192.28,5033.66,8971.57,9589.02,10546.93,11992.83,13275.94,14494.97,15090.32,16585.56,2098.59
HTTP Sending (ms),0.51,0.11,32.75,129.41,0.11,0.12,0.12,0.13,0.15,0.17,0.22,3.66,4.36,2.21
HTTP Total Time (ms),12712.33,4705.48,20264.29,3254357.36,5777.33,9732.45,10361.51,11403.51,12792.07,14040.54,15396.38,15853.73,17913.92,2153.22
HTTP Waiting (TTFB) (ms),804.18,526.89,2147.85,205869.36,618.22,631.73,660.46,703.30,750.87,797.60,879.53,1443.91,1974.28,256.74
Input Sequence Length (tokens),1036.00,1036.00,1036.00,265216.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),44.53,23.72,133.23,3047962.87,39.31,41.36,43.04,44.15,44.47,45.00,45.94,46.84,49.13,2.47
Inter Token Latency (ms),12.02,8.04,17.70,3076.74,8.22,9.33,9.50,10.61,11.91,13.27,14.56,15.24,16.74,1.91
OSL Mismatch Diff % (%),-2.58,-74.51,0.00,-660.35,-65.30,-13.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.17
Output Sequence Length (tokens),997.59,261.00,1024.00,255382.00,355.35,884.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,114.41
Output Token Count (tokens),196.18,13.00,684.00,15694.00,13.79,31.75,39.90,123.00,181.00,267.25,343.20,353.45,559.18,120.94
Output Token Throughput Per User (tokens/sec/user),85.33,56.50,124.44,21845.05,59.75,65.63,68.70,75.34,83.96,94.24,105.22,107.14,121.60,13.66
Prefill Throughput Per User (tokens/sec/user),1360.13,481.40,1965.23,348193.68,526.89,715.50,1177.64,1298.51,1379.36,1472.57,1568.15,1639.38,1675.03,241.74
Reasoning Token Count (tokens),936.28,117.00,1024.00,239688.00,180.05,466.50,743.50,954.50,1024.00,1024.00,1024.00,1024.00,1024.00,189.31
Request Latency (ms),12710.87,4701.55,20257.28,3253983.27,5752.82,9732.51,10361.58,11402.20,12792.14,14040.61,15396.46,15853.80,17911.10,2154.48
Time to First Output Token (ms),10469.64,2816.42,15005.77,837571.44,2960.07,3694.32,5247.64,9509.37,11220.91,12625.25,13335.94,13880.21,14753.77,3072.50
Time to First Token (ms),804.77,527.17,2152.04,206020.40,618.50,631.96,660.65,703.53,751.07,797.84,879.72,1447.94,1978.48,258.04
Time to Second Token (ms),43.17,25.23,48.86,11051.36,32.63,39.75,41.06,43.11,43.51,43.96,44.76,45.95,48.54,2.57
Tokens In Flight (tokens),45434.00,0.00,57064.45,,,,,,47857.48,,50648.00,52309.53,56051.68,8576.25
Usage Completion Tokens (tokens),997.59,261.00,1024.00,255382.00,355.35,884.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,114.41
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,265216.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),936.28,117.00,1024.00,239688.00,180.05,466.50,743.50,954.50,1024.00,1024.00,1024.00,1024.00,1024.00,189.31
Usage Total Tokens (tokens),2033.59,1297.00,2060.00,520598.00,1391.35,1920.00,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,114.41

Metric,Value
Benchmark Duration (sec),107.87
Input Token Throughput (tokens/sec),2458.48
OSL Mismatch Count,16.00
Output Token Throughput (tokens/sec),2367.32
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),2.37
Total Input Sequence Length (tokens),265216.00
Total Output Sequence Length (tokens),255382.00
Total Output Tokens (tokens),15694.00
Total Reasoning Tokens (tokens),239688.00
Total Token Throughput (tokens/sec),4825.80
Total Usage Completion Tokens (tokens),255382.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),265216.00
Total Usage Reasoning Tokens (tokens),239688.00
Total Usage Total Tokens (tokens),520598.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
