Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Token Latency (ms),16.10,9.94,20.70,16490.54,11.55,13.27,14.18,15.23,16.10,17.14,18.09,18.71,19.68,1.61
Output Sequence Length (tokens),699.85,209.00,4096.00,716646.00,244.38,291.00,338.60,456.00,606.00,769.00,997.50,1362.50,3121.54,483.18
Output Token Count (tokens),169.73,36.00,530.00,172784.00,55.17,74.85,90.00,121.00,162.00,213.00,256.30,289.30,355.15,67.21
Output Token Throughput Per User (tokens/sec/user),62.77,48.31,100.57,64272.84,50.82,53.45,55.29,58.35,62.10,65.66,70.50,75.35,86.58,6.80
Prefill Throughput Per User (tokens/sec/user),98.06,22.52,335.32,100410.91,33.72,49.78,57.92,71.54,91.03,116.02,145.94,167.26,213.37,37.78
Reasoning Token Count (tokens),531.12,150.00,4096.00,543862.00,172.46,208.00,241.30,331.00,435.00,563.25,742.90,1123.35,2889.19,458.17
Request Latency (ms),12050.66,3708.42,79111.19,12339876.66,4517.83,5340.11,6111.35,8028.66,10428.57,13324.50,17599.98,24221.92,52515.65,8065.13
Time to First Output Token (ms),9049.88,2933.51,63277.57,9212782.44,3381.61,4035.29,4586.59,5847.58,7691.04,9909.15,13349.73,18592.06,37857.47,6229.46
Time to First Token (ms),762.15,405.58,1557.28,780441.07,487.70,539.13,581.06,652.05,728.79,817.98,986.08,1080.49,1554.17,188.26
Time to Second Token (ms),74.46,29.04,222.22,76245.24,49.25,50.58,51.18,52.05,53.31,55.19,182.51,216.61,222.01,52.49
Tokens In Flight (tokens),51495.74,0.00,84210.09,,,,,,62035.44,,75267.61,77903.59,81595.36,24072.92
Usage Completion Tokens (tokens),699.85,209.00,4096.00,716646.00,244.38,291.00,338.60,456.00,606.00,769.00,997.50,1362.50,3121.54,483.18
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.81,34.00,150.00,72506.00,38.00,44.00,48.00,55.00,67.00,82.00,100.00,113.00,132.77,20.99
Usage Reasoning Tokens (tokens),531.12,150.00,4096.00,543862.00,172.46,208.00,241.30,331.00,435.00,563.25,742.90,1123.35,2889.19,458.17
Usage Total Tokens (tokens),770.66,248.00,4220.00,789152.00,290.53,344.00,392.30,521.75,678.00,856.25,1090.50,1438.90,3212.93,490.42

Metric,Value
Benchmark Duration (sec),130.87
Input Token Throughput (tokens/sec),553.99
Output Token Throughput (tokens/sec),5475.62
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),7.82
Total Input Sequence Length (tokens),72506.00
Total Output Sequence Length (tokens),716646.00
Total Output Tokens (tokens),172784.00
Total Reasoning Tokens (tokens),543862.00
Total Token Throughput (tokens/sec),6029.61
Total Usage Completion Tokens (tokens),716646.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),72506.00
Total Usage Reasoning Tokens (tokens),543862.00
Total Usage Total Tokens (tokens),789152.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
