Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,156.18,46.00,1101.00,319848.00,52.47,64.00,72.00,99.00,131.00,166.25,224.00,299.60,939.53,126.84
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.28,0.00,26.38,578.26,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.50,5.77,1.59
HTTP Connection Overhead (ms),0.31,0.00,30.08,641.49,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.50,9.52,1.76
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),67.84,20.60,472.79,138926.37,23.51,28.42,31.87,43.38,56.85,72.15,96.33,129.30,403.18,54.35
HTTP Data Sent (KB),0.39,0.23,0.99,798.31,0.25,0.27,0.29,0.32,0.37,0.44,0.51,0.57,0.68,0.09
HTTP DNS Lookup (ms),0.03,0.00,4.69,63.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35
HTTP Duration (excl. conn) (ms),16542.15,4802.19,111181.34,33878314.71,5878.99,7134.02,8140.85,10798.67,14228.33,18243.42,23935.03,31000.08,75776.49,11649.51
HTTP Receiving (ms),15612.87,3530.05,110102.69,31975154.59,4723.25,6211.17,7237.00,9835.11,13343.53,17297.60,23003.93,30240.73,74802.54,11644.34
HTTP Sending (ms),0.41,0.06,26.66,844.50,0.06,0.11,0.11,0.12,0.14,0.15,0.43,1.59,5.99,1.59
HTTP Total Time (ms),16542.46,4803.03,111183.36,33878956.20,5879.69,7134.02,8140.85,10798.67,14228.33,18243.42,23935.03,31000.08,75776.49,11649.49
HTTP Waiting (TTFB) (ms),928.87,550.00,5353.16,1902315.62,613.17,668.14,704.61,773.97,871.31,1019.90,1165.67,1451.40,1882.56,260.79
Input Sequence Length (tokens),70.59,34.00,197.00,144578.00,38.00,44.00,47.00,55.00,67.00,82.00,100.00,112.00,135.53,21.30
Inter Chunk Latency (ms),100.62,24.68,451.84,31938945.56,45.58,57.90,64.61,67.10,69.79,146.44,167.43,199.42,221.84,49.51
Inter Token Latency (ms),22.10,11.51,30.28,45267.61,13.44,16.13,18.01,20.73,22.42,23.95,25.44,26.53,28.24,2.96
Output Sequence Length (tokens),704.06,209.00,4096.00,1441924.00,240.47,294.70,340.00,460.00,604.50,768.00,987.30,1322.90,4096.00,515.75
Output Token Count (tokens),169.31,36.00,486.00,343017.00,53.00,76.25,90.00,119.25,163.00,210.00,256.00,286.75,349.50,65.74
Output Token Throughput Per User (tokens/sec/user),46.20,33.03,86.90,94623.92,35.41,37.69,39.31,41.75,44.61,48.25,55.52,61.99,74.42,7.36
Prefill Throughput Per User (tokens/sec/user),80.07,13.63,223.61,163990.76,28.18,40.96,47.82,59.41,75.25,95.81,118.79,133.74,172.76,29.40
Reasoning Token Count (tokens),536.58,151.00,4096.00,1098907.00,170.00,206.35,242.00,328.75,439.50,559.00,742.30,1068.95,4096.00,500.66
Request Latency (ms),16524.53,4802.22,111181.37,33842233.29,5857.74,7127.80,8126.26,10780.07,14226.60,18226.17,23935.09,31000.13,75776.55,11649.02
Time to First Output Token (ms),12131.45,3761.39,93764.56,24578318.40,4382.79,5235.41,5982.02,7959.08,10469.29,13487.13,17626.22,23757.31,50515.61,8548.50
Time to First Token (ms),929.34,550.23,5354.52,1903287.73,613.37,668.34,704.80,774.21,871.51,1020.10,1165.88,1452.12,1885.69,261.43
Time to Second Token (ms),104.99,32.02,228.80,215029.54,58.75,64.08,65.03,66.21,67.92,179.62,212.18,216.98,224.19,59.91
Tokens In Flight (tokens),112984.65,0.00,168322.34,,,,,,123594.91,,161861.70,163261.62,165675.96,47095.81
Usage Completion Tokens (tokens),704.06,209.00,4096.00,1441924.00,240.47,294.70,340.00,460.00,604.50,768.00,987.30,1322.90,4096.00,515.75
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.59,34.00,197.00,144578.00,38.00,44.00,47.00,55.00,67.00,82.00,100.00,112.00,135.53,21.30
Usage Reasoning Tokens (tokens),536.58,151.00,4096.00,1098907.00,170.00,206.35,242.00,328.75,439.50,559.00,742.30,1068.95,4096.00,500.66
Usage Total Tokens (tokens),774.66,248.00,4254.00,1586502.00,287.47,347.00,394.00,525.00,677.00,849.00,1070.00,1409.30,4151.12,522.94

Metric,Value
Benchmark Duration (sec),168.54
Input Token Throughput (tokens/sec),857.77
Output Token Throughput (tokens/sec),8554.86
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),12.15
Total Input Sequence Length (tokens),144578.00
Total Output Sequence Length (tokens),1441924.00
Total Output Tokens (tokens),343017.00
Total Reasoning Tokens (tokens),1098907.00
Total Token Throughput (tokens/sec),9412.64
Total Usage Completion Tokens (tokens),1441924.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),144578.00
Total Usage Reasoning Tokens (tokens),1098907.00
Total Usage Total Tokens (tokens),1586502.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
