Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.22,0.00,3.98,57.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.25,3.81,0.87
HTTP Duration (excl. conn) (ms),15985.84,2408.21,52151.42,4092374.73,2837.79,3674.23,4089.33,5684.30,9719.79,22787.72,42074.05,46897.37,48404.27,14147.54
HTTP Receiving (ms),15454.67,1921.56,51669.63,3956394.85,2227.40,3112.15,3642.21,5068.12,9113.60,22224.67,41508.49,46450.15,47889.21,14158.43
HTTP Sending (ms),0.43,0.11,4.86,109.21,0.12,0.12,0.12,0.13,0.15,0.17,0.26,4.33,4.68,1.05
HTTP Total Time (ms),15986.32,2408.21,52151.42,4092497.70,2837.79,3674.23,4089.33,5684.30,9719.79,22787.72,42074.05,46897.37,48404.27,14147.28
HTTP Waiting (TTFB) (ms),530.74,391.66,923.72,135870.67,394.96,399.74,437.82,446.09,497.69,573.45,667.41,750.04,923.30,106.43
Input Sequence Length (tokens),139.77,50.00,403.00,35782.00,51.00,60.00,77.50,97.00,128.00,164.00,237.00,278.00,319.00,62.79
Inter Chunk Latency (ms),44.65,23.49,95.20,3955310.08,39.69,42.12,43.42,44.23,44.55,44.87,45.72,46.92,49.26,2.81
Inter Token Latency (ms),9.57,7.42,12.62,2450.17,7.65,8.18,8.39,8.80,9.49,10.18,10.99,11.37,11.75,0.99
Output Sequence Length (tokens),1548.59,245.00,4096.00,396438.00,254.75,333.75,387.50,542.25,959.00,2294.75,4096.00,4096.00,4096.00,1311.56
Output Token Count (tokens),181.81,3.00,459.00,39817.00,48.00,63.90,86.60,127.00,172.00,229.00,286.40,328.80,432.02,81.41
Output Token Throughput Per User (tokens/sec/user),105.58,79.25,134.77,27029.23,85.10,87.94,91.01,98.24,105.36,113.60,119.20,122.31,130.75,10.74
Prefill Throughput Per User (tokens/sec/user),274.56,53.88,832.00,70287.49,81.50,108.62,128.78,183.32,238.95,331.36,466.79,563.06,680.11,137.31
Reasoning Token Count (tokens),1393.05,125.00,4096.00,356621.00,181.65,226.25,271.00,408.75,778.00,2088.25,4096.00,4096.00,4096.00,1351.30
Request Latency (ms),15981.69,2358.85,52151.51,4091311.48,2837.88,3674.29,4089.41,5684.38,9719.86,22787.78,42074.12,46897.44,48404.33,14148.79
Time to First Output Token (ms),9997.89,1909.74,46660.39,2179540.80,2442.18,2898.54,3224.21,4482.34,6788.98,11812.26,21964.13,27353.84,41104.68,8436.87
Time to First Token (ms),531.26,391.92,928.24,136001.40,395.18,399.98,438.25,446.43,497.92,573.65,668.39,750.69,928.02,107.08
Time to Second Token (ms),44.04,28.26,49.13,11273.29,39.48,41.46,42.89,43.78,44.21,44.52,45.01,46.40,48.56,1.96
Tokens In Flight (tokens),39525.95,0.00,59991.39,,,,,,44480.44,,54808.80,56293.79,58016.65,13959.76
Usage Completion Tokens (tokens),1548.59,245.00,4096.00,396438.00,254.75,333.75,387.50,542.25,959.00,2294.75,4096.00,4096.00,4096.00,1311.56
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),139.77,50.00,403.00,35782.00,51.00,60.00,77.50,97.00,128.00,164.00,237.00,278.00,319.00,62.79
Usage Reasoning Tokens (tokens),1393.05,125.00,4096.00,356621.00,181.65,226.25,271.00,408.75,778.00,2088.25,4096.00,4096.00,4096.00,1351.30
Usage Total Tokens (tokens),1688.36,298.00,4499.00,432220.00,332.65,420.00,480.00,656.50,1107.00,2477.75,4211.00,4259.00,4366.40,1327.28

Metric,Value
Benchmark Duration (sec),152.27
Input Token Throughput (tokens/sec),234.98
Output Token Throughput (tokens/sec),2603.39
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),1.68
Total Input Sequence Length (tokens),35782.00
Total Output Sequence Length (tokens),396438.00
Total Output Tokens (tokens),39817.00
Total Reasoning Tokens (tokens),356621.00
Total Token Throughput (tokens/sec),2838.36
Total Usage Completion Tokens (tokens),396438.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),35782.00
Total Usage Reasoning Tokens (tokens),356621.00
Total Usage Total Tokens (tokens),432220.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
