Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Tokens (tokens),146.27,50.00,403.00,18722.00,51.54,60.70,78.70,98.75,131.00,172.00,246.20,280.90,327.03,66.49
Usage Reasoning Tokens (tokens),3740.34,85.00,33652.00,478763.00,125.02,214.45,251.80,447.50,865.50,2956.00,8867.80,23204.10,33605.76,7405.41
Usage Total Tokens (tokens),4083.97,195.00,33792.00,522748.00,279.86,392.40,493.30,746.50,1215.00,3292.00,9310.20,23591.30,33792.00,7416.92

Metric,Value
Benchmark Duration (sec),606.73
Input Token Throughput (tokens/sec),30.85
Output Token Throughput (tokens/sec),830.66
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.21
Total Input Sequence Length (tokens),18722.00
Total Output Sequence Length (tokens),504026.00
Total Output Tokens (tokens),25263.00
Total Reasoning Tokens (tokens),478763.00
Total Token Throughput (tokens/sec),861.52
Total Usage Completion Tokens (tokens),504026.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),18722.00
Total Usage Reasoning Tokens (tokens),478763.00
Total Usage Total Tokens (tokens),522748.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
