Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Count (tokens),171.13,36.00,553.00,174214.00,53.00,77.85,91.70,121.25,163.00,212.00,262.00,288.00,363.13,68.30
Output Token Throughput Per User (tokens/sec/user),95.12,55.90,132.96,97399.04,63.33,72.19,78.84,87.40,95.15,103.56,111.52,116.16,122.53,12.85
Prefill Throughput Per User (tokens/sec/user),120.02,13.36,280.30,122904.62,51.71,63.24,73.72,90.37,113.70,142.57,175.21,197.58,242.72,41.47
Reasoning Token Count (tokens),528.57,145.00,4096.00,541260.00,170.46,202.15,236.30,333.75,434.00,559.00,736.40,1116.70,3010.93,456.21
Request Latency (ms),8425.39,2437.65,60954.82,8627598.49,2889.21,3495.32,3942.62,5219.78,6946.69,8974.15,12268.19,18843.06,41862.20,6668.46
Time to First Output Token (ms),6360.20,1926.33,49659.69,6474679.31,2204.17,2524.27,2952.45,3843.31,5146.68,6681.13,9078.13,14950.66,35041.38,5325.22
Time to First Token (ms),621.99,305.52,5088.75,636915.58,430.89,475.29,483.53,531.33,590.73,655.10,748.86,817.52,861.10,273.00
Time to Second Token (ms),53.70,26.69,59.96,54992.66,48.66,50.97,51.81,52.33,54.04,54.76,55.46,56.92,58.85,2.04
Tokens In Flight (tokens),53893.69,0.00,89971.83,,,,,,59731.78,,78482.65,80358.81,86998.63,21401.17
Usage Completion Tokens (tokens),698.71,214.00,4096.00,715474.00,238.69,291.30,343.00,463.00,602.00,769.50,992.80,1344.00,3257.31,484.15
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.81,34.00,150.00,72506.00,38.00,44.00,48.00,55.00,67.00,82.00,100.00,113.00,132.77,20.99
Usage Reasoning Tokens (tokens),528.57,145.00,4096.00,541260.00,170.46,202.15,236.30,333.75,434.00,559.00,736.40,1116.70,3010.93,456.21
Usage Total Tokens (tokens),769.51,253.00,4211.00,787980.00,287.46,341.15,398.60,527.75,671.50,848.50,1073.10,1442.45,3347.54,491.43

Metric,Value
Benchmark Duration (sec),92.45
Input Token Throughput (tokens/sec),784.21
Output Token Throughput (tokens/sec),7738.39
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),11.08
Total Input Sequence Length (tokens),72506.00
Total Output Sequence Length (tokens),715474.00
Total Output Tokens (tokens),174214.00
Total Reasoning Tokens (tokens),541260.00
Total Token Throughput (tokens/sec),8522.60
Total Usage Completion Tokens (tokens),715474.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),72506.00
Total Usage Reasoning Tokens (tokens),541260.00
Total Usage Total Tokens (tokens),787980.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
