Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),26732.77,1707.64,248353.71,109497446.08,2694.31,3905.54,5002.00,8708.46,17240.59,32746.90,61329.01,82098.46,145356.60,28633.12
HTTP Sending (ms),0.37,0.06,20.92,1519.29,0.11,0.12,0.12,0.14,0.15,0.17,0.38,1.37,4.11,1.17
HTTP Total Time (ms),69482.37,3165.76,282660.79,284599792.23,12132.64,30508.82,40925.43,50936.90,62237.65,79860.93,108022.81,129661.76,196016.38,32542.15
HTTP Waiting (TTFB) (ms),42748.99,420.61,159301.86,175099877.21,689.52,13265.77,25617.57,36625.18,44274.53,51155.89,58322.12,62568.98,68782.89,14732.88
Input Sequence Length (tokens),275.48,21.00,1434.00,1128366.00,21.00,22.00,24.00,35.00,65.00,623.00,737.00,915.00,1389.00,344.00
Inter Chunk Latency (ms),80.09,23.90,91940.13,109444404.10,47.00,48.63,49.03,50.87,59.84,61.90,69.73,72.74,78.45,922.35
Inter Token Latency (ms),24.76,7.26,389.08,101410.99,8.87,10.35,11.48,14.44,18.09,22.48,41.61,68.05,157.69,26.19
Output Sequence Length (tokens),1076.35,102.00,4096.00,4408740.00,219.00,289.75,352.00,579.00,901.00,1295.00,1956.00,2577.50,4096.00,775.22
Output Token Count (tokens),218.02,1.00,2471.00,871661.00,13.00,25.00,34.00,71.00,127.00,235.00,531.00,828.00,1255.12,269.76
Output Token Throughput Per User (tokens/sec/user),56.47,2.57,137.72,231307.11,6.34,14.69,24.03,44.49,55.29,69.23,87.14,96.64,112.68,22.86
Prefill Throughput Per User (tokens/sec/user),13.02,0.22,1433.90,53350.09,0.35,0.44,0.52,0.89,1.70,13.50,22.17,34.90,123.03,58.60
Reasoning Token Count (tokens),863.54,31.00,4096.00,3537079.00,157.95,225.75,283.00,448.00,747.00,988.00,1359.00,2069.25,4096.00,705.91
Request Latency (ms),69469.26,3156.93,282590.78,284546102.75,12086.25,30508.68,40925.49,50904.97,62218.31,79861.00,108022.90,129661.83,196012.68,32539.42
Time to First Output Token (ms),62985.37,2383.44,279330.04,251626566.35,10516.40,27028.60,38432.25,48523.47,58431.75,70281.06,92548.63,114169.41,180968.67,28234.16
Time to First Token (ms),42749.44,420.88,159302.13,175101698.65,691.90,13266.77,25618.48,36625.37,44274.76,51156.08,58322.32,62569.19,68783.12,14732.61
Time to Second Token (ms),405.16,27.29,50851.65,1659527.92,46.54,48.37,48.78,52.23,58.52,61.39,69.62,73.56,14406.95,2429.36
Tokens In Flight (tokens),261071.54,0.00,327637.46,,,,,,273593.52,,309291.63,312846.08,319945.96,58051.00
Usage Completion Tokens (tokens),1076.35,102.00,4096.00,4408740.00,219.00,289.75,352.00,579.00,901.00,1295.00,1956.00,2577.50,4096.00,775.22
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),275.48,21.00,1434.00,1128366.00,21.00,22.00,24.00,35.00,65.00,623.00,737.00,915.00,1389.00,344.00
Usage Reasoning Tokens (tokens),863.54,31.00,4096.00,3537079.00,157.95,225.75,283.00,448.00,747.00,988.00,1359.00,2069.25,4096.00,705.91
Usage Total Tokens (tokens),1351.83,127.00,4818.00,5537106.00,251.00,360.00,487.00,770.00,1198.00,1715.25,2322.50,2810.50,4136.00,809.96

Metric,Value
Benchmark Duration (sec),615.08
Input Token Throughput (tokens/sec),1834.49
Output Token Throughput (tokens/sec),7167.71
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),6.66
Total Input Sequence Length (tokens),1128366.00
Total Output Sequence Length (tokens),4408740.00
Total Output Tokens (tokens),871661.00
Total Reasoning Tokens (tokens),3537079.00
Total Token Throughput (tokens/sec),9002.20
Total Usage Completion Tokens (tokens),4408740.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1128366.00
Total Usage Reasoning Tokens (tokens),3537079.00
Total Usage Total Tokens (tokens),5537106.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
