Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),57043.68,1900.31,618703.01,9355163.81,2596.50,3377.59,4083.11,6409.30,11762.98,28455.05,164789.79,368248.63,524586.92,116681.40
HTTP Sending (ms),0.63,0.11,5.52,103.81,0.11,0.11,0.11,0.12,0.12,0.17,0.25,5.23,5.37,1.51
HTTP Total Time (ms),57586.48,2306.21,619152.99,9444183.06,3197.91,4079.46,4668.04,6903.04,12397.13,28964.29,165334.32,368949.81,525040.36,116673.17
HTTP Waiting (TTFB) (ms),541.27,393.01,860.83,88767.50,394.80,400.80,404.78,445.69,512.49,583.55,736.61,805.05,860.56,119.79
Input Sequence Length (tokens),143.41,50.00,403.00,23520.00,52.26,63.30,78.30,98.75,129.00,166.75,237.70,280.40,323.07,64.19
Inter Chunk Latency (ms),55.62,22.93,266363.82,9354468.63,28.56,32.72,36.73,42.23,44.83,45.18,46.69,89.62,93.55,1307.88
Inter Token Latency (ms),11.98,7.75,63.99,1965.09,8.50,9.33,9.71,10.33,11.29,12.09,13.20,13.76,34.46,5.12
Output Sequence Length (tokens),3910.59,185.00,33670.00,641337.00,247.24,318.15,357.40,623.25,1090.50,2401.00,12098.80,20456.70,33646.33,7104.89
Output Token Count (tokens),198.83,48.00,597.00,32211.00,55.83,79.05,99.10,127.00,185.50,244.00,330.20,419.60,556.77,102.55
Output Token Throughput Per User (tokens/sec/user),88.42,15.63,129.02,14500.75,29.12,72.67,75.78,82.74,88.56,96.80,102.94,107.17,117.64,14.58
Prefill Throughput Per User (tokens/sec/user),279.18,60.80,707.50,45785.06,70.42,108.45,127.63,189.15,249.70,331.09,496.95,570.11,693.31,140.37
Reasoning Token Count (tokens),3714.18,125.00,33670.00,609126.00,131.63,225.45,258.60,460.50,877.50,2169.75,11916.10,20218.85,33456.70,7081.62
Request Latency (ms),57581.42,2306.26,619150.04,9443352.33,3194.66,4078.31,4654.16,6893.63,12397.19,28952.85,165334.39,368947.24,525038.87,116673.69
Time to First Output Token (ms),49737.27,1853.02,511011.30,8057437.08,2674.11,3350.79,3948.39,5879.95,10800.71,25561.44,155102.49,355499.83,460260.74,101340.72
Time to First Token (ms),541.97,393.20,866.27,88883.70,395.07,400.99,404.99,445.87,512.70,583.72,738.64,809.48,866.06,120.83
Time to Second Token (ms),43.45,27.82,48.46,7126.61,29.21,39.90,40.20,43.35,44.16,44.64,44.95,45.27,48.00,2.63
Tokens In Flight (tokens),117428.12,0.00,220796.77,,,,,,108682.36,,202846.31,209547.99,216960.57,65753.43
Usage Completion Tokens (tokens),3910.59,185.00,33670.00,641337.00,247.24,318.15,357.40,623.25,1090.50,2401.00,12098.80,20456.70,33646.33,7104.89
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),143.41,50.00,403.00,23520.00,52.26,63.30,78.30,98.75,129.00,166.75,237.70,280.40,323.07,64.19
Usage Reasoning Tokens (tokens),3714.18,125.00,33670.00,609126.00,131.63,225.45,258.60,460.50,877.50,2169.75,11916.10,20218.85,33456.70,7081.62
Usage Total Tokens (tokens),4054.01,240.00,33792.00,664857.00,314.68,390.25,463.90,775.75,1226.00,2610.25,12275.20,20595.75,33792.00,7115.08

Metric,Value
Benchmark Duration (sec),690.08
Input Token Throughput (tokens/sec),34.08
Output Token Throughput (tokens/sec),929.31
Overall Usage Prompt Cache Read % (%),0.00
Request Count,164.00
Request Throughput (requests/sec),0.24
Total Input Sequence Length (tokens),23520.00
Total Output Sequence Length (tokens),641337.00
Total Output Tokens (tokens),32211.00
Total Reasoning Tokens (tokens),609126.00
Total Token Throughput (tokens/sec),963.39
Total Usage Completion Tokens (tokens),641337.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),23520.00
Total Usage Reasoning Tokens (tokens),609126.00
Total Usage Total Tokens (tokens),664857.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
