Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),524.77,308.09,823.25,134341.72,378.42,389.78,421.52,465.36,514.20,565.30,644.81,660.92,816.61,93.99
Input Sequence Length (tokens),266.99,21.00,1434.00,68350.00,22.00,23.00,24.50,34.00,56.50,432.75,847.50,1109.75,1402.60,364.90
Inter Chunk Latency (ms),43.08,23.46,90.78,3709031.81,36.75,39.89,40.67,42.74,43.35,43.91,44.40,45.44,48.00,2.49
Inter Token Latency (ms),11.97,6.53,24.83,3064.98,6.72,7.74,9.71,11.09,12.00,12.88,14.02,15.03,17.04,2.16
Output Sequence Length (tokens),1192.05,163.00,4096.00,305164.00,213.00,324.50,488.50,819.50,995.50,1312.75,2030.00,2644.50,4096.00,741.25
Output Token Count (tokens),230.76,4.00,1989.00,57922.00,11.50,24.50,31.00,71.50,123.00,246.50,591.00,896.50,1314.50,300.09
Output Token Throughput Per User (tokens/sec/user),86.40,40.27,153.03,22119.37,58.68,66.56,71.33,77.64,83.30,90.16,103.00,129.21,148.89,17.26
Prefill Throughput Per User (tokens/sec/user),493.23,37.39,2423.11,126267.53,40.87,46.15,50.27,64.80,110.11,903.33,1566.38,1767.93,2202.96,630.18
Reasoning Token Count (tokens),965.79,136.00,4096.00,247242.00,177.55,269.25,407.00,704.75,858.50,1037.50,1386.00,1993.50,4096.00,657.64
Request Latency (ms),15013.76,2309.94,53580.00,3843522.20,2571.37,3643.19,5643.14,9911.75,12766.27,17046.40,27419.49,37007.70,47223.14,9454.51
Time to First Output Token (ms),11608.48,1871.05,53537.53,2913728.41,2322.36,2922.29,4588.90,8730.47,11172.60,13672.47,17149.66,20130.82,36222.69,6314.72
Time to First Token (ms),525.35,308.41,823.43,134490.39,378.68,390.01,421.70,465.64,514.43,565.53,650.06,661.11,822.48,94.53
Time to Second Token (ms),43.03,27.25,48.50,11016.31,35.38,40.35,41.81,42.54,43.22,43.72,44.14,45.97,47.63,1.98
Tokens In Flight (tokens),27277.10,0.00,49987.98,,,,,,27761.03,,43918.83,45389.82,48338.28,13330.24
Usage Completion Tokens (tokens),1192.05,163.00,4096.00,305164.00,213.00,324.50,488.50,819.50,995.50,1312.75,2030.00,2644.50,4096.00,741.25
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),266.99,21.00,1434.00,68350.00,22.00,23.00,24.50,34.00,56.50,432.75,847.50,1109.75,1402.60,364.90
Usage Reasoning Tokens (tokens),965.79,136.00,4096.00,247242.00,177.55,269.25,407.00,704.75,858.50,1037.50,1386.00,1993.50,4096.00,657.64
Usage Total Tokens (tokens),1459.04,189.00,4369.00,373514.00,236.10,358.75,534.00,940.50,1331.00,1899.50,2397.00,2866.75,4125.60,796.96

Metric,Value
Benchmark Duration (sec),147.10
Input Token Throughput (tokens/sec),464.62
Output Token Throughput (tokens/sec),2074.39
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),1.74
Total Input Sequence Length (tokens),68350.00
Total Output Sequence Length (tokens),305164.00
Total Output Tokens (tokens),57922.00
Total Reasoning Tokens (tokens),247242.00
Total Token Throughput (tokens/sec),2539.00
Total Usage Completion Tokens (tokens),305164.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),68350.00
Total Usage Reasoning Tokens (tokens),247242.00
Total Usage Total Tokens (tokens),373514.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
