Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Total Tokens (tokens),59529.78,196.00,138060.00,74769407.00,492.00,4392.75,18821.50,31251.50,57159.00,84772.75,105323.00,117434.25,132235.85,33668.76

Metric,Value
Benchmark Duration (sec),2021.09
Input Token Throughput (tokens/sec),20468.08
Maximum Response Timestamp (ns),1790060643056974592.00
Minimum Request Timestamp (ns),1790058621964695040.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),301.20
Request Count,1256.00
Request Throughput (requests/sec),0.35
Theoretical Prefix Cache Hit (%),94.22
Total Input Sequence Length (tokens),73685093.00
Total Output Sequence Length (tokens),1084314.00
Total Output Tokens (tokens),639100.00
Total Reasoning Tokens (tokens),445214.00
Total Token Throughput (tokens/sec),20769.28
Total Usage Completion Tokens (tokens),1084314.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),73685093.00
Total Usage Reasoning Tokens (tokens),445214.00
Total Usage Total Tokens (tokens),74769407.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
