Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput (tokens/sec),6389.53
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),3.94
Total Input Sequence Length (tokens),145605.00
Total Output Sequence Length (tokens),1662205.00
Total Output Tokens (tokens),159139.00
Total Reasoning Tokens (tokens),1503066.00
Total Token Throughput (tokens/sec),6949.23
Total Usage Completion Tokens (tokens),1662205.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),145605.00
Total Usage Reasoning Tokens (tokens),1503066.00
Total Usage Total Tokens (tokens),1807810.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
