Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),0.35,0.00,52.26,707.27,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.57,8.97,2.92
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),114.90,28.92,206.35,235307.53,46.61,80.57,90.90,102.89,116.44,128.89,137.66,143.71,165.13,21.18
HTTP Data Sent (KB),4.52,3.90,5.01,9261.00,4.09,4.25,4.33,4.42,4.52,4.63,4.74,4.79,4.89,0.16
HTTP DNS Lookup (ms),0.03,0.00,4.56,63.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35
HTTP Duration (excl. conn) (ms),43680.58,10025.34,96329.21,89457830.75,16105.97,22383.88,27535.77,34191.15,41896.65,52605.18,63351.96,67686.31,77634.73,13645.90
HTTP Receiving (ms),26196.70,4723.18,76487.19,53650848.18,7968.57,14435.32,16179.28,19044.24,22800.21,32555.55,41679.23,46727.34,55070.78,10297.45
HTTP Sending (ms),0.46,0.06,47.91,948.35,0.11,0.12,0.12,0.13,0.15,0.16,0.38,0.75,5.54,2.81
HTTP Total Time (ms),43680.93,10025.34,96329.21,89458538.02,16106.53,22383.88,27535.77,34191.15,41896.65,52605.18,63351.96,67687.55,77634.73,13646.00
HTTP Waiting (TTFB) (ms),17483.42,540.99,36440.09,35806034.22,1312.63,3563.51,7339.78,13167.69,17839.61,22663.85,26341.62,28356.05,32812.99,7206.13
Input Sequence Length (tokens),1036.00,1036.00,1037.00,2121729.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.02
Inter Chunk Latency (ms),99.27,24.50,35910.51,53646904.74,55.16,66.41,70.15,71.77,74.03,75.59,76.80,78.14,81.87,574.15
Inter Token Latency (ms),27.19,10.15,112.13,55685.44,14.14,15.83,17.05,19.65,23.28,32.73,42.63,48.39,61.08,10.85
OSL Mismatch Diff % (%),-4.73,-79.98,0.00,-9687.89,-67.24,-44.39,-16.83,0.00,0.00,0.00,0.00,0.00,0.00,14.46
Output Sequence Length (tokens),975.56,205.00,1024.00,1997948.00,335.47,569.45,851.70,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,148.11
Output Token Count (tokens),216.87,1.00,871.00,156144.00,13.00,38.00,60.90,126.75,210.00,290.25,356.00,403.55,664.56,126.29
Output Token Throughput Per User (tokens/sec/user),41.62,8.92,98.54,85236.46,16.37,20.67,23.46,30.55,42.96,50.89,58.66,63.18,70.70,13.29
Prefill Throughput Per User (tokens/sec/user),94.45,28.43,1914.02,193435.71,31.57,36.53,39.33,45.71,58.07,78.68,141.14,290.69,789.06,139.11
Reasoning Token Count (tokens),899.32,39.00,1024.00,1841804.00,133.00,263.35,517.00,869.75,1024.00,1024.00,1024.00,1024.00,1024.00,234.21
Request Latency (ms),43678.73,10025.40,96329.28,89454031.36,16106.03,22383.95,27535.84,34191.21,41896.71,52605.25,63352.02,67686.36,77634.80,13647.13
Time to First Output Token (ms),37528.31,4257.48,78376.15,26982852.77,7595.93,15643.83,19332.70,27145.20,36751.39,46943.17,57474.33,63303.71,70665.83,14330.21
Time to First Token (ms),17483.95,541.27,36440.28,35807126.61,1313.33,3563.97,7340.00,13167.90,17839.85,22664.07,26341.84,28357.17,32813.69,7206.28
Time to Second Token (ms),200.26,26.54,23175.96,410135.03,43.32,61.33,64.85,68.76,71.08,73.15,75.02,76.04,81.70,1402.04
Tokens In Flight (tokens),312333.27,0.00,361655.99,,,,,,327696.37,,336813.00,339606.40,353133.75,56253.99
Usage Completion Tokens (tokens),975.56,205.00,1024.00,1997948.00,335.47,569.45,851.70,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,148.11
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,2121729.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.02
Usage Reasoning Tokens (tokens),899.32,39.00,1024.00,1841804.00,133.00,263.35,517.00,869.75,1024.00,1024.00,1024.00,1024.00,1024.00,234.21
Usage Total Tokens (tokens),2011.56,1241.00,2061.00,4119677.00,1371.47,1605.45,1887.70,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,148.12

Metric,Value
Benchmark Duration (sec),370.00
Input Token Throughput (tokens/sec),5734.40
OSL Mismatch Count,247.00
Output Token Throughput (tokens/sec),5399.86
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),5.54
Total Input Sequence Length (tokens),2121729.00
Total Output Sequence Length (tokens),1997948.00
Total Output Tokens (tokens),156144.00
Total Reasoning Tokens (tokens),1841804.00
Total Token Throughput (tokens/sec),11134.26
Total Usage Completion Tokens (tokens),1997948.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2121729.00
Total Usage Reasoning Tokens (tokens),1841804.00
Total Usage Total Tokens (tokens),4119677.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
