Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Chunk Latency (ms),44.76,23.45,422.15,3955979.76,39.29,41.50,43.58,44.55,44.87,45.09,45.45,46.92,49.19,5.36
Inter Token Latency (ms),8.07,6.37,11.73,2066.00,6.56,7.01,7.13,7.47,7.82,8.41,9.26,9.90,11.15,0.94
Output Sequence Length (tokens),1894.62,247.00,4096.00,485024.00,280.30,412.25,538.50,749.25,1414.50,3168.25,4096.00,4096.00,4096.00,1325.40
Output Token Count (tokens),415.27,1.00,1111.00,91360.00,81.28,139.90,164.80,240.25,349.00,544.25,778.60,918.30,1042.24,235.45
Output Token Throughput Per User (tokens/sec/user),125.41,85.27,157.06,32104.45,89.65,101.02,108.00,118.87,127.90,133.88,140.18,142.71,152.52,13.09
Prefill Throughput Per User (tokens/sec/user),153.24,26.87,1361.77,39229.74,40.28,52.16,59.16,78.16,110.21,167.46,263.27,420.07,801.50,155.82
Reasoning Token Count (tokens),1537.75,151.00,4096.00,393664.00,163.50,235.00,326.50,482.50,959.00,2408.25,4096.00,4096.00,4096.00,1324.91
Request Latency (ms),15991.84,2379.23,44539.90,4093910.34,3085.39,3584.30,4618.25,6306.97,11817.46,25645.62,33995.44,37124.36,40574.09,11296.47
Time to First Output Token (ms),9607.82,1610.70,37900.60,2104111.88,1952.47,2503.53,2781.10,4054.69,6460.85,12956.74,20727.83,23383.89,34074.68,7515.25
Time to First Token (ms),538.79,394.17,935.73,137930.58,395.59,400.26,437.91,472.81,531.75,579.10,745.62,807.34,912.29,113.00
Time to Second Token (ms),44.26,26.49,49.57,11330.24,35.13,41.62,42.11,44.20,44.68,44.93,45.27,46.17,49.13,2.22
Tokens In Flight (tokens),40490.00,0.00,65030.05,,,,,,46015.47,,54828.96,57821.12,61275.22,15594.40
Usage Completion Tokens (tokens),1894.62,247.00,4096.00,485024.00,280.30,412.25,538.50,749.25,1414.50,3168.25,4096.00,4096.00,4096.00,1325.40
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),79.22,18.00,712.00,20280.00,24.00,30.00,32.50,42.00,60.00,88.00,131.00,207.50,403.50,76.07
Usage Reasoning Tokens (tokens),1537.75,151.00,4096.00,393664.00,163.50,235.00,326.50,482.50,959.00,2408.25,4096.00,4096.00,4096.00,1324.91
Usage Total Tokens (tokens),1973.84,273.00,4808.00,505304.00,320.30,460.00,581.50,792.25,1459.00,3279.25,4188.50,4268.75,4499.50,1364.32

Metric,Value
Benchmark Duration (sec),149.32
Input Token Throughput (tokens/sec),135.81
Output Token Throughput (tokens/sec),3248.03
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),1.71
Total Input Sequence Length (tokens),20280.00
Total Output Sequence Length (tokens),485024.00
Total Output Tokens (tokens),91360.00
Total Reasoning Tokens (tokens),393664.00
Total Token Throughput (tokens/sec),3383.84
Total Usage Completion Tokens (tokens),485024.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),20280.00
Total Usage Reasoning Tokens (tokens),393664.00
Total Usage Total Tokens (tokens),505304.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
