Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Reasoning Token Count (tokens),529.20,150.00,4096.00,135476.00,156.75,192.25,225.50,313.75,429.00,568.50,747.00,961.75,3800.25,516.95
Request Latency (ms),5970.81,2054.62,42229.90,1528528.59,2091.38,2424.32,2797.36,3774.23,4977.18,6591.46,8588.22,10907.62,32832.91,4852.00
Time to First Output Token (ms),4563.33,1493.58,41454.71,1159087.06,1551.06,1825.99,2098.42,2778.01,3784.98,5188.63,6883.94,8751.97,20711.33,4008.87
Time to First Token (ms),718.34,389.64,2412.62,183894.09,392.70,435.15,436.97,479.10,523.30,569.59,2240.24,2284.33,2388.45,576.93
Time to Second Token (ms),43.44,27.30,48.86,11119.86,40.47,41.29,42.33,43.34,43.55,43.81,44.06,45.32,47.72,1.76
Tokens In Flight (tokens),13265.79,0.00,25430.11,,,,,,14114.26,,21342.07,22653.83,24667.67,6683.01
Usage Completion Tokens (tokens),692.85,216.00,4096.00,177369.00,235.00,282.25,312.50,449.75,604.50,774.50,987.50,1187.25,3972.25,533.49
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),69.96,35.00,144.00,17909.00,39.00,42.00,47.00,53.00,66.00,82.00,101.00,110.00,136.00,21.76
Usage Reasoning Tokens (tokens),529.20,150.00,4096.00,135476.00,156.75,192.25,225.50,313.75,429.00,568.50,747.00,961.75,3800.25,516.95
Usage Total Tokens (tokens),762.80,255.00,4186.00,195278.00,283.30,328.00,363.50,508.75,675.00,856.50,1078.00,1260.50,4038.45,539.29

Metric,Value
Benchmark Duration (sec),67.07
Input Token Throughput (tokens/sec),266.99
Output Token Throughput (tokens/sec),2644.28
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),3.82
Total Input Sequence Length (tokens),17909.00
Total Output Sequence Length (tokens),177369.00
Total Output Tokens (tokens),41893.00
Total Reasoning Tokens (tokens),135476.00
Total Token Throughput (tokens/sec),2911.28
Total Usage Completion Tokens (tokens),177369.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),17909.00
Total Usage Reasoning Tokens (tokens),135476.00
Total Usage Total Tokens (tokens),195278.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
