Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),59867.76,647.50,102942.75,59927626.47,3213.65,34607.53,40086.59,48708.18,59621.25,71287.17,82628.01,89138.53,97731.25,17497.27
Time to Second Token (ms),103.00,1.06,1251.45,102999.04,11.03,30.97,39.60,47.17,91.89,133.82,170.93,198.37,260.56,93.21
Tokens In Flight (tokens),1460815.04,0.00,3326485.89,,,,,,2308656.45,,2997730.13,3071563.83,3168040.23,1427617.99
Usage Completion Tokens (tokens),951.71,1.00,59903.00,952663.00,12.00,77.00,98.00,161.00,334.00,812.00,1616.00,2722.00,9222.00,3419.71
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),65718.72,279.00,135785.00,65784438.00,470.00,5461.00,20880.00,40669.00,66022.00,93843.00,108460.00,115946.00,130043.00,33636.01
Usage Reasoning Tokens (tokens),330.62,0.00,5550.00,330946.00,0.00,0.00,0.00,65.00,210.00,437.00,810.00,1125.00,1880.00,423.39
Usage Total Tokens (tokens),66670.43,291.00,137184.00,66737101.00,492.00,6049.00,21041.00,41893.00,66785.00,94528.00,109175.00,116525.00,130713.00,33802.25

Metric,Value
Benchmark Duration (sec),1875.61
Input Token Throughput (tokens/sec),18273.45
Maximum Response Timestamp (ns),1790056728289075456.00
Minimum Request Timestamp (ns),1790054852681954304.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),264.63
Request Count,1001.00
Request Throughput (requests/sec),0.28
Theoretical Prefix Cache Hit (%),94.11
Total Input Sequence Length (tokens),65784438.00
Total Output Sequence Length (tokens),952663.00
Total Output Tokens (tokens),621717.00
Total Reasoning Tokens (tokens),330946.00
Total Token Throughput (tokens/sec),18538.08
Total Usage Completion Tokens (tokens),952663.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),65784438.00
Total Usage Reasoning Tokens (tokens),330946.00
Total Usage Total Tokens (tokens),66737101.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
