Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),123.49,7.03,225.48,505835.45,36.09,64.04,86.64,112.01,127.47,140.51,152.38,160.75,184.71,28.33
HTTP Data Sent (KB),35.04,31.82,37.66,143520.34,32.69,33.57,33.96,34.54,34.99,35.55,36.18,36.54,37.38,0.90
HTTP DNS Lookup (ms),0.01,0.00,3.85,56.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22
HTTP Duration (excl. conn) (ms),354010.45,7342.15,458792.50,1450026808.63,34955.14,161773.00,294955.58,349175.68,369051.18,393456.00,411670.77,422747.92,441185.74,75452.24
HTTP Receiving (ms),18162.87,723.64,61615.74,74395126.18,4401.48,8253.60,10418.53,13390.44,17409.35,21709.08,26495.98,30964.27,43435.86,7295.37
HTTP Sending (ms),0.27,0.06,19.46,1102.33,0.11,0.11,0.12,0.12,0.14,0.16,0.34,0.56,3.01,0.82
HTTP Total Time (ms),354010.59,7342.49,458792.50,1450027394.43,34955.47,161773.29,294955.80,349175.68,369051.18,393456.00,411670.77,422747.92,441185.74,75451.93
HTTP Waiting (TTFB) (ms),335847.31,2529.64,443493.60,1375630580.12,18201.81,147125.82,277555.71,332275.94,350423.04,374044.46,393297.90,403402.81,421872.80,74854.96
Input Sequence Length (tokens),8204.01,8204.00,8205.00,33603608.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.08
Inter Chunk Latency (ms),63.71,20.91,38392.23,74382967.20,36.22,39.40,40.34,40.71,41.26,91.87,94.39,95.51,98.11,277.73
Inter Token Latency (ms),19.57,6.93,133.87,80164.64,9.84,11.42,12.34,14.66,18.36,22.28,27.09,32.49,45.99,7.70
OSL Mismatch Diff % (%),-8.21,-97.07,0.00,-33620.02,-75.10,-59.38,-37.30,0.00,0.00,0.00,0.00,0.00,0.00,18.77
Output Sequence Length (tokens),939.95,30.00,1024.00,3850035.00,255.00,416.00,642.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,192.23
Output Token Count (tokens),217.21,1.00,1014.00,429213.00,5.00,21.00,52.00,130.00,208.00,280.00,360.50,444.25,718.50,137.59
Output Token Throughput Per User (tokens/sec/user),56.93,7.47,144.37,233168.76,21.74,30.78,36.91,44.89,54.48,68.23,81.04,87.57,101.60,17.55
Prefill Throughput Per User (tokens/sec/user),42.51,18.50,3242.73,174137.68,19.45,20.34,20.86,21.93,23.41,24.69,29.56,55.76,450.72,168.06
Reasoning Token Count (tokens),835.16,10.00,1024.00,3420822.00,72.00,174.50,382.00,706.75,1024.00,1024.00,1024.00,1024.00,1024.00,272.75
Request Latency (ms),354007.55,7342.21,458792.55,1450014930.14,34955.20,161773.04,294955.63,349175.86,369051.24,393456.07,411670.83,422748.06,441172.53,75452.34
Time to First Output Token (ms),348840.35,4400.19,454705.24,688262019.17,26506.17,151823.93,287020.32,344711.82,363982.86,388787.95,407993.58,418766.64,434426.83,76236.93
Time to First Token (ms),335847.65,2529.97,443493.80,1375631962.94,18202.23,147126.94,277556.07,332276.16,350423.45,374044.65,393298.08,403403.00,421872.97,74854.70
Time to Second Token (ms),75.12,20.91,22496.05,307700.15,31.13,33.72,34.96,35.81,37.34,86.09,89.45,90.86,93.69,593.57
Tokens In Flight (tokens),3918807.43,0.00,4217424.15,,,,,,4211258.09,,4213327.88,4213848.96,4214860.40,867083.14
Usage Completion Tokens (tokens),939.95,30.00,1024.00,3850035.00,255.00,416.00,642.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,192.23
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,33603608.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.08
Usage Reasoning Tokens (tokens),835.16,10.00,1024.00,3420822.00,72.00,174.50,382.00,706.75,1024.00,1024.00,1024.00,1024.00,1024.00,272.75
Usage Total Tokens (tokens),9143.96,8234.00,9229.00,37453643.00,8459.00,8620.00,8846.00,9228.00,9228.00,9228.00,9228.00,9228.00,9228.00,192.23

Metric,Value
Benchmark Duration (sec),3044.19
Input Token Throughput (tokens/sec),11038.58
OSL Mismatch Count,891.00
Output Token Throughput (tokens/sec),1264.71
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),1.35
Total Input Sequence Length (tokens),33603608.00
Total Output Sequence Length (tokens),3850035.00
Total Output Tokens (tokens),429213.00
Total Reasoning Tokens (tokens),3420822.00
Total Token Throughput (tokens/sec),12303.29
Total Usage Completion Tokens (tokens),3850035.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),33603608.00
Total Usage Reasoning Tokens (tokens),3420822.00
Total Usage Total Tokens (tokens),37453643.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
