Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),105.22,1.90,4417.90,41772.32,2.71,9.84,12.94,20.66,47.37,100.20,192.58,284.49,1057.44,283.03
HTTP Data Sent (KB),203.07,0.66,532.56,80619.52,7.19,11.56,17.52,104.09,184.49,294.38,391.82,445.53,505.57,131.39
HTTP DNS Lookup (ms),0.06,0.00,1.82,24.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,1.40,0.23
HTTP Duration (excl. conn) (ms),621262.52,9922.81,1206535.83,246641220.97,41579.40,178732.67,348676.24,651588.35,677642.21,698032.27,715569.53,723388.83,777988.21,167794.72
HTTP Receiving (ms),12452.73,144.88,499830.54,4943733.47,214.63,1097.43,1468.93,2402.81,5753.05,11812.59,22116.82,33884.42,123620.98,33050.18
HTTP Sending (ms),0.30,0.09,2.31,117.21,0.11,0.12,0.13,0.14,0.15,0.20,0.60,0.96,1.83,0.33
HTTP Total Time (ms),621262.73,9922.81,1206535.83,246641302.70,41579.40,178732.67,348676.24,651588.72,677642.21,698032.27,715569.75,723388.83,777988.26,167794.64
HTTP Waiting (TTFB) (ms),608809.50,489.27,722539.78,241697370.29,30753.64,144007.54,346597.36,644351.79,668387.34,688811.80,704440.68,710545.44,719059.81,164272.14
Input Sequence Length (tokens),52537.99,151.00,137964.00,20857584.00,1791.68,2966.00,4629.60,26895.00,47518.00,76328.00,101388.20,114407.60,130408.12,33987.58
Inter Chunk Latency (ms),33.58,0.91,225.68,4927648.21,25.27,27.27,27.63,30.50,34.09,35.27,38.42,39.75,55.74,7.35
Inter Token Latency (ms),13.37,0.00,24.57,5308.37,8.65,10.04,10.67,11.80,13.48,14.80,16.12,16.95,18.29,2.30
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),992.93,9.00,59725.00,394193.00,14.00,89.80,103.60,177.00,443.00,898.00,1645.20,2429.00,12692.72,3371.36
Output Token Count (tokens),1430.35,1.00,58474.00,243159.00,7.76,21.45,72.50,167.50,490.50,1103.00,2327.90,4754.25,13823.21,4905.27
Output Token Throughput Per User (tokens/sec/user),76.66,40.70,137.88,30357.98,54.66,58.99,61.97,67.55,74.17,84.67,93.63,99.32,115.15,12.99
Prefill Throughput Per User (tokens/sec/user),167.12,0.22,6243.21,66346.15,2.64,4.55,10.35,39.37,79.67,130.36,198.62,421.87,1862.64,522.31
Reasoning Token Count (tokens),380.44,0.00,6407.00,151034.00,0.00,0.00,0.00,100.00,251.00,509.00,887.40,1171.20,1662.96,482.58
Request Latency (ms),621262.40,9922.87,1206535.91,246641173.92,41579.46,178732.74,348676.30,651588.41,677642.27,698032.34,715569.59,723388.91,777988.27,167794.68
Requested OSL (tokens),992.93,9.00,59725.00,394193.00,14.00,89.80,103.60,177.00,443.00,898.00,1645.20,2429.00,12692.72,3371.36
Time to First Output Token (ms),608281.84,5133.87,729197.97,102799631.78,21346.89,147877.27,349339.08,646845.57,675036.45,691371.41,708630.25,713269.66,724644.05,168136.06
Time to First Token (ms),608850.19,489.48,722539.98,241713525.71,30753.90,144007.95,346717.42,644439.10,668387.55,688812.05,704441.99,710639.87,719060.02,164259.54
Time to Second Token (ms),59.31,2.06,225.56,23487.18,7.36,12.00,15.89,26.89,38.23,86.79,127.18,151.65,198.52,45.94
Tokens In Flight (tokens),3520141.51,0.00,6305093.13,,,,,,5412200.11,,6015697.93,6076927.00,6234077.63,2648964.54
Usage Completion Tokens (tokens),992.93,9.00,59725.00,394193.00,14.00,89.80,103.60,177.00,443.00,898.00,1645.20,2429.00,12692.72,3371.36
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),52537.99,151.00,137964.00,20857584.00,1791.68,2966.00,4629.60,26895.00,47518.00,76328.00,101388.20,114407.60,130408.12,33987.58
Usage Reasoning Tokens (tokens),380.44,0.00,6407.00,151034.00,0.00,0.00,0.00,100.00,251.00,509.00,887.40,1171.20,1662.96,482.58
Usage Total Tokens (tokens),53530.92,196.00,138061.00,21251777.00,1809.16,3983.80,5867.20,27471.00,48835.00,77031.00,101865.40,114787.60,131365.44,34186.87

Metric,Value
Benchmark Duration (sec),2587.99
Input Token Throughput (tokens/sec),5793.77
Maximum Response Timestamp (ns),1790048506312526336.00
Minimum Request Timestamp (ns),1790045918322749952.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),109.50
Request Count,397.00
Request Throughput (requests/sec),0.11
Theoretical Prefix Cache Hit (%),94.03
Total Input Sequence Length (tokens),20857584.00
Total Output Sequence Length (tokens),394193.00
Total Output Tokens (tokens),243159.00
Total Reasoning Tokens (tokens),151034.00
Total Token Throughput (tokens/sec),5903.27
Total Usage Completion Tokens (tokens),394193.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),20857584.00
Total Usage Reasoning Tokens (tokens),151034.00
Total Usage Total Tokens (tokens),21251777.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
