Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.71,38.00,1150.00,637781.00,52.00,64.00,74.00,100.00,131.00,169.00,223.50,307.00,804.45,119.00
HTTP Chunks Sent,1.00,1.00,1.00,4096.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.13,0.00,20.35,525.25,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.34,2.70,0.92
HTTP Connection Overhead (ms),0.14,0.00,22.25,574.80,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.34,2.70,1.01
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),67.63,17.35,493.26,277005.76,23.31,28.36,32.60,44.01,56.96,73.29,96.60,132.02,347.46,50.96
HTTP Data Sent (KB),0.39,0.23,0.99,1604.02,0.25,0.27,0.29,0.32,0.37,0.44,0.52,0.58,0.68,0.10
HTTP DNS Lookup (ms),0.01,0.00,3.43,49.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19
HTTP Duration (excl. conn) (ms),21302.25,4166.61,88347.58,87254033.27,6541.31,12595.75,15083.41,17470.84,20058.66,23021.98,26841.08,32307.70,64089.87,8562.53
HTTP Receiving (ms),10869.23,2591.94,76955.37,44520361.46,3595.53,4431.08,5132.27,7033.30,9195.03,11882.88,15780.32,21511.71,53264.26,8059.70
HTTP Sending (ms),0.26,0.06,20.48,1058.44,0.06,0.11,0.11,0.12,0.14,0.15,0.32,0.49,2.77,0.92
HTTP Total Time (ms),21302.39,4166.95,88347.58,87254608.07,6543.45,12595.82,15083.41,17471.37,20058.66,23021.98,26841.08,32307.70,64089.87,8562.45
HTTP Waiting (TTFB) (ms),10432.77,715.63,15920.10,42732613.38,811.90,985.80,8806.27,9994.64,10927.04,11872.06,12785.66,13340.82,14591.51,2820.13
Input Sequence Length (tokens),70.97,34.00,197.00,290681.00,38.00,44.00,47.00,55.00,67.00,82.00,101.00,114.25,136.00,21.79
Inter Chunk Latency (ms),70.26,23.55,221.12,44467321.83,47.95,65.71,67.68,69.38,70.24,70.96,72.15,73.60,80.65,7.59
Inter Token Latency (ms),15.29,10.17,27.22,62616.24,13.34,13.89,14.14,14.59,15.16,15.86,16.61,17.12,18.24,1.02
Output Sequence Length (tokens),701.91,192.00,4096.00,2875009.00,243.00,294.00,346.00,468.00,608.00,778.00,1008.00,1327.00,3453.15,483.73
Output Token Count (tokens),170.86,36.00,524.00,694536.00,55.00,77.00,91.00,121.00,164.00,212.00,260.00,291.00,359.36,67.40
Output Token Throughput Per User (tokens/sec/user),65.69,36.74,98.33,269085.58,54.83,58.41,60.21,63.04,65.95,68.55,70.73,72.02,74.99,4.23
Prefill Throughput Per User (tokens/sec/user),10.88,2.39,165.93,44544.59,3.20,3.76,4.15,5.01,6.30,8.10,11.34,54.60,99.36,18.00
Reasoning Token Count (tokens),532.34,141.00,4096.00,2180473.00,170.00,209.00,244.00,334.00,441.00,568.00,742.50,1067.75,3140.50,462.87
Request Latency (ms),21289.37,4166.66,88347.64,87201257.95,6532.65,12595.81,15073.91,17462.79,20051.58,23007.79,26814.51,32303.20,64090.01,8562.56
Time to First Output Token (ms),18297.61,3203.94,84090.95,74379782.11,4853.92,9771.53,13475.72,15496.42,17520.00,19865.05,23046.00,27448.74,47040.23,6622.93
Time to First Token (ms),10433.09,715.96,15920.43,42733936.12,812.33,986.75,8806.47,9994.84,10927.24,11872.26,12785.87,13341.04,14591.71,2819.95
Time to Second Token (ms),74.02,31.89,164.73,303181.10,64.88,67.00,68.14,69.33,70.12,70.86,72.95,78.40,164.26,18.59
Tokens In Flight (tokens),138684.92,0.00,188623.01,,,,,,162516.07,,178503.36,181509.13,184760.96,50107.30
Usage Completion Tokens (tokens),701.91,192.00,4096.00,2875009.00,243.00,294.00,346.00,468.00,608.00,778.00,1008.00,1327.00,3453.15,483.73
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.97,34.00,197.00,290681.00,38.00,44.00,47.00,55.00,67.00,82.00,101.00,114.25,136.00,21.79
Usage Reasoning Tokens (tokens),532.34,141.00,4096.00,2180473.00,170.00,209.00,244.00,334.00,441.00,568.00,742.50,1067.75,3140.50,462.87
Usage Total Tokens (tokens),772.87,230.00,4254.00,3165690.00,287.00,347.00,401.00,531.00,679.00,859.00,1088.50,1412.75,3532.50,491.62

Metric,Value
Benchmark Duration (sec),213.72
Input Token Throughput (tokens/sec),1359.93
Output Token Throughput (tokens/sec),13450.48
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),19.16
Total Input Sequence Length (tokens),290681.00
Total Output Sequence Length (tokens),2875009.00
Total Output Tokens (tokens),694536.00
Total Reasoning Tokens (tokens),2180473.00
Total Token Throughput (tokens/sec),14810.40
Total Usage Completion Tokens (tokens),2875009.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),290681.00
Total Usage Reasoning Tokens (tokens),2180473.00
Total Usage Total Tokens (tokens),3165690.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
