Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Reasoning Token Count (tokens),1386.12,176.00,4096.00,138612.00,183.92,219.60,304.90,480.75,824.00,2091.25,3461.20,4096.00,4096.00,1205.88
Request Latency (ms),14073.96,2988.59,34496.62,1407395.91,3121.86,3593.25,4721.93,6221.73,10217.55,21374.22,30064.84,31500.95,33136.12,9509.63
Time to First Output Token (ms),9179.13,1834.64,27714.73,835300.81,2006.18,2301.88,3009.79,4123.63,6448.30,12997.79,18779.59,24270.63,26784.15,6770.73
Time to First Token (ms),598.45,483.96,940.42,59844.51,502.25,506.90,511.92,534.50,574.67,642.00,698.15,726.27,939.39,84.42
Time to Second Token (ms),33.93,27.44,168.15,3392.55,28.18,31.00,31.51,32.03,32.46,33.00,34.09,35.55,39.29,13.57
Tokens In Flight (tokens),5358.13,0.00,11639.52,,,,,,5303.50,,8438.60,9350.45,10519.75,2289.29
Usage Completion Tokens (tokens),1770.89,288.00,4096.00,177089.00,321.66,387.20,525.60,743.25,1209.00,2864.25,4096.00,4096.00,4096.00,1261.10
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Usage Reasoning Tokens (tokens),1386.12,176.00,4096.00,138612.00,183.92,219.60,304.90,480.75,824.00,2091.25,3461.20,4096.00,4096.00,1205.88
Usage Total Tokens (tokens),1842.83,312.00,4295.00,184283.00,349.62,418.35,578.40,796.75,1264.50,2975.75,4174.00,4195.90,4254.41,1286.06

Metric,Value
Benchmark Duration (sec),356.34
Input Token Throughput (tokens/sec),20.19
Output Token Throughput (tokens/sec),496.96
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.28
Total Input Sequence Length (tokens),7194.00
Total Output Sequence Length (tokens),177089.00
Total Output Tokens (tokens),38477.00
Total Reasoning Tokens (tokens),138612.00
Total Token Throughput (tokens/sec),517.15
Total Usage Completion Tokens (tokens),177089.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),7194.00
Total Usage Reasoning Tokens (tokens),138612.00
Total Usage Total Tokens (tokens),184283.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
