Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),578.97,418.02,1213.77,296433.85,425.29,432.69,441.64,490.70,545.58,622.51,774.78,822.89,989.47,121.16
Input Sequence Length (tokens),262.63,21.00,1434.00,134467.00,21.00,22.55,24.00,35.00,64.00,593.75,733.80,845.25,1314.26,335.90
Inter Chunk Latency (ms),48.61,25.08,108.16,6585012.08,39.70,45.86,47.25,47.92,48.80,49.52,50.13,50.56,52.15,2.81
Inter Token Latency (ms),11.38,6.60,24.20,5824.45,6.95,7.59,7.86,9.28,11.55,12.89,14.58,15.64,20.30,2.65
Output Sequence Length (tokens),1074.88,181.00,4096.00,550341.00,210.66,284.20,334.40,562.50,886.00,1285.75,2042.30,2486.40,4096.00,778.28
Output Token Count (tokens),227.13,10.00,1815.00,114019.00,13.02,25.00,34.00,74.50,135.50,247.75,580.40,840.65,1210.39,264.29
Output Token Throughput Per User (tokens/sec/user),92.74,41.32,151.60,47480.69,49.37,63.94,68.59,77.59,86.54,107.73,127.21,131.80,143.85,21.71
Prefill Throughput Per User (tokens/sec/user),452.70,29.07,2015.73,231781.83,35.66,40.27,43.63,59.50,117.75,1007.22,1347.24,1543.48,1809.53,559.96
Reasoning Token Count (tokens),852.19,31.00,4096.00,436322.00,161.11,218.10,271.00,429.75,732.50,983.50,1414.60,2062.40,4096.00,687.44
Request Latency (ms),13440.79,1841.78,53838.85,6881686.72,2509.09,2984.33,3715.86,5741.65,11022.85,16904.44,27818.44,35020.81,49582.40,10220.90
Time to First Output Token (ms),10033.42,978.03,44637.02,5036777.08,1866.75,2518.54,3084.57,4462.56,9431.18,13162.38,17969.69,22974.36,33744.03,6835.39
Time to First Token (ms),579.44,418.26,1214.78,296674.64,425.51,432.89,441.86,490.95,545.80,622.71,777.76,825.02,989.68,121.64
Time to Second Token (ms),48.26,27.10,56.20,24707.36,43.57,46.70,47.17,47.61,48.36,49.02,49.67,50.20,52.24,2.03
Tokens In Flight (tokens),50991.21,0.00,102535.58,,,,,,55373.09,,84269.22,92571.32,98326.82,25490.64
Usage Completion Tokens (tokens),1074.88,181.00,4096.00,550341.00,210.66,284.20,334.40,562.50,886.00,1285.75,2042.30,2486.40,4096.00,778.28
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),262.63,21.00,1434.00,134467.00,21.00,22.55,24.00,35.00,64.00,593.75,733.80,845.25,1314.26,335.90
Usage Reasoning Tokens (tokens),852.19,31.00,4096.00,436322.00,161.11,218.10,271.00,429.75,732.50,983.50,1414.60,2062.40,4096.00,687.44
Usage Total Tokens (tokens),1337.52,207.00,4540.00,684808.00,239.66,344.00,460.30,764.25,1182.50,1674.50,2366.60,2800.65,4134.45,812.58

Metric,Value
Benchmark Duration (sec),138.44
Input Token Throughput (tokens/sec),971.27
Output Token Throughput (tokens/sec),3975.19
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),3.70
Total Input Sequence Length (tokens),134467.00
Total Output Sequence Length (tokens),550341.00
Total Output Tokens (tokens),114019.00
Total Reasoning Tokens (tokens),436322.00
Total Token Throughput (tokens/sec),4946.46
Total Usage Completion Tokens (tokens),550341.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),134467.00
Total Usage Reasoning Tokens (tokens),436322.00
Total Usage Total Tokens (tokens),684808.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
