Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,16801814.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8205.00,0.10
Usage Reasoning Tokens (tokens),847.03,10.00,1024.00,1734726.00,82.47,206.35,441.70,727.75,1024.00,1024.00,1024.00,1024.00,1024.00,261.10
Usage Total Tokens (tokens),9153.58,8266.00,9229.00,18746541.00,8435.82,8646.70,8907.80,9228.00,9228.00,9228.00,9228.00,9228.00,9228.00,182.54

Metric,Value
Benchmark Duration (sec),721.17
Input Token Throughput (tokens/sec),23297.90
OSL Mismatch Count,413.00
Output Token Throughput (tokens/sec),2696.62
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),2.84
Total Input Sequence Length (tokens),16801814.00
Total Output Sequence Length (tokens),1944727.00
Total Output Tokens (tokens),210001.00
Total Reasoning Tokens (tokens),1734726.00
Total Token Throughput (tokens/sec),25994.51
Total Usage Completion Tokens (tokens),1944727.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),16801814.00
Total Usage Reasoning Tokens (tokens),1734726.00
Total Usage Total Tokens (tokens),18746541.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
