Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to Second Token (ms),39.61,28.48,43.17,5069.92,29.55,36.95,38.81,39.28,39.62,40.18,41.18,42.82,43.11,2.03
Tokens In Flight (tokens),6477.95,0.00,13788.39,,,,,,6613.45,,9545.84,10960.19,12896.08,2594.06
Usage Completion Tokens (tokens),695.91,208.00,4096.00,89077.00,267.35,299.65,340.10,460.25,594.00,749.75,963.30,1342.00,3022.83,497.86
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),68.71,35.00,136.00,8795.00,39.27,41.35,45.70,53.75,64.00,82.00,96.30,103.65,131.65,20.89
Usage Reasoning Tokens (tokens),539.58,149.00,4096.00,69066.00,177.70,210.55,246.50,315.75,440.00,547.75,747.30,1074.90,2835.93,486.34
Usage Total Tokens (tokens),764.62,260.00,4186.00,97872.00,312.24,350.40,387.40,522.00,657.50,819.75,1048.60,1436.30,3113.94,505.55

Metric,Value
Benchmark Duration (sec),60.70
Input Token Throughput (tokens/sec),144.87
Output Token Throughput (tokens/sec),1467.28
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),2.11
Total Input Sequence Length (tokens),8795.00
Total Output Sequence Length (tokens),89077.00
Total Output Tokens (tokens),20011.00
Total Reasoning Tokens (tokens),69066.00
Total Token Throughput (tokens/sec),1612.15
Total Usage Completion Tokens (tokens),89077.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),8795.00
Total Usage Reasoning Tokens (tokens),69066.00
Total Usage Total Tokens (tokens),97872.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
