Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),558.44,405.03,1020.51,285921.50,406.52,411.54,420.08,462.71,543.63,595.54,785.14,834.57,836.61,121.57
Time to Second Token (ms),46.17,27.60,51.33,23636.58,38.80,43.27,44.74,45.50,45.99,46.85,48.76,49.66,50.77,2.03
Tokens In Flight (tokens),81758.97,0.00,121374.29,,,,,,90234.93,,113312.44,115284.30,118437.03,31006.65
Usage Completion Tokens (tokens),1583.83,234.00,4096.00,810921.00,252.33,323.00,376.10,557.25,994.00,2098.00,4096.00,4096.00,4096.00,1346.11
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),142.14,50.00,403.00,72778.00,51.00,62.00,78.00,97.75,128.00,166.00,237.90,281.00,328.79,64.02
Usage Reasoning Tokens (tokens),1428.07,107.00,4096.00,731174.00,176.00,216.00,264.60,415.50,777.00,1869.75,4096.00,4096.00,4096.00,1391.56
Usage Total Tokens (tokens),1725.97,302.00,4499.00,883699.00,334.00,391.75,477.00,680.75,1163.00,2252.25,4242.70,4273.00,4372.23,1366.99

Metric,Value
Benchmark Duration (sec),189.79
Input Token Throughput (tokens/sec),383.45
Output Token Throughput (tokens/sec),4272.54
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),2.70
Total Input Sequence Length (tokens),72778.00
Total Output Sequence Length (tokens),810921.00
Total Output Tokens (tokens),79747.00
Total Reasoning Tokens (tokens),731174.00
Total Token Throughput (tokens/sec),4655.99
Total Usage Completion Tokens (tokens),810921.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),72778.00
Total Usage Reasoning Tokens (tokens),731174.00
Total Usage Total Tokens (tokens),883699.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
