Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),1269.33,440.49,9987.42,1299794.25,458.59,471.54,517.84,563.19,632.08,710.80,5013.77,5072.62,5306.40,1623.74
Input Sequence Length (tokens),80.43,18.00,768.00,82363.00,24.00,30.00,33.00,44.00,61.00,89.00,147.00,206.00,339.00,72.65
Inter Chunk Latency (ms),65.65,22.26,13577.61,22610987.85,44.99,54.65,56.03,57.78,58.81,72.63,79.11,81.06,84.13,123.36
Inter Token Latency (ms),11.36,4.85,30.34,11629.30,8.58,8.98,9.21,9.83,10.88,12.36,13.73,15.06,18.88,2.22
Output Sequence Length (tokens),1926.53,126.00,4096.00,1972770.00,301.69,434.45,578.30,843.50,1473.00,3018.75,4096.00,4096.00,4096.00,1290.31
Output Token Count (tokens),419.26,17.00,1244.00,368527.00,84.02,142.00,185.00,256.50,369.00,548.50,734.20,825.40,1032.20,215.72
Output Token Throughput Per User (tokens/sec/user),90.76,32.96,206.16,92940.31,52.96,66.42,72.85,80.89,91.90,101.71,108.58,111.40,116.54,14.83
Prefill Throughput Per User (tokens/sec/user),117.47,4.19,1209.24,120289.13,5.99,9.69,15.97,57.29,90.25,135.45,223.28,322.19,585.55,119.82
Reasoning Token Count (tokens),1566.64,66.00,4096.00,1604243.00,161.84,270.75,358.60,554.00,1032.00,2286.50,4096.00,4096.00,4096.00,1304.06
Request Latency (ms),23351.75,1796.47,66143.58,23912196.20,3795.33,5741.47,7196.48,10700.74,18034.74,35428.89,48050.39,52394.84,60844.27,15578.48
Time to First Output Token (ms),14678.26,1215.48,61245.21,12902189.47,2371.56,3403.92,4586.79,6882.21,11025.10,19450.33,29486.15,38364.03,48987.09,10868.69
Time to First Token (ms),1270.71,440.74,9987.65,1301208.35,458.81,471.75,518.06,563.40,632.29,711.00,5015.84,5131.07,5312.77,1626.47
Time to Second Token (ms),64.14,28.81,168.47,65683.71,52.62,55.07,55.86,57.57,58.64,71.83,79.53,81.20,85.60,12.88
Tokens In Flight (tokens),159612.07,0.00,236008.70,,,,,,182881.36,,202335.38,213903.36,227597.99,58004.45
Usage Completion Tokens (tokens),1926.53,126.00,4096.00,1972770.00,301.69,434.45,578.30,843.50,1473.00,3018.75,4096.00,4096.00,4096.00,1290.31
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.43,18.00,768.00,82363.00,24.00,30.00,33.00,44.00,61.00,89.00,147.00,206.00,339.00,72.65
Usage Reasoning Tokens (tokens),1566.64,66.00,4096.00,1604243.00,161.84,270.75,358.60,554.00,1032.00,2286.50,4096.00,4096.00,4096.00,1304.06
Usage Total Tokens (tokens),2006.97,150.00,4808.00,2055133.00,327.30,474.15,622.60,886.75,1542.50,3103.25,4182.70,4248.85,4383.00,1322.75

Metric,Value
Benchmark Duration (sec),213.25
Input Token Throughput (tokens/sec),386.21
Output Token Throughput (tokens/sec),9250.51
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),4.80
Total Input Sequence Length (tokens),82363.00
Total Output Sequence Length (tokens),1972770.00
Total Output Tokens (tokens),368527.00
Total Reasoning Tokens (tokens),1604243.00
Total Token Throughput (tokens/sec),9636.72
Total Usage Completion Tokens (tokens),1972770.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),82363.00
Total Usage Reasoning Tokens (tokens),1604243.00
Total Usage Total Tokens (tokens),2055133.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
