Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),248.30,16.35,1701.23,31782.73,23.90,36.51,44.18,62.63,113.91,241.05,516.72,1275.70,1488.74,347.09
HTTP Data Sent (KB),0.30,0.15,0.90,37.94,0.15,0.16,0.17,0.20,0.27,0.35,0.46,0.55,0.73,0.13
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),24518.29,1834.10,166821.10,3138341.47,2717.28,3961.56,4678.74,6392.99,11376.42,23941.17,51207.83,119810.89,143757.43,33488.13
HTTP Receiving (ms),24026.52,1461.05,166414.86,3075394.67,2199.32,3410.74,4164.47,5946.13,10916.64,23431.10,50568.40,119382.55,143322.64,33505.96
HTTP Sending (ms),0.13,0.11,0.23,16.52,0.11,0.11,0.11,0.11,0.12,0.13,0.18,0.19,0.22,0.03
HTTP Total Time (ms),24518.29,1834.10,166821.10,3138341.47,2717.28,3961.56,4678.74,6392.99,11376.42,23941.17,51207.83,119810.89,143757.43,33488.13
HTTP Waiting (TTFB) (ms),491.64,368.39,741.58,62930.29,369.79,371.80,373.98,415.02,468.55,540.44,647.65,700.80,741.49,98.53
Input Sequence Length (tokens),71.57,21.00,354.00,9161.00,24.00,28.70,31.70,39.00,57.50,87.25,117.30,161.90,265.95,50.62
Inter Chunk Latency (ms),41.60,23.02,92.96,3074711.12,33.86,37.64,40.19,41.40,41.75,42.03,42.65,44.17,46.55,2.85
Inter Token Latency (ms),8.09,5.92,11.13,1035.76,6.52,6.76,7.05,7.36,8.03,8.62,9.17,9.70,10.96,0.96
Output Sequence Length (tokens),2863.32,162.00,19814.00,366505.00,283.62,455.95,527.70,780.75,1423.00,2860.00,6161.30,14008.60,16364.26,3856.00
Output Token Count (tokens),498.27,41.00,1445.00,63778.00,58.04,131.00,175.70,257.75,439.00,672.00,940.60,1151.20,1349.50,310.36
Output Token Throughput Per User (tokens/sec/user),125.24,89.81,168.78,16031.28,91.28,103.11,109.05,116.07,124.52,135.93,141.88,147.99,153.30,14.18
Prefill Throughput Per User (tokens/sec/user),154.59,31.85,856.59,19788.14,36.90,50.93,61.68,82.73,117.63,183.69,288.64,387.52,576.04,122.93
Reasoning Token Count (tokens),2365.05,121.00,18652.00,302727.00,177.63,283.25,330.30,503.50,973.50,2159.00,5253.10,13091.40,15137.71,3650.60
Request Latency (ms),24513.02,1834.16,166821.15,3137666.02,2717.33,3933.80,4678.80,6393.05,11376.48,23941.23,51207.90,119782.79,143745.77,33486.66
Time to First Output Token (ms),20944.09,1457.67,157930.36,2680843.57,1922.56,2855.21,3172.63,4835.31,8356.68,19491.61,44415.25,114860.32,138774.19,32033.67
Time to First Token (ms),491.84,368.56,741.85,62954.90,369.98,371.98,374.16,415.19,468.73,540.62,647.87,701.09,741.76,98.55
Time to Second Token (ms),41.11,28.67,46.13,5261.64,30.24,37.33,40.55,41.11,41.37,41.64,42.08,43.28,46.10,2.22
Tokens In Flight (tokens),56226.51,0.00,123800.13,,,,,,55702.77,,101724.92,112310.10,119656.56,30999.48
Usage Completion Tokens (tokens),2863.32,162.00,19814.00,366505.00,283.62,455.95,527.70,780.75,1423.00,2860.00,6161.30,14008.60,16364.26,3856.00
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),71.57,21.00,354.00,9161.00,24.00,28.70,31.70,39.00,57.50,87.25,117.30,161.90,265.95,50.62
Usage Reasoning Tokens (tokens),2365.05,121.00,18652.00,302727.00,177.63,283.25,330.30,503.50,973.50,2159.00,5253.10,13091.40,15137.71,3650.60
Usage Total Tokens (tokens),2934.89,190.00,19901.00,375666.00,314.64,490.90,569.90,835.50,1469.50,2940.00,6213.10,14101.10,16504.13,3882.27

Metric,Value
Benchmark Duration (sec),228.29
Input Token Throughput (tokens/sec),40.13
Output Token Throughput (tokens/sec),1605.35
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.56
Total Input Sequence Length (tokens),9161.00
Total Output Sequence Length (tokens),366505.00
Total Output Tokens (tokens),63778.00
Total Reasoning Tokens (tokens),302727.00
Total Token Throughput (tokens/sec),1645.48
Total Usage Completion Tokens (tokens),366505.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),9161.00
Total Usage Reasoning Tokens (tokens),302727.00
Total Usage Total Tokens (tokens),375666.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
