Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),162.90,30.80,403.08,16289.58,31.50,38.72,52.52,70.60,114.65,255.84,359.86,381.44,392.33,114.58
HTTP Data Sent (KB),0.33,0.18,0.93,32.89,0.18,0.19,0.20,0.23,0.30,0.37,0.49,0.58,0.77,0.13
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),15667.36,3150.05,37982.73,1566735.94,3217.90,4140.63,5320.76,7016.21,11270.17,22926.21,33638.85,36277.17,37684.35,10621.24
HTTP Receiving (ms),15029.09,2634.60,37116.34,1502908.54,2640.27,3453.06,4793.08,6393.37,10662.61,22265.73,33043.85,35643.32,37082.43,10597.10
HTTP Sending (ms),0.14,0.12,0.22,14.38,0.12,0.12,0.12,0.13,0.15,0.16,0.16,0.17,0.20,0.02
HTTP Total Time (ms),15667.36,3150.05,37982.73,1566735.94,3217.90,4140.63,5320.76,7016.21,11270.17,22926.21,33638.85,36277.17,37684.35,10621.24
HTTP Waiting (TTFB) (ms),638.13,509.59,900.49,63813.03,516.86,543.46,547.11,565.38,609.91,669.44,773.54,899.67,900.12,97.31
Input Sequence Length (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Inter Chunk Latency (ms),39.63,22.23,198.52,1502221.54,31.80,34.81,36.22,37.51,38.10,38.52,39.07,40.97,142.56,14.07
Inter Token Latency (ms),8.58,7.37,10.76,858.23,7.62,7.81,7.97,8.19,8.56,8.91,9.22,9.35,10.29,0.55
Output Sequence Length (tokens),1773.85,288.00,4096.00,177385.00,321.66,387.20,525.60,743.25,1209.00,2785.25,4096.00,4096.00,4096.00,1269.92
Output Token Count (tokens),408.56,46.00,1092.00,36770.00,87.83,134.35,158.60,236.25,334.50,554.50,688.80,809.30,980.75,216.93
Output Token Throughput Per User (tokens/sec/user),116.98,92.93,135.68,11698.40,97.16,106.98,108.48,112.24,116.89,122.07,125.45,128.12,131.32,7.28
Prefill Throughput Per User (tokens/sec/user),113.86,26.66,572.72,11385.65,31.34,42.22,47.97,62.96,96.23,138.63,178.39,205.88,487.10,81.84
Reasoning Token Count (tokens),1406.15,176.00,4096.00,140615.00,183.92,219.60,304.90,480.75,824.00,2012.25,3887.20,4096.00,4096.00,1239.49
Request Latency (ms),15660.57,3150.12,37982.81,1566056.94,3217.98,4103.86,5316.97,7006.65,11270.25,22926.28,33638.83,36277.24,37684.41,10621.88
Time to First Output Token (ms),10140.77,1919.13,34638.44,912669.16,2070.32,2588.80,3155.37,4381.02,7057.61,13318.66,20567.10,26589.80,31930.95,7677.85
Time to First Token (ms),638.35,509.79,900.73,63835.40,517.06,543.65,547.33,565.61,610.15,669.66,773.78,899.98,900.33,97.31
Time to Second Token (ms),37.15,28.51,182.14,3714.95,31.74,31.90,32.50,35.50,36.03,36.49,36.78,37.10,41.25,14.67
Tokens In Flight (tokens),10448.74,0.00,21971.17,,,,,,10178.71,,15478.22,16647.88,19943.78,3791.99
Usage Completion Tokens (tokens),1773.85,288.00,4096.00,177385.00,321.66,387.20,525.60,743.25,1209.00,2785.25,4096.00,4096.00,4096.00,1269.92
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Usage Reasoning Tokens (tokens),1406.15,176.00,4096.00,140615.00,183.92,219.60,304.90,480.75,824.00,2012.25,3887.20,4096.00,4096.00,1239.49
Usage Total Tokens (tokens),1845.79,312.00,4383.00,184579.00,349.62,418.35,578.40,796.75,1264.50,2832.00,4184.30,4213.05,4295.88,1296.70

Metric,Value
Benchmark Duration (sec),204.39
Input Token Throughput (tokens/sec),35.20
Output Token Throughput (tokens/sec),867.86
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.49
Total Input Sequence Length (tokens),7194.00
Total Output Sequence Length (tokens),177385.00
Total Output Tokens (tokens),36770.00
Total Reasoning Tokens (tokens),140615.00
Total Token Throughput (tokens/sec),903.06
Total Usage Completion Tokens (tokens),177385.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),7194.00
Total Usage Reasoning Tokens (tokens),140615.00
Total Usage Total Tokens (tokens),184579.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
