Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),0.31,0.06,22.76,640.69,0.11,0.12,0.12,0.13,0.15,0.16,0.39,0.66,3.53,1.12
HTTP Total Time (ms),61913.33,4937.19,187986.97,126798499.39,8443.04,19236.31,27031.31,36039.92,50080.94,83846.34,117849.65,130298.83,157824.81,35381.54
HTTP Waiting (TTFB) (ms),24229.97,306.90,76425.40,49622970.51,720.83,778.39,10196.27,19241.42,24397.65,30116.19,35954.97,42008.74,54061.96,10920.19
Input Sequence Length (tokens),28.04,20.00,59.00,57434.00,20.47,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Inter Chunk Latency (ms),72.10,22.93,59455.16,77125041.12,45.03,48.05,49.04,55.96,61.97,72.69,81.12,84.63,89.15,377.96
Inter Token Latency (ms),22.03,9.02,126.41,45123.56,12.56,13.89,14.98,17.32,20.31,23.35,28.41,36.14,63.67,9.56
Output Sequence Length (tokens),1684.46,181.00,4096.00,3449772.00,297.47,392.00,473.00,649.00,1039.50,2434.50,4096.00,4096.00,4096.00,1353.97
Output Token Count (tokens),331.22,1.00,1149.00,558760.00,93.00,130.00,163.00,220.00,306.00,411.00,537.40,619.70,769.98,152.74
Output Token Throughput Per User (tokens/sec/user),49.96,7.91,110.84,102326.04,15.71,27.67,35.20,42.83,49.25,57.74,66.73,72.01,79.64,12.94
Prefill Throughput Per User (tokens/sec/user),3.86,0.30,84.63,7913.27,0.47,0.63,0.72,0.90,1.14,1.50,2.88,34.22,42.76,9.67
Reasoning Token Count (tokens),1411.63,86.00,4096.00,2891012.00,131.00,178.35,231.70,361.75,675.00,2011.25,4096.00,4096.00,4096.00,1436.25
Request Latency (ms),61889.06,4936.76,187987.03,126748793.77,8418.30,19233.22,26965.39,36039.99,50033.17,83846.41,117849.62,130298.89,157824.88,35390.45
Time to First Output Token (ms),44185.36,2322.15,159225.76,74452328.40,5175.13,13216.80,21163.21,29713.12,38458.70,54126.27,77172.13,94608.76,119150.31,23519.90
Time to First Token (ms),24230.35,307.22,76425.62,49623752.65,721.87,779.22,10198.15,19241.64,24397.88,30116.39,35955.18,42008.98,54062.19,10919.93
Time to Second Token (ms),72.21,27.80,17454.95,147888.21,47.10,48.46,49.15,55.80,61.74,71.92,79.84,83.20,87.16,384.35
Tokens In Flight (tokens),192824.82,0.00,260281.25,,,,,,209225.37,,229472.84,236555.84,252776.80,53138.25
Usage Completion Tokens (tokens),1684.46,181.00,4096.00,3449772.00,297.47,392.00,473.00,649.00,1039.50,2434.50,4096.00,4096.00,4096.00,1353.97
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.04,20.00,59.00,57434.00,20.47,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Usage Reasoning Tokens (tokens),1411.63,86.00,4096.00,2891012.00,131.00,178.35,231.70,361.75,675.00,2011.25,4096.00,4096.00,4096.00,1436.25
Usage Total Tokens (tokens),1712.50,205.00,4154.00,3507206.00,321.41,417.35,500.40,677.50,1064.00,2464.25,4125.00,4127.65,4137.00,1355.14

Metric,Value
Benchmark Duration (sec),571.99
Input Token Throughput (tokens/sec),100.41
Output Token Throughput (tokens/sec),6031.00
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),3.58
Total Input Sequence Length (tokens),57434.00
Total Output Sequence Length (tokens),3449772.00
Total Output Tokens (tokens),558760.00
Total Reasoning Tokens (tokens),2891012.00
Total Token Throughput (tokens/sec),6131.40
Total Usage Completion Tokens (tokens),3449772.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),57434.00
Total Usage Reasoning Tokens (tokens),2891012.00
Total Usage Total Tokens (tokens),3507206.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
