Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),0.14,0.11,0.52,14.48,0.12,0.12,0.12,0.12,0.14,0.15,0.15,0.19,0.24,0.04
HTTP Total Time (ms),13231.82,1798.29,39482.26,1323181.93,2181.00,2656.45,3360.64,6016.26,9555.93,18355.91,29078.87,31314.41,36265.08,9450.89
HTTP Waiting (TTFB) (ms),466.86,310.86,614.75,46686.49,342.42,383.76,392.21,413.64,451.73,518.69,561.43,587.64,608.36,67.56
Input Sequence Length (tokens),69.57,24.00,361.00,6957.00,24.00,27.95,30.90,34.00,47.50,67.50,170.70,212.30,343.18,65.25
Inter Chunk Latency (ms),33.44,24.12,69.93,1275902.41,28.51,30.72,31.81,32.80,33.46,34.13,34.87,35.67,38.23,1.81
Inter Token Latency (ms),8.27,4.98,15.82,827.20,5.07,5.26,5.78,7.15,7.98,9.10,11.24,11.61,12.52,1.96
Output Sequence Length (tokens),1483.33,233.00,4096.00,148333.00,251.81,336.40,478.40,784.25,1099.00,1981.50,3000.60,4096.00,4096.00,1017.71
Output Token Count (tokens),354.03,10.00,1864.00,33279.00,10.93,19.55,28.60,61.00,135.50,563.00,997.80,1152.25,1438.06,405.84
Output Token Throughput Per User (tokens/sec/user),127.60,63.20,200.88,12760.48,79.95,86.13,88.97,109.83,125.32,139.85,173.19,190.14,197.39,29.85
Prefill Throughput Per User (tokens/sec/user),150.01,43.58,893.23,15001.31,44.76,55.08,63.71,76.87,101.91,150.08,344.82,432.82,766.68,142.83
Reasoning Token Count (tokens),1150.54,149.00,4096.00,115054.00,207.41,258.50,324.80,644.75,889.50,1215.75,2220.50,4096.00,4096.00,946.03
Request Latency (ms),13226.11,1798.35,39482.32,1322610.90,2181.08,2654.60,3360.71,6016.32,9538.81,18355.99,29078.93,31314.48,36265.15,9450.07
Time to First Output Token (ms),8547.12,1255.33,33745.09,803429.28,1775.48,2227.08,3009.56,4812.78,7587.70,10794.82,14435.17,17130.53,28226.24,5502.83
Time to First Token (ms),467.08,311.07,614.99,46708.49,342.60,383.97,392.43,413.87,451.93,518.89,561.67,587.86,608.57,67.57
Time to Second Token (ms),33.18,29.14,38.16,3317.79,29.71,30.84,31.50,32.29,32.82,33.65,35.42,37.11,38.08,1.74
Tokens In Flight (tokens),4440.58,0.00,11743.50,,,,,,4278.02,,7167.50,8504.26,10379.26,2151.29
Usage Completion Tokens (tokens),1483.33,233.00,4096.00,148333.00,251.81,336.40,478.40,784.25,1099.00,1981.50,3000.60,4096.00,4096.00,1017.71
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),69.57,24.00,361.00,6957.00,24.00,27.95,30.90,34.00,47.50,67.50,170.70,212.30,343.18,65.25
Usage Reasoning Tokens (tokens),1150.54,149.00,4096.00,115054.00,207.41,258.50,324.80,644.75,889.50,1215.75,2220.50,4096.00,4096.00,946.03
Usage Total Tokens (tokens),1552.90,268.00,4369.00,155290.00,296.71,364.55,573.50,885.25,1192.00,2033.00,3147.50,4130.25,4153.18,1016.80

Metric,Value
Benchmark Duration (sec),333.61
Input Token Throughput (tokens/sec),20.85
Output Token Throughput (tokens/sec),444.63
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.30
Total Input Sequence Length (tokens),6957.00
Total Output Sequence Length (tokens),148333.00
Total Output Tokens (tokens),33279.00
Total Reasoning Tokens (tokens),115054.00
Total Token Throughput (tokens/sec),465.48
Total Usage Completion Tokens (tokens),148333.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),6957.00
Total Usage Reasoning Tokens (tokens),115054.00
Total Usage Total Tokens (tokens),155290.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
