Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,335.77,23.00,1075.00,687666.00,53.00,73.00,96.00,147.00,251.50,511.50,710.60,765.65,866.53,233.37
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.25,0.00,22.30,521.63,0.00,0.00,0.00,0.00,0.00,0.00,0.31,1.37,5.27,1.31
HTTP Connection Overhead (ms),0.29,0.00,26.12,584.14,0.00,0.00,0.00,0.00,0.00,0.00,0.31,1.37,7.25,1.51
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),144.93,10.95,461.55,296813.89,23.72,32.55,42.20,64.03,108.62,220.43,304.90,329.04,372.87,99.93
HTTP Data Sent (KB),0.35,0.18,1.95,723.97,0.19,0.20,0.21,0.25,0.31,0.39,0.55,0.67,0.91,0.18
HTTP DNS Lookup (ms),0.03,0.00,4.15,62.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34
HTTP Duration (excl. conn) (ms),45744.28,3566.06,187686.26,93684276.01,7334.91,15811.89,20873.20,27727.55,40193.96,60500.50,77434.38,88366.25,129224.78,24595.28
HTTP Receiving (ms),28016.63,1519.31,159247.87,57378061.08,3692.42,5152.35,6673.17,10654.01,20510.84,42826.42,56285.41,65000.14,106469.95,22336.16
HTTP Sending (ms),0.40,0.06,22.51,825.27,0.11,0.12,0.12,0.13,0.14,0.16,0.51,1.52,5.46,1.31
HTTP Total Time (ms),45744.56,3566.99,187686.26,93684860.16,7337.35,15812.03,20873.20,27728.13,40193.96,60500.50,77434.38,88366.25,129224.78,24595.08
HTTP Waiting (TTFB) (ms),17727.24,325.49,64117.26,36305389.65,599.97,964.18,8238.70,14230.95,17700.82,21029.01,27381.77,32513.20,41039.70,8061.26
Input Sequence Length (tokens),80.35,18.00,768.00,164557.00,24.00,30.00,33.00,44.00,61.00,88.00,147.00,206.00,339.00,72.55
Inter Chunk Latency (ms),83.68,23.25,55663.01,57349126.99,53.72,60.21,62.98,67.24,70.10,73.46,76.48,78.54,82.02,489.82
Inter Token Latency (ms),14.86,8.55,155.45,30427.78,9.39,10.10,10.57,11.40,12.42,14.32,20.50,27.74,55.07,9.37
Output Sequence Length (tokens),1913.39,126.00,4096.00,3918622.00,281.00,438.00,560.00,849.50,1466.00,2928.25,4096.00,4096.00,4096.00,1281.41
Output Token Count (tokens),422.49,1.00,1472.00,751185.00,63.54,139.85,180.00,259.00,377.00,548.75,727.00,828.20,1089.84,222.34
Output Token Throughput Per User (tokens/sec/user),76.24,6.43,116.93,156139.13,18.16,36.05,48.79,69.83,80.54,87.75,94.63,99.05,106.52,18.37
Prefill Throughput Per User (tokens/sec/user),11.68,0.74,478.51,23918.94,1.01,1.36,1.64,2.36,3.62,6.37,15.37,59.67,147.63,32.19
Reasoning Token Count (tokens),1546.60,66.00,4096.00,3167437.00,168.94,255.00,344.00,563.00,1011.00,2222.25,4096.00,4096.00,4096.00,1287.23
Request Latency (ms),45730.22,3566.11,187686.33,93655489.77,7334.08,15811.95,20873.27,27727.61,40194.03,60500.57,77413.28,88366.27,129224.85,24599.51
Time to First Output Token (ms),35233.73,2206.75,183604.18,62610341.65,4388.35,10814.61,16878.61,22872.55,30442.92,43362.83,60699.94,71089.97,101489.21,19794.63
Time to First Token (ms),17727.72,325.77,64117.44,36306362.78,601.03,965.76,8238.90,14231.21,17701.03,21029.23,27382.22,32513.39,41039.89,8060.95
Time to Second Token (ms),73.53,27.14,8726.23,150596.51,52.94,60.23,62.37,66.32,69.64,72.92,75.59,77.27,80.77,191.33
Tokens In Flight (tokens),210515.70,0.00,270624.99,,,,,,223126.91,,246089.25,250741.39,261529.17,49388.75
Usage Completion Tokens (tokens),1913.39,126.00,4096.00,3918622.00,281.00,438.00,560.00,849.50,1466.00,2928.25,4096.00,4096.00,4096.00,1281.41
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.35,18.00,768.00,164557.00,24.00,30.00,33.00,44.00,61.00,88.00,147.00,206.00,339.00,72.55
Usage Reasoning Tokens (tokens),1546.60,66.00,4096.00,3167437.00,168.94,255.00,344.00,563.00,1011.00,2222.25,4096.00,4096.00,4096.00,1287.23
Usage Total Tokens (tokens),1993.74,150.00,4808.00,4083179.00,304.64,473.35,616.10,904.75,1533.50,3031.75,4182.00,4243.95,4378.77,1313.28

Metric,Value
Benchmark Duration (sec),403.98
Input Token Throughput (tokens/sec),407.34
Output Token Throughput (tokens/sec),9699.94
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),5.07
Total Input Sequence Length (tokens),164557.00
Total Output Sequence Length (tokens),3918622.00
Total Output Tokens (tokens),751185.00
Total Reasoning Tokens (tokens),3167437.00
Total Token Throughput (tokens/sec),10107.28
Total Usage Completion Tokens (tokens),3918622.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),164557.00
Total Usage Reasoning Tokens (tokens),3167437.00
Total Usage Total Tokens (tokens),4083179.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
